"Electrode"	"AvgAmp"	"Condition"	"Subject"	"faceRace"	"FixArea"
"FP2"	0.881718	"White_eyes"	32	"White"	"eyes"
"A2"	1.473551	"White_eyes"	32	"White"	"eyes"
"P8/T6"	2.727767	"White_eyes"	32	"White"	"eyes"
"TP7"	1.943081	"White_eyes"	32	"White"	"eyes"
"TP8"	1.768036	"White_eyes"	32	"White"	"eyes"
"P7/T5"	0.522933	"White_eyes"	32	"White"	"eyes"
"VEOG"	-3.120716	"White_eyes"	32	"White"	"eyes"
"HEOG"	-0.585537	"White_eyes"	32	"White"	"eyes"
"Nose"	1.76348	"White_eyes"	32	"White"	"eyes"
"FZ"	1.019115	"White_fore"	32	"White"	"fore"
"FC3"	1.680771	"White_fore"	32	"White"	"fore"
"FCZ"	1.633658	"White_fore"	32	"White"	"fore"
"FC4"	1.6684	"White_fore"	32	"White"	"fore"
"C3"	1.517801	"White_fore"	32	"White"	"fore"
"CZ"	1.982506	"White_fore"	32	"White"	"fore"
"C4"	2.032817	"White_fore"	32	"White"	"fore"
"CP3"	2.024406	"White_fore"	32	"White"	"fore"
"CPZ"	2.138921	"White_fore"	32	"White"	"fore"
"CP4"	2.435175	"White_fore"	32	"White"	"fore"
"P3"	1.870071	"White_fore"	32	"White"	"fore"
"PZ"	1.923425	"White_fore"	32	"White"	"fore"
"P4"	3.059337	"White_fore"	32	"White"	"fore"
"Oz"	-0.306589	"White_fore"	32	"White"	"fore"
"FP1"	0.32236	"White_fore"	32	"White"	"fore"
"FP2"	0.371665	"White_fore"	32	"White"	"fore"
"A2"	0.59687	"White_fore"	32	"White"	"fore"
"P8/T6"	2.657897	"White_fore"	32	"White"	"fore"
"TP7"	0.779481	"White_fore"	32	"White"	"fore"
"TP8"	1.503775	"White_fore"	32	"White"	"fore"
"P7/T5"	-0.407324	"White_fore"	32	"White"	"fore"
"VEOG"	-3.115197	"White_fore"	32	"White"	"fore"
"HEOG"	0.461237	"White_fore"	32	"White"	"fore"
"Nose"	-0.436137	"White_fore"	32	"White"	"fore"
"FZ"	4.562902	"Black_eyes"	33	"Black"	"eyes"
"FC3"	4.341547	"Black_eyes"	33	"Black"	"eyes"
"FCZ"	5.448886	"Black_eyes"	33	"Black"	"eyes"
"FC4"	4.67139	"Black_eyes"	33	"Black"	"eyes"
"C3"	4.228251	"Black_eyes"	33	"Black"	"eyes"
"CZ"	5.879175	"Black_eyes"	33	"Black"	"eyes"
"C4"	4.973343	"Black_eyes"	33	"Black"	"eyes"
"CP3"	3.865496	"Black_eyes"	33	"Black"	"eyes"
"CPZ"	6.894964	"Black_eyes"	33	"Black"	"eyes"
"CP4"	5.994902	"Black_eyes"	33	"Black"	"eyes"
"P3"	3.327788	"Black_eyes"	33	"Black"	"eyes"
"PZ"	6.66319	"Black_eyes"	33	"Black"	"eyes"
"P4"	6.708604	"Black_eyes"	33	"Black"	"eyes"
"Oz"	0.458687	"Black_eyes"	33	"Black"	"eyes"
"FP1"	-1.081613	"Black_eyes"	33	"Black"	"eyes"
"FP2"	-2.011008	"Black_eyes"	33	"Black"	"eyes"
"A2"	-0.898593	"Black_eyes"	33	"Black"	"eyes"
"P8/T6"	0.626186	"Black_eyes"	33	"Black"	"eyes"
"TP7"	0.393958	"Black_eyes"	33	"Black"	"eyes"
"TP8"	0.862502	"Black_eyes"	33	"Black"	"eyes"
"P7/T5"	-1.792163	"Black_eyes"	33	"Black"	"eyes"
"VEOG"	2.998773	"Black_eyes"	33	"Black"	"eyes"
"HEOG"	-0.968985	"Black_eyes"	33	"Black"	"eyes"
"Nose"	0.84129	"Black_eyes"	33	"Black"	"eyes"
"FZ"	4.415349	"Black_fore"	33	"Black"	"fore"
"FC3"	3.429614	"Black_fore"	33	"Black"	"fore"
"FCZ"	3.694461	"Black_fore"	33	"Black"	"fore"
"FC4"	2.545383	"Black_fore"	33	"Black"	"fore"
"C3"	2.204158	"Black_fore"	33	"Black"	"fore"
"CZ"	2.739689	"Black_fore"	33	"Black"	"fore"
"C4"	2.076919	"Black_fore"	33	"Black"	"fore"
"CP3"	1.381157	"Black_fore"	33	"Black"	"fore"
"CPZ"	1.875719	"Black_fore"	33	"Black"	"fore"
"CP4"	1.889894	"Black_fore"	33	"Black"	"fore"
"P3"	1.971747	"Black_fore"	33	"Black"	"fore"
"PZ"	1.776023	"Black_fore"	33	"Black"	"fore"
"P4"	1.976472	"Black_fore"	33	"Black"	"fore"
"Oz"	0.005753	"Black_fore"	33	"Black"	"fore"
"FP1"	-5.494971	"Black_fore"	33	"Black"	"fore"
"FP2"	-2.413696	"Black_fore"	33	"Black"	"fore"
"A2"	-0.009367	"Black_fore"	33	"Black"	"fore"
"P8/T6"	-1.497001	"Black_fore"	33	"Black"	"fore"
"TP7"	-0.862664	"Black_fore"	33	"Black"	"fore"
"TP8"	-0.528415	"Black_fore"	33	"Black"	"fore"
"P7/T5"	-2.586406	"Black_fore"	33	"Black"	"fore"
"VEOG"	2.40961	"Black_fore"	33	"Black"	"fore"
"HEOG"	-2.09643	"Black_fore"	33	"Black"	"fore"
"Nose"	1.587025	"Black_fore"	33	"Black"	"fore"
"FZ"	3.895831	"White_eyes"	33	"White"	"eyes"
"FC3"	3.874919	"White_eyes"	33	"White"	"eyes"
"FCZ"	4.370535	"White_eyes"	33	"White"	"eyes"
"FC4"	3.241505	"White_eyes"	33	"White"	"eyes"
"C3"	3.8192	"White_eyes"	33	"White"	"eyes"
"CZ"	4.818218	"White_eyes"	33	"White"	"eyes"
"C4"	3.14264	"White_eyes"	33	"White"	"eyes"
"CP3"	3.71607	"White_eyes"	33	"White"	"eyes"
"CPZ"	5.584809	"White_eyes"	33	"White"	"eyes"
"CP4"	3.987762	"White_eyes"	33	"White"	"eyes"
"P3"	3.141677	"White_eyes"	33	"White"	"eyes"
"PZ"	6.038436	"White_eyes"	33	"White"	"eyes"
"P4"	5.364903	"White_eyes"	33	"White"	"eyes"
"Oz"	0.011309	"White_eyes"	33	"White"	"eyes"
"FP1"	-2.426293	"White_eyes"	33	"White"	"eyes"
"FP2"	-1.712697	"White_eyes"	33	"White"	"eyes"
"A2"	-0.041604	"White_eyes"	33	"White"	"eyes"
"P8/T6"	-0.86298	"White_eyes"	33	"White"	"eyes"
"TP7"	0.318661	"White_eyes"	33	"White"	"eyes"
"TP8"	-0.471677	"White_eyes"	33	"White"	"eyes"
"P7/T5"	-1.481756	"White_eyes"	33	"White"	"eyes"
"VEOG"	6.098695	"White_eyes"	33	"White"	"eyes"
"HEOG"	-2.00874	"White_eyes"	33	"White"	"eyes"
"Nose"	2.519324	"White_eyes"	33	"White"	"eyes"
"FZ"	3.99897	"White_fore"	33	"White"	"fore"
"FC3"	3.60644	"White_fore"	33	"White"	"fore"
"FCZ"	5.102859	"White_fore"	33	"White"	"fore"
"FC4"	2.837062	"White_fore"	33	"White"	"fore"
"C3"	3.980508	"White_fore"	33	"White"	"fore"
"CZ"	5.249639	"White_fore"	33	"White"	"fore"
"C4"	2.492463	"White_fore"	33	"White"	"fore"
"CP3"	3.305245	"White_fore"	33	"White"	"fore"
"CPZ"	5.525893	"White_fore"	33	"White"	"fore"
"CP4"	2.836233	"White_fore"	33	"White"	"fore"
"P3"	3.33856	"White_fore"	33	"White"	"fore"
"PZ"	5.786139	"White_fore"	33	"White"	"fore"
"P4"	3.683159	"White_fore"	33	"White"	"fore"
"Oz"	-0.419217	"White_fore"	33	"White"	"fore"
"FP1"	-5.049957	"White_fore"	33	"White"	"fore"
"FP2"	-6.367256	"White_fore"	33	"White"	"fore"
"A2"	0.83163	"White_fore"	33	"White"	"fore"
"P8/T6"	-1.006104	"White_fore"	33	"White"	"fore"
"TP7"	1.584765	"White_fore"	33	"White"	"fore"
"TP8"	-0.978706	"White_fore"	33	"White"	"fore"
"P7/T5"	-0.657037	"White_fore"	33	"White"	"fore"
"VEOG"	2.297218	"White_fore"	33	"White"	"fore"
"HEOG"	-1.419137	"White_fore"	33	"White"	"fore"
"Nose"	2.624095	"White_fore"	33	"White"	"fore"
"FZ"	-4.707003	"Black_eyes"	34	"Black"	"eyes"
"FC3"	-4.093248	"Black_eyes"	34	"Black"	"eyes"
"FCZ"	-4.400163	"Black_eyes"	34	"Black"	"eyes"
"FC4"	-4.634679	"Black_eyes"	34	"Black"	"eyes"
"C3"	-4.136339	"Black_eyes"	34	"Black"	"eyes"
"CZ"	-3.564388	"Black_eyes"	34	"Black"	"eyes"
"C4"	-4.307291	"Black_eyes"	34	"Black"	"eyes"
"CP3"	-3.737713	"Black_eyes"	34	"Black"	"eyes"
"CPZ"	-3.349562	"Black_eyes"	34	"Black"	"eyes"
"CP4"	-3.219884	"Black_eyes"	34	"Black"	"eyes"
"P3"	-3.200522	"Black_eyes"	34	"Black"	"eyes"
"PZ"	-2.873791	"Black_eyes"	34	"Black"	"eyes"
"P4"	-1.794286	"Black_eyes"	34	"Black"	"eyes"
"Oz"	0.351976	"Black_eyes"	34	"Black"	"eyes"
"FP1"	-2.212249	"Black_eyes"	34	"Black"	"eyes"
"FP2"	-1.60786	"Black_eyes"	34	"Black"	"eyes"
"A2"	-0.675047	"Black_eyes"	34	"Black"	"eyes"
"P8/T6"	-1.110378	"Black_eyes"	34	"Black"	"eyes"
"TP7"	-3.49883	"Black_eyes"	34	"Black"	"eyes"
"TP8"	-1.835307	"Black_eyes"	34	"Black"	"eyes"
"P7/T5"	-3.408002	"Black_eyes"	34	"Black"	"eyes"
"VEOG"	1.393766	"Black_eyes"	34	"Black"	"eyes"
"HEOG"	-5.025404	"Black_eyes"	34	"Black"	"eyes"
"Nose"	-4.545795	"Black_eyes"	34	"Black"	"eyes"
"FZ"	-4.67794	"Black_fore"	34	"Black"	"fore"
"FC3"	-5.026507	"Black_fore"	34	"Black"	"fore"
"FCZ"	-4.850381	"Black_fore"	34	"Black"	"fore"
"FC4"	-4.71747	"Black_fore"	34	"Black"	"fore"
"C3"	-5.457179	"Black_fore"	34	"Black"	"fore"
"CZ"	-4.842568	"Black_fore"	34	"Black"	"fore"
"C4"	-4.694843	"Black_fore"	34	"Black"	"fore"
"CP3"	-5.129642	"Black_fore"	34	"Black"	"fore"
"CPZ"	-5.137528	"Black_fore"	34	"Black"	"fore"
"CP4"	-4.141135	"Black_fore"	34	"Black"	"fore"
"P3"	-4.45543	"Black_fore"	34	"Black"	"fore"
"PZ"	-4.584067	"Black_fore"	34	"Black"	"fore"
"P4"	-3.394719	"Black_fore"	34	"Black"	"fore"
"Oz"	0.336602	"Black_fore"	34	"Black"	"fore"
"FP1"	-1.284597	"Black_fore"	34	"Black"	"fore"
"FP2"	-2.432966	"Black_fore"	34	"Black"	"fore"
"A2"	-0.680501	"Black_fore"	34	"Black"	"fore"
"P8/T6"	-1.787965	"Black_fore"	34	"Black"	"fore"
"TP7"	-4.037214	"Black_fore"	34	"Black"	"fore"
"TP8"	-2.364594	"Black_fore"	34	"Black"	"fore"
"P7/T5"	-3.810896	"Black_fore"	34	"Black"	"fore"
"VEOG"	-2.691566	"Black_fore"	34	"Black"	"fore"
"HEOG"	-6.501676	"Black_fore"	34	"Black"	"fore"
"Nose"	2.95331	"Black_fore"	34	"Black"	"fore"
"FZ"	-6.809141	"White_eyes"	34	"White"	"eyes"
"FC3"	-6.550295	"White_eyes"	34	"White"	"eyes"
"FCZ"	-6.572922	"White_eyes"	34	"White"	"eyes"
"FC4"	-5.579084	"White_eyes"	34	"White"	"eyes"
"C3"	-6.295356	"White_eyes"	34	"White"	"eyes"
"CZ"	-5.613454	"White_eyes"	34	"White"	"eyes"
"C4"	-3.932285	"White_eyes"	34	"White"	"eyes"
"CP3"	-5.423988	"White_eyes"	34	"White"	"eyes"
"CPZ"	-4.611362	"White_eyes"	34	"White"	"eyes"
"CP4"	-3.036005	"White_eyes"	34	"White"	"eyes"
"P3"	-3.899241	"White_eyes"	34	"White"	"eyes"
"PZ"	-3.512521	"White_eyes"	34	"White"	"eyes"
"P4"	-1.038895	"White_eyes"	34	"White"	"eyes"
"Oz"	0.237938	"White_eyes"	34	"White"	"eyes"
"FP1"	-4.510339	"White_eyes"	34	"White"	"eyes"
"FP2"	-4.075466	"White_eyes"	34	"White"	"eyes"
"A2"	-0.484672	"White_eyes"	34	"White"	"eyes"
"P8/T6"	1.134783	"White_eyes"	34	"White"	"eyes"
"TP7"	-4.877577	"White_eyes"	34	"White"	"eyes"
"TP8"	-0.412959	"White_eyes"	34	"White"	"eyes"
"P7/T5"	-3.921475	"White_eyes"	34	"White"	"eyes"
"VEOG"	0.643502	"White_eyes"	34	"White"	"eyes"
"HEOG"	-3.628997	"White_eyes"	34	"White"	"eyes"
"Nose"	-8.329121	"White_eyes"	34	"White"	"eyes"
"FZ"	-5.761381	"White_fore"	34	"White"	"fore"
"FC3"	-6.146651	"White_fore"	34	"White"	"fore"
"FCZ"	-5.946321	"White_fore"	34	"White"	"fore"
"FC4"	-5.8103	"White_fore"	34	"White"	"fore"
"C3"	-6.239864	"White_fore"	34	"White"	"fore"
"CZ"	-5.503146	"White_fore"	34	"White"	"fore"
"C4"	-5.151941	"White_fore"	34	"White"	"fore"
"CP3"	-5.966775	"White_fore"	34	"White"	"fore"
"CPZ"	-5.114515	"White_fore"	34	"White"	"fore"
"CP4"	-4.425669	"White_fore"	34	"White"	"fore"
"P3"	-4.850265	"White_fore"	34	"White"	"fore"
"PZ"	-4.522705	"White_fore"	34	"White"	"fore"
"P4"	-2.741236	"White_fore"	34	"White"	"fore"
"Oz"	0.023133	"White_fore"	34	"White"	"fore"
"FP1"	-4.205298	"White_fore"	34	"White"	"fore"
"FP2"	-3.948865	"White_fore"	34	"White"	"fore"
"A2"	-0.058806	"White_fore"	34	"White"	"fore"
"P8/T6"	-0.70667	"White_fore"	34	"White"	"fore"
"TP7"	-5.180504	"White_fore"	34	"White"	"fore"
"TP8"	-2.095295	"White_fore"	34	"White"	"fore"
"P7/T5"	-4.531617	"White_fore"	34	"White"	"fore"
"VEOG"	1.01962	"White_fore"	34	"White"	"fore"
"HEOG"	-4.520732	"White_fore"	34	"White"	"fore"
"Nose"	-6.56611	"White_fore"	34	"White"	"fore"
"FZ"	-2.547906	"Black_eyes"	35	"Black"	"eyes"
"FC3"	-1.885114	"Black_eyes"	35	"Black"	"eyes"
"FCZ"	-2.679982	"Black_eyes"	35	"Black"	"eyes"
"FC4"	-3.628722	"Black_eyes"	35	"Black"	"eyes"
"C3"	-1.749915	"Black_eyes"	35	"Black"	"eyes"
"CZ"	-2.70892	"Black_eyes"	35	"Black"	"eyes"
"C4"	-3.022075	"Black_eyes"	35	"Black"	"eyes"
"CP3"	-1.666502	"Black_eyes"	35	"Black"	"eyes"
"CPZ"	-1.909074	"Black_eyes"	35	"Black"	"eyes"
"CP4"	-2.781914	"Black_eyes"	35	"Black"	"eyes"
"P3"	-1.098964	"Black_eyes"	35	"Black"	"eyes"
"PZ"	-0.82699	"Black_eyes"	35	"Black"	"eyes"
"P4"	-1.692163	"Black_eyes"	35	"Black"	"eyes"
"Oz"	-0.951214	"Black_eyes"	35	"Black"	"eyes"
"FP1"	-1.023311	"Black_eyes"	35	"Black"	"eyes"
"FP2"	-1.230391	"Black_eyes"	35	"Black"	"eyes"
"A2"	1.904653	"Black_eyes"	35	"Black"	"eyes"
"P8/T6"	-1.612923	"Black_eyes"	35	"Black"	"eyes"
"TP7"	-1.006616	"Black_eyes"	35	"Black"	"eyes"
"TP8"	-2.818025	"Black_eyes"	35	"Black"	"eyes"
"P7/T5"	-0.882208	"Black_eyes"	35	"Black"	"eyes"
"VEOG"	-0.514144	"Black_eyes"	35	"Black"	"eyes"
"HEOG"	-2.974989	"Black_eyes"	35	"Black"	"eyes"
"Nose"	-1.561231	"Black_eyes"	35	"Black"	"eyes"
"FZ"	-3.474486	"Black_fore"	35	"Black"	"fore"
"FC3"	-3.230361	"Black_fore"	35	"Black"	"fore"
"FCZ"	-3.181116	"Black_fore"	35	"Black"	"fore"
"FC4"	-3.547814	"Black_fore"	35	"Black"	"fore"
"C3"	-3.058741	"Black_fore"	35	"Black"	"fore"
"CZ"	-2.799752	"Black_fore"	35	"Black"	"fore"
"C4"	-3.113688	"Black_fore"	35	"Black"	"fore"
"CP3"	-3.126963	"Black_fore"	35	"Black"	"fore"
"CPZ"	-2.405424	"Black_fore"	35	"Black"	"fore"
"CP4"	-2.077475	"Black_fore"	35	"Black"	"fore"
"P3"	-2.121046	"Black_fore"	35	"Black"	"fore"
"PZ"	-1.345922	"Black_fore"	35	"Black"	"fore"
"P4"	-1.940945	"Black_fore"	35	"Black"	"fore"
"Oz"	-0.864905	"Black_fore"	35	"Black"	"fore"
"FP1"	-2.190602	"Black_fore"	35	"Black"	"fore"
"FP2"	-1.71662	"Black_fore"	35	"Black"	"fore"
"A2"	1.726804	"Black_fore"	35	"Black"	"fore"
"P8/T6"	-2.33689	"Black_fore"	35	"Black"	"fore"
"TP7"	-2.553499	"Black_fore"	35	"Black"	"fore"
"TP8"	-2.648812	"Black_fore"	35	"Black"	"fore"
"P7/T5"	-2.386532	"Black_fore"	35	"Black"	"fore"
"VEOG"	-1.178756	"Black_fore"	35	"Black"	"fore"
"HEOG"	-4.615968	"Black_fore"	35	"Black"	"fore"
"Nose"	-1.421662	"Black_fore"	35	"Black"	"fore"
"FZ"	-2.945057	"White_eyes"	35	"White"	"eyes"
"FC3"	-2.627263	"White_eyes"	35	"White"	"eyes"
"FCZ"	-2.964541	"White_eyes"	35	"White"	"eyes"
"FC4"	-3.74538	"White_eyes"	35	"White"	"eyes"
"C3"	-3.002201	"White_eyes"	35	"White"	"eyes"
"CZ"	-3.16763	"White_eyes"	35	"White"	"eyes"
"C4"	-3.624171	"White_eyes"	35	"White"	"eyes"
"CP3"	-2.939527	"White_eyes"	35	"White"	"eyes"
"CPZ"	-3.011207	"White_eyes"	35	"White"	"eyes"
"CP4"	-3.839878	"White_eyes"	35	"White"	"eyes"
"P3"	-2.501496	"White_eyes"	35	"White"	"eyes"
"PZ"	-2.365613	"White_eyes"	35	"White"	"eyes"
"P4"	-2.842693	"White_eyes"	35	"White"	"eyes"
"Oz"	-0.898406	"White_eyes"	35	"White"	"eyes"
"FP1"	-1.122369	"White_eyes"	35	"White"	"eyes"
"FP2"	-1.541165	"White_eyes"	35	"White"	"eyes"
"A2"	1.794978	"White_eyes"	35	"White"	"eyes"
"P8/T6"	-3.107457	"White_eyes"	35	"White"	"eyes"
"TP7"	-2.149905	"White_eyes"	35	"White"	"eyes"
"TP8"	-3.505853	"White_eyes"	35	"White"	"eyes"
"P7/T5"	-2.882494	"White_eyes"	35	"White"	"eyes"
"VEOG"	0.320073	"White_eyes"	35	"White"	"eyes"
"HEOG"	-3.541985	"White_eyes"	35	"White"	"eyes"
"Nose"	-1.958934	"White_eyes"	35	"White"	"eyes"
"FZ"	-4.027964	"White_fore"	35	"White"	"fore"
"FC3"	-3.988892	"White_fore"	35	"White"	"fore"
"FCZ"	-4.632083	"White_fore"	35	"White"	"fore"
"FC4"	-4.623763	"White_fore"	35	"White"	"fore"
"C3"	-3.860506	"White_fore"	35	"White"	"fore"
"CZ"	-4.621497	"White_fore"	35	"White"	"fore"
"C4"	-4.54277	"White_fore"	35	"White"	"fore"
"CP3"	-3.637498	"White_fore"	35	"White"	"fore"
"CPZ"	-4.116436	"White_fore"	35	"White"	"fore"
"CP4"	-4.18215	"White_fore"	35	"White"	"fore"
"P3"	-2.433793	"White_fore"	35	"White"	"fore"
"PZ"	-2.664732	"White_fore"	35	"White"	"fore"
"P4"	-3.145062	"White_fore"	35	"White"	"fore"
"Oz"	-1.026212	"White_fore"	35	"White"	"fore"
"FP1"	-0.787698	"White_fore"	35	"White"	"fore"
"FP2"	-1.236854	"White_fore"	35	"White"	"fore"
"A2"	2.028145	"White_fore"	35	"White"	"fore"
"P8/T6"	-2.960317	"White_fore"	35	"White"	"fore"
"TP7"	-1.79494	"White_fore"	35	"White"	"fore"
"TP8"	-3.008259	"White_fore"	35	"White"	"fore"
"P7/T5"	-2.368208	"White_fore"	35	"White"	"fore"
"VEOG"	-2.815163	"White_fore"	35	"White"	"fore"
"HEOG"	-4.022137	"White_fore"	35	"White"	"fore"
"Nose"	-0.471039	"White_fore"	35	"White"	"fore"
"FZ"	-6.036523	"Black_eyes"	36	"Black"	"eyes"
"FC3"	-2.800635	"Black_eyes"	36	"Black"	"eyes"
"FCZ"	-3.78264	"Black_eyes"	36	"Black"	"eyes"
"FC4"	-4.161114	"Black_eyes"	36	"Black"	"eyes"
"C3"	1.585128	"Black_eyes"	36	"Black"	"eyes"
"CZ"	0.987867	"Black_eyes"	36	"Black"	"eyes"
"C4"	-0.62729	"Black_eyes"	36	"Black"	"eyes"
"CP3"	3.554043	"Black_eyes"	36	"Black"	"eyes"
"CPZ"	3.285847	"Black_eyes"	36	"Black"	"eyes"
"CP4"	2.530669	"Black_eyes"	36	"Black"	"eyes"
"P3"	5.701547	"Black_eyes"	36	"Black"	"eyes"
"PZ"	4.74043	"Black_eyes"	36	"Black"	"eyes"
"P4"	5.221455	"Black_eyes"	36	"Black"	"eyes"
"Oz"	0.169019	"Black_eyes"	36	"Black"	"eyes"
"FP1"	-5.72009	"Black_eyes"	36	"Black"	"eyes"
"FP2"	-6.43488	"Black_eyes"	36	"Black"	"eyes"
"A2"	-0.341412	"Black_eyes"	36	"Black"	"eyes"
"P8/T6"	4.38483	"Black_eyes"	36	"Black"	"eyes"
"TP7"	0.837941	"Black_eyes"	36	"Black"	"eyes"
"TP8"	0.926758	"Black_eyes"	36	"Black"	"eyes"
"P7/T5"	4.168077	"Black_eyes"	36	"Black"	"eyes"
"VEOG"	-3.952329	"Black_eyes"	36	"Black"	"eyes"
"HEOG"	-1.041702	"Black_eyes"	36	"Black"	"eyes"
"Nose"	-5.973404	"Black_eyes"	36	"Black"	"eyes"
"FZ"	-4.954904	"Black_fore"	36	"Black"	"fore"
"FC3"	-2.498439	"Black_fore"	36	"Black"	"fore"
"FCZ"	-2.880958	"Black_fore"	36	"Black"	"fore"
"FC4"	-4.246178	"Black_fore"	36	"Black"	"fore"
"C3"	0.70583	"Black_fore"	36	"Black"	"fore"
"CZ"	1.240868	"Black_fore"	36	"Black"	"fore"
"C4"	-0.886372	"Black_fore"	36	"Black"	"fore"
"CP3"	2.518424	"Black_fore"	36	"Black"	"fore"
"CPZ"	2.451348	"Black_fore"	36	"Black"	"fore"
"CP4"	2.052562	"Black_fore"	36	"Black"	"fore"
"P3"	4.634031	"Black_fore"	36	"Black"	"fore"
"PZ"	3.834261	"Black_fore"	36	"Black"	"fore"
"P4"	4.587954	"Black_fore"	36	"Black"	"fore"
"Oz"	0.297871	"Black_fore"	36	"Black"	"fore"
"FP1"	-5.135906	"Black_fore"	36	"Black"	"fore"
"FP2"	-6.225002	"Black_fore"	36	"Black"	"fore"
"A2"	-0.573392	"Black_fore"	36	"Black"	"fore"
"P8/T6"	3.819731	"Black_fore"	36	"Black"	"fore"
"TP7"	0.155416	"Black_fore"	36	"Black"	"fore"
"TP8"	0.058363	"Black_fore"	36	"Black"	"fore"
"P7/T5"	3.600473	"Black_fore"	36	"Black"	"fore"
"VEOG"	-1.212725	"Black_fore"	36	"Black"	"fore"
"HEOG"	-0.681548	"Black_fore"	36	"Black"	"fore"
"Nose"	-5.269647	"Black_fore"	36	"Black"	"fore"
"FZ"	-6.47508	"White_eyes"	36	"White"	"eyes"
"FC3"	-3.219229	"White_eyes"	36	"White"	"eyes"
"FCZ"	-4.122675	"White_eyes"	36	"White"	"eyes"
"FC4"	-4.657458	"White_eyes"	36	"White"	"eyes"
"C3"	1.037723	"White_eyes"	36	"White"	"eyes"
"CZ"	0.898142	"White_eyes"	36	"White"	"eyes"
"C4"	-0.853817	"White_eyes"	36	"White"	"eyes"
"CP3"	2.823551	"White_eyes"	36	"White"	"eyes"
"CPZ"	2.997827	"White_eyes"	36	"White"	"eyes"
"CP4"	2.209298	"White_eyes"	36	"White"	"eyes"
"P3"	4.815174	"White_eyes"	36	"White"	"eyes"
"PZ"	4.238641	"White_eyes"	36	"White"	"eyes"
"P4"	4.89617	"White_eyes"	36	"White"	"eyes"
"Oz"	0.282213	"White_eyes"	36	"White"	"eyes"
"FP1"	-6.957007	"White_eyes"	36	"White"	"eyes"
"FP2"	-7.78686	"White_eyes"	36	"White"	"eyes"
"A2"	-0.547015	"White_eyes"	36	"White"	"eyes"
"P8/T6"	4.31436	"White_eyes"	36	"White"	"eyes"
"TP7"	0.197114	"White_eyes"	36	"White"	"eyes"
"TP8"	0.278385	"White_eyes"	36	"White"	"eyes"
"P7/T5"	3.613581	"White_eyes"	36	"White"	"eyes"
"VEOG"	1.836758	"White_eyes"	36	"White"	"eyes"
"HEOG"	-0.879632	"White_eyes"	36	"White"	"eyes"
"Nose"	-5.712615	"White_eyes"	36	"White"	"eyes"
"FZ"	-6.285066	"White_fore"	36	"White"	"fore"
"FC3"	-2.763484	"White_fore"	36	"White"	"fore"
"FCZ"	-3.908787	"White_fore"	36	"White"	"fore"
"FC4"	-5.410806	"White_fore"	36	"White"	"fore"
"C3"	0.596995	"White_fore"	36	"White"	"fore"
"CZ"	0.384032	"White_fore"	36	"White"	"fore"
"C4"	-1.904816	"White_fore"	36	"White"	"fore"
"CP3"	2.186816	"White_fore"	36	"White"	"fore"
"CPZ"	1.847925	"White_fore"	36	"White"	"fore"
"CP4"	0.94362	"White_fore"	36	"White"	"fore"
"P3"	4.183227	"White_fore"	36	"White"	"fore"
"PZ"	3.442332	"White_fore"	36	"White"	"fore"
"P4"	3.634645	"White_fore"	36	"White"	"fore"
"Oz"	0.14105	"White_fore"	36	"White"	"fore"
"FP1"	-6.34508	"White_fore"	36	"White"	"fore"
"FP2"	-6.92559	"White_fore"	36	"White"	"fore"
"A2"	-0.273002	"White_fore"	36	"White"	"fore"
"P8/T6"	3.445009	"White_fore"	36	"White"	"fore"
"TP7"	0.536658	"White_fore"	36	"White"	"fore"
"TP8"	-0.418489	"White_fore"	36	"White"	"fore"
"P7/T5"	3.579886	"White_fore"	36	"White"	"fore"
"VEOG"	-0.487799	"White_fore"	36	"White"	"fore"
"HEOG"	-1.205987	"White_fore"	36	"White"	"fore"
"Nose"	-4.528464	"White_fore"	36	"White"	"fore"
"FZ"	2.892457	"Black_eyes"	37	"Black"	"eyes"
"FC3"	3.792789	"Black_eyes"	37	"Black"	"eyes"
"FCZ"	3.479626	"Black_eyes"	37	"Black"	"eyes"
"FC4"	2.941632	"Black_eyes"	37	"Black"	"eyes"
"C3"	4.187771	"Black_eyes"	37	"Black"	"eyes"
"CZ"	3.869105	"Black_eyes"	37	"Black"	"eyes"
"C4"	3.119121	"Black_eyes"	37	"Black"	"eyes"
"CP3"	3.903982	"Black_eyes"	37	"Black"	"eyes"
"CPZ"	4.403359	"Black_eyes"	37	"Black"	"eyes"
"CP4"	3.814802	"Black_eyes"	37	"Black"	"eyes"
"P3"	4.405875	"Black_eyes"	37	"Black"	"eyes"
"PZ"	4.773812	"Black_eyes"	37	"Black"	"eyes"
"P4"	5.338357	"Black_eyes"	37	"Black"	"eyes"
"Oz"	-0.901015	"Black_eyes"	37	"Black"	"eyes"
"FP1"	2.343386	"Black_eyes"	37	"Black"	"eyes"
"FP2"	1.692248	"Black_eyes"	37	"Black"	"eyes"
"A2"	1.771997	"Black_eyes"	37	"Black"	"eyes"
"P8/T6"	1.213849	"Black_eyes"	37	"Black"	"eyes"
"TP7"	2.429367	"Black_eyes"	37	"Black"	"eyes"
"TP8"	0.897957	"Black_eyes"	37	"Black"	"eyes"
"P7/T5"	3.372267	"Black_eyes"	37	"Black"	"eyes"
"VEOG"	8.194337	"Black_eyes"	37	"Black"	"eyes"
"HEOG"	-4.433133	"Black_eyes"	37	"Black"	"eyes"
