"Race"	"Fix"	"rescaleTrial"	"MeanAmp"	"plo"	"phi"	"Condition"
"White"	"eyes"	121	13.0737180552025	9.83756380859138	16.3098723018137	"White, eyes"
"Black"	"forehead"	121	13.135629757731	9.88936695910676	16.3818925563552	"Black, forehead"
"White"	"forehead"	121	12.6575460938582	9.4137322748494	15.9013599128671	"White, forehead"
"Black"	"eyes"	122	21.8337589755148	18.533458815114	25.1340591359156	"Black, eyes"
"White"	"eyes"	122	13.1782561447121	9.91533813352492	16.4411741558992	"White, eyes"
"Black"	"forehead"	122	13.2372288211116	9.96398909150587	16.5104685507173	"Black, forehead"
"White"	"forehead"	122	12.7604881127929	9.48980348656191	16.031172739024	"White, forehead"
"Black"	"eyes"	123	22.0054473918929	18.6781840394615	25.3327107443242	"Black, eyes"
"White"	"eyes"	123	13.2827942342216	9.99310338131087	16.5724850871323	"White, eyes"
"Black"	"forehead"	123	13.3388278844922	10.0386031614805	16.6390526075038	"Black, forehead"
"White"	"forehead"	123	12.8634301317277	9.56586603671697	16.1609942267383	"White, forehead"
"Black"	"eyes"	124	22.1771358082709	18.8228994353476	25.5313721811942	"Black, eyes"
"White"	"eyes"	124	13.3873323237311	10.0708597717801	16.7038048756821	"White, eyes"
"Black"	"forehead"	124	13.4404269478728	10.1132093651987	16.7676445305468	"Black, forehead"
"White"	"forehead"	124	12.9663721506624	9.64192013541061	16.2908241659141	"White, forehead"
"Black"	"eyes"	125	22.3488242246489	18.9676052379862	25.7300432113116	"Black, eyes"
"White"	"eyes"	125	13.4918704132407	10.1486075177912	16.8351333086901	"White, eyes"
"Black"	"forehead"	125	13.5420260112534	10.18780789257	16.8962441299367	"Black, forehead"
"White"	"forehead"	125	13.0693141695971	9.71796598606146	16.4206623531327	"White, forehead"
"Black"	"eyes"	126	22.5205126410269	19.1123016752249	25.9287236068289	"Black, eyes"
"White"	"eyes"	126	13.5964085027502	10.2263468255017	16.9664701799986	"White, eyes"
"Black"	"forehead"	126	13.643625074634	10.2623989274911	17.0248512217768	"Black, forehead"
"White"	"forehead"	126	13.1722561885318	9.79400378567142	16.5505085913921	"White, forehead"
"Black"	"eyes"	127	22.692201057405	19.256988967828	26.1274131469819	"Black, eyes"
"White"	"eyes"	127	13.7009465922597	10.3040778946276	17.0978152898919	"White, eyes"
"Black"	"forehead"	127	13.7452241380146	10.33698264808	17.1534656279492	"Black, forehead"
"White"	"forehead"	127	13.2751982074665	9.87003372507444	16.6803626898585	"White, forehead"
"Black"	"eyes"	128	22.863889473783	19.4016673297466	26.3261116178194	"Black, eyes"
"White"	"eyes"	128	13.8054846817693	10.38180091869	17.2291684448485	"White, eyes"
"Black"	"forehead"	128	13.8468232013952	10.4115592268991	17.2820871758913	"Black, forehead"
"White"	"forehead"	128	13.3781402264012	9.94605598917376	16.8102244636286	"White, forehead"
"Black"	"eyes"	129	23.035577890161	19.5463369683768	26.5248188119453	"Black, eyes"
"White"	"eyes"	129	13.9100227712788	10.4595160852518	17.3605294573058	"White, eyes"
"Black"	"forehead"	129	13.9484222647758	10.4861288311685	17.4107156983831	"Black, forehead"
"White"	"forehead"	129	13.4810822453359	10.0220707571685	16.9400937335033	"White, forehead"
"Black"	"eyes"	130	23.2072663065391	19.690998084806	26.7235345282721	"Black, eyes"
"White"	"eyes"	130	14.0145608607883	10.5372235761428	17.4918981454339	"White, eyes"
"Black"	"forehead"	130	14.0500213281564	10.5606916229694	17.5393510333434	"Black, forehead"
"White"	"forehead"	130	13.5840242642706	10.0980782027701	17.0699703257711	"White, forehead"
"Black"	"eyes"	131	23.3789547229171	19.835650874049	26.9222585717852	"Black, eyes"
"White"	"eyes"	131	14.1190989502979	10.614923567675	17.6232743329207	"White, eyes"
"Black"	"forehead"	131	14.151620391537	10.6352477594386	17.6679930236353	"Black, forehead"
"White"	"forehead"	131	13.6869662832053	10.1740784944086	17.1998540720019	"White, forehead"
"Black"	"eyes"	132	23.5506431392951	19.9802955252727	27.1209907533175	"Black, eyes"
"White"	"eyes"	132	14.2236370398074	10.6926162308488	17.754657848766	"White, eyes"
"Black"	"forehead"	132	14.2532194549176	10.709797392954	17.7966415168812	"Black, forehead"
"White"	"forehead"	132	13.78990830214	10.2500717954309	17.3297448088491	"White, forehead"
"Black"	"eyes"	133	23.7223315556731	20.1249322220121	27.3197308893342	"Black, eyes"
"White"	"eyes"	133	14.3281751293169	10.7703017315493	17.8860485270846	"White, eyes"
"Black"	"forehead"	133	14.3548185182982	10.7843406713117	17.9252963652847	"Black, forehead"
"White"	"forehead"	133	13.8928503210747	10.3260582642886	17.4596423778608	"White, forehead"
"Black"	"eyes"	134	23.8940199720512	20.2695611423757	27.5184788017266	"Black, eyes"
"White"	"eyes"	134	14.4327132188265	10.847980230735	18.0174462069179	"White, eyes"
"Black"	"forehead"	134	14.4564175816788	10.8588777378964	18.0539574254612	"Black, forehead"
"White"	"forehead"	134	13.9957923400094	10.4020380547191	17.5895466252997	"White, forehead"
"Black"	"eyes"	135	24.0657083884292	20.4141824592432	27.7172343176152	"Black, eyes"
"White"	"eyes"	135	14.537251308336	10.9256518846174	18.1488507320546	"White, eyes"
"Black"	"forehead"	135	14.5580166450594	10.9334087318427	18.1826245582761	"Black, forehead"
"White"	"forehead"	135	14.0987343589441	10.4780113159179	17.7194574019703	"White, forehead"
"Black"	"eyes"	136	24.2373968048072	20.5587963404539	27.9159972691605	"Black, eyes"
"White"	"eyes"	136	14.6417893978455	11.0033168448334	18.2802619508577	"White, eyes"
"Black"	"forehead"	136	14.65961570844	11.0079337881909	18.3112976286891	"Black, forehead"
"White"	"forehead"	136	14.2016763778788	10.553978192704	17.8493745630536	"White, forehead"
"Black"	"eyes"	137	24.4090852211853	20.7034029489874	28.1147674933831	"Black, eyes"
"White"	"eyes"	137	14.7463274873551	11.08097525861	18.4116797161001	"White, eyes"
"Black"	"forehead"	137	14.7612147718206	11.0824530380349	18.4399765056063	"Black, forehead"
"White"	"forehead"	137	14.3046183968135	10.6299388256778	17.9792979679493	"White, forehead"
"Black"	"eyes"	138	24.5807736375633	20.8480024431368	28.3135448319897	"Black, eyes"
"White"	"eyes"	138	14.8508655768646	11.1586272689226	18.5431038848066	"White, eyes"
"Black"	"forehead"	138	14.8628138352012	11.1569666086647	18.5686610617377	"Black, forehead"
"White"	"forehead"	138	14.4075604157482	10.7058933513723	18.1092274801241	"White, forehead"
"Black"	"eyes"	139	24.7524620539413	20.9925949766743	28.5123291312083	"Black, eyes"
"White"	"eyes"	139	14.9554036663741	11.2362730146455	18.6745343181028	"White, eyes"
"Black"	"forehead"	139	14.9644128985818	11.2314746237023	18.6973511734613	"Black, forehead"
"White"	"forehead"	139	14.5105024346829	10.7818419023984	18.2391629669675	"White, forehead"
"Black"	"eyes"	140	24.9241504703193	21.13718069901	28.7111202416287	"Black, eyes"
"White"	"eyes"	140	15.0599417558837	11.3139126306972	18.8059708810701	"White, eyes"
"Black"	"forehead"	140	15.0660119619624	11.3059772032318	18.826046720693	"Black, forehead"
"White"	"forehead"	140	14.6134444536176	10.8577846075831	18.3691042996522	"White, forehead"
"Black"	"eyes"	141	25.0958388866974	21.2817597553443	28.9099180180505	"Black, eyes"
"White"	"eyes"	141	15.1644798453932	11.391546248179	18.9374134426074	"White, eyes"
"Black"	"forehead"	141	15.167611025343	11.3804744639242	18.9547475867618	"Black, forehead"
"White"	"forehead"	141	14.7163864725524	10.9337215921031	18.4990513530016	"White, forehead"
"Black"	"eyes"	142	25.2675273030754	21.4263322868138	29.108722319337	"Black, eyes"
"White"	"eyes"	142	15.2690179349028	11.4691739945079	19.0688618752976	"White, eyes"
"Black"	"forehead"	142	15.2692100887236	11.4549665191573	19.0834536582899	"Black, forehead"
"White"	"forehead"	142	14.8193284914871	11.0096529776119	18.6290040053622	"White, forehead"
"Black"	"eyes"	143	25.4392157194534	21.5708984306312	29.3075330082757	"Black, eyes"
"White"	"eyes"	143	15.3735560244123	11.5467959935444	19.2003160552802	"White, eyes"
"Black"	"forehead"	143	15.3708091521042	11.52945347913	19.2121648250784	"Black, forehead"
"White"	"forehead"	143	14.9222705104218	11.0855788823619	18.7589621384816	"White, forehead"
"Black"	"eyes"	144	25.6109041358315	21.7154583202198	29.5063499514432	"Black, eyes"
"White"	"eyes"	144	15.4780941139218	11.6244123657146	19.331775862129	"White, eyes"
"Black"	"forehead"	144	15.4724082154848	11.6039354509724	19.3408809799973	"Black, forehead"
"White"	"forehead"	144	15.0252125293565	11.1614994213221	18.8889256373909	"White, forehead"
"Black"	"eyes"	145	25.7825925522095	21.860012085342	29.705173019077	"Black, eyes"
"White"	"eyes"	145	15.5826322034314	11.7020232281277	19.4632411787351	"White, eyes"
"Black"	"forehead"	145	15.5740072788654	11.6784125388509	19.4696020188799	"Black, forehead"
"White"	"forehead"	145	15.1281545482912	11.2374147062897	19.0188943902927	"White, forehead"
"Black"	"eyes"	146	25.9542809685875	22.0045598522235	29.9040020849515	"Black, eyes"
"White"	"eyes"	146	15.6871702929409	11.7796286946883	19.5947118911935	"White, eyes"
"Black"	"forehead"	146	15.675606342246	11.75288484407	19.5983278404221	"Black, forehead"
"White"	"forehead"	146	15.2310965672259	11.3133248459988	19.148868288453	"White, forehead"
"Black"	"eyes"	147	26.1259693849656	22.1491017436716	30.1028370262595	"Black, eyes"
"White"	"eyes"	147	15.7917083824504	11.8572288762048	19.726187888696	"White, eyes"
"Black"	"forehead"	147	15.7772054056266	11.8273524651684	19.7270583460849	"Black, forehead"
"White"	"forehead"	147	15.3340385861606	11.3892299462233	19.2788472260979	"White, forehead"
"Black"	"eyes"	148	26.2976578013436	22.2936378791893	30.3016777234978	"Black, eyes"
"White"	"eyes"	148	15.89624647196	11.9348238804932	19.8576690634268	"White, eyes"
"Black"	"forehead"	148	15.8788044690072	11.9018154980128	19.8557934400016	"Black, forehead"
"White"	"forehead"	148	15.4369806050953	11.4651301098766	19.408831100314	"White, forehead"
"Black"	"eyes"	149	26.4693462177216	22.4381683750852	30.5005240603581	"Black, eyes"
"White"	"eyes"	149	16.0007845614695	12.0124138124762	19.9891553104628	"White, eyes"
"Black"	"forehead"	149	15.9804035323878	11.9762740358873	19.9845330288884	"Black, forehead"
"White"	"forehead"	149	15.53992262403	11.5410254371067	19.5388198109533	"White, forehead"
"Black"	"eyes"	150	26.6410346340996	22.582693344578	30.6993759236212	"Black, eyes"
"White"	"eyes"	150	16.105322650979	12.0899987742797	20.1206465276784	"White, eyes"
"Black"	"forehead"	150	16.0820025957684	12.0507281695788	20.1132770219581	"Black, forehead"
"White"	"forehead"	150	15.6428646429647	11.6169160253884	19.6688132605411	"White, forehead"
"Black"	"eyes"	151	26.8127230504777	22.7272128978986	30.8982332030567	"Black, eyes"
"White"	"eyes"	151	16.2098607404886	12.1675788653241	20.2521426156531	"White, eyes"
"Black"	"forehead"	151	16.183601659149	12.12517798746	20.2420253308381	"Black, forehead"
"White"	"forehead"	151	15.7458066618994	11.6928019696106	19.7988113541882	"White, forehead"
"Black"	"eyes"	152	26.9844114668557	22.8717271423865	31.0970957913249	"Black, eyes"
"White"	"eyes"	152	16.3143988299981	12.245154182413	20.3836434775832	"White, eyes"
"Black"	"forehead"	152	16.2852007225296	12.1996235755684	20.3707778694909	"Black, forehead"
"White"	"forehead"	152	15.8487486808341	11.7686833621617	19.9288139995065	"White, forehead"
"Black"	"eyes"	153	27.1560998832337	23.0162361825835	31.2959635838839	"Black, eyes"
"White"	"eyes"	153	16.4189369195076	12.3227248198183	20.5151490191969	"White, eyes"
"Black"	"forehead"	153	16.3867997859102	12.2740650176827	20.4995345541378	"Black, forehead"
"White"	"forehead"	153	15.9516906997688	11.8445602930103	20.0588211065273	"White, forehead"
"Black"	"eyes"	154	27.3277882996118	23.160740120324	31.4948364788995	"Black, eyes"
"White"	"eyes"	154	16.5234750090172	12.4002908693616	20.6466591486727	"White, eyes"
"Black"	"forehead"	154	16.4883988492908	12.3485023953957	20.628295303186	"Black, forehead"
"White"	"forehead"	154	16.0546327187035	11.9204328497839	20.1888325876231	"White, forehead"
"Black"	"eyes"	155	27.4994767159898	23.3052390548209	31.6937143771586	"Black, eyes"
"White"	"eyes"	155	16.6280130985267	12.4778524204929	20.7781737765605	"White, eyes"
"Black"	"forehead"	155	16.5899979126714	12.4229357881849	20.757060037158	"Black, forehead"
"White"	"forehead"	155	16.1575747376382	11.9963011178437	20.3188483574328	"White, forehead"
"Black"	"eyes"	156	27.6711651323678	23.4497330827492	31.8925971819864	"Black, eyes"
"White"	"eyes"	156	16.7325511880362	12.5554095603662	20.9096928157063	"White, eyes"
"Black"	"forehead"	156	16.6915969760521	12.4973652734805	20.8858286786236	"Black, forehead"
"White"	"forehead"	156	16.2605167565729	12.0721651803571	20.4488683327887	"White, forehead"
"Black"	"eyes"	157	27.8428535487458	23.5942222983259	32.0914847991658	"Black, eyes"
"White"	"eyes"	157	16.8370892775458	12.6329623739123	21.0412161811792	"White, eyes"
"Black"	"forehead"	157	16.7931960394327	12.5717909267298	21.0146011521355	"Black, forehead"
"White"	"forehead"	157	16.3634587755077	12.1480251183676	20.5788924326477	"White, forehead"
"Black"	"eyes"	158	28.0145419651239	23.7387067933872	32.2903771368605	"Black, eyes"
"White"	"eyes"	158	16.9416273670553	12.7105109439088	21.1727437902018	"White, eyes"
"Black"	"forehead"	158	16.8947951028133	12.646212821461	21.1433773841655	"Black, forehead"
"White"	"forehead"	158	16.4664007944424	12.2238810108613	20.7089205780234	"White, forehead"
"Black"	"eyes"	159	28.1862303815019	23.8831866574626	32.4892741055411	"Black, eyes"
"White"	"eyes"	159	17.0461654565648	12.7880553510473	21.3042755620824	"White, eyes"
"Black"	"forehead"	159	16.9963941661939	12.7206310293424	21.2721573030453	"Black, forehead"
"White"	"forehead"	159	16.5693428133771	12.2997329348316	20.8389526919225	"White, forehead"
"Black"	"eyes"	160	28.3579187978799	24.0276619778466	32.6881756179132	"Black, eyes"
"White"	"eyes"	160	17.1507035460744	12.8655956739986	21.4358114181502	"White, eyes"
"Black"	"forehead"	160	17.0979932295745	12.7950456202414	21.4009408389076	"Black, forehead"
"White"	"forehead"	160	16.6722848323118	12.3755809653415	20.968988699282	"White, forehead"
"Black"	"eyes"	161	28.529607214258	24.1721328396674	32.8870815888486	"Black, eyes"
"White"	"eyes"	161	17.2552416355839	12.9431319894749	21.5673512816929	"White, eyes"
"Black"	"forehead"	161	17.1995922929551	12.8694566622798	21.5297279236303	"Black, forehead"
"White"	"forehead"	161	16.7752268512465	12.4514251755831	21.0990285269099	"White, forehead"
"Black"	"eyes"	162	28.701295630636	24.316599325953	33.085991935319	"Black, eyes"
"White"	"eyes"	162	17.3597797250935	13.0206643722904	21.6988950778965	"White, eyes"
"Black"	"forehead"	162	17.3011913563357	12.9438642218883	21.6585184907831	"Black, forehead"
"White"	"forehead"	162	16.8781688701812	12.5272656369352	21.2290721034272	"White, forehead"
"Black"	"eyes"	163	28.872984047014	24.4610615176958	33.2849065763322	"Black, eyes"
"White"	"eyes"	163	17.464317814603	13.0981928954188	21.8304427337872	"White, eyes"
"Black"	"forehead"	163	17.4027904197163	13.0182683638577	21.7873124755748	"Black, forehead"
"White"	"forehead"	163	16.9811108891159	12.6031024190191	21.3591193592127	"White, forehead"
"Black"	"eyes"	164	29.044672463392	24.6055194939138	33.4838254328703	"Black, eyes"
"White"	"eyes"	164	17.5688559041125	13.1757176300496	21.9619941781754	"White, eyes"
"Black"	"forehead"	164	17.5043894830969	13.0926691513897	21.9161098148041	"Black, forehead"
"White"	"forehead"	164	17.0840529080506	12.6789355897517	21.4891702263495	"White, forehead"
"Black"	"eyes"	165	29.2163608797701	24.7499733317098	33.6827484278304	"Black, eyes"
"White"	"eyes"	165	17.6733939936221	13.2532386456421	22.093549341602	"White, eyes"
"Black"	"forehead"	165	17.6059885464775	13.1670666461443	22.0449104468107	"Black, forehead"
"White"	"forehead"	165	17.1869949269853	12.7547652153975	21.6192246385731	"White, forehead"
"Black"	"eyes"	166	29.3880492961481	24.8944231063292	33.881675485967	"Black, eyes"
"White"	"eyes"	166	17.7779320831316	13.3307560099768	22.2251081562864	"White, eyes"
"Black"	"forehead"	166	17.7075876098581	13.2414609082869	22.1737143114292	"Black, forehead"
"White"	"forehead"	166	17.28993694592	12.8305913606176	21.7492825312224	"White, forehead"
"Black"	"eyes"	167	29.5597377125261	25.0388688912151	34.0806065338372	"Black, eyes"
"White"	"eyes"	167	17.8824701726411	13.4082697892061	22.3566705560761	"White, eyes"
"Black"	"forehead"	167	17.8091866732387	13.3158519965329	22.3025213499444	"Black, forehead"
"White"	"forehead"	167	17.3928789648547	12.9064140885186	21.8793438411908	"White, forehead"
"Black"	"eyes"	168	29.7314261289042	25.1833107580614	34.2795414997469	"Black, eyes"
"White"	"eyes"	168	17.9870082621507	13.4857800479024	22.4882364763989	"White, eyes"
"Black"	"forehead"	168	17.9107857366193	13.3902399681909	22.4313315050477	"Black, forehead"
"White"	"forehead"	168	17.4958209837894	12.9822334606979	22.009408506881	"White, forehead"
"Black"	"eyes"	169	29.9031145452822	25.3277487768645	34.4784803136999	"Black, eyes"
"White"	"eyes"	169	18.0915463516602	13.5632868491048	22.6198058542156	"White, eyes"
"Black"	"forehead"	169	18.0123847999999	13.4646248792042	22.5601447207956	"Black, forehead"
"White"	"forehead"	169	17.5987630027241	13.0580495372887	22.1394764681595	"White, forehead"
"Black"	"eyes"	170	30.0748029616602	25.472183015973	34.6774229073474	"Black, eyes"
"White"	"eyes"	170	18.1960844411697	13.6407902543638	22.7513786279757	"White, eyes"
"Black"	"forehead"	170	18.1139838633805	13.5390067841913	22.6889609425697	"Black, forehead"
"White"	"forehead"	170	17.7017050216588	13.1338623770034	22.2695476663143	"White, forehead"
"Black"	"eyes"	171	30.2464913780382	25.6166135421353	34.8763692139412	"Black, eyes"
"White"	"eyes"	171	18.3006225306793	13.7182903237854	22.8829547375731	"White, eyes"
"Black"	"forehead"	171	18.2155829267611	13.6133857364848	22.8177801170374	"Black, forehead"
"White"	"forehead"	171	17.8046470405935	13.2096720371743	22.3996220440128	"White, forehead"
"Black"	"eyes"	172	30.4181797944163	25.7610404205463	35.0753191682863	"Black, eyes"
"White"	"eyes"	172	18.4051606201888	13.7957871160724	23.0145341243052	"White, eyes"
"Black"	"forehead"	172	18.3171819901417	13.6877617881685	22.9466021921149	"Black, forehead"
"White"	"forehead"	172	17.9075890595282	13.2854785737944	22.5296995452621	"White, forehead"
"Black"	"eyes"	173	30.5898682107943	25.9054637148916	35.274272706697	"Black, eyes"
"White"	"eyes"	173	18.5096987096983	13.8732806885651	23.1461167308316	"White, eyes"
"Black"	"forehead"	173	18.4187810535223	13.7621349901137	23.0754271169309	"Black, forehead"
"White"	"forehead"	173	18.0105310784629	13.3612820415558	22.6597801153701	"White, forehead"
"Black"	"eyes"	174	30.7615566271723	26.0498834873913	35.4732297669534	"Black, eyes"
"White"	"eyes"	174	18.6142367992079	13.9507710972805	23.2777025011352	"White, eyes"
"Black"	"forehead"	174	18.5203801169029	13.8365053920143	23.2042548417915	"Black, forehead"
"White"	"forehead"	174	18.1134730973977	13.4370824938871	22.7898637009082	"White, forehead"
"Black"	"eyes"	175	30.9332450435504	26.194299798841	35.6721902882597	"Black, eyes"
"White"	"eyes"	175	18.7187748887174	14.0282583969501	23.4092913804847	"White, eyes"
"Black"	"forehead"	175	18.6219791802835	13.9108730424204	23.3330853181466	"Black, forehead"
"White"	"forehead"	175	18.2164151163324	13.5128799829896	22.9199502496751	"White, forehead"
"Black"	"eyes"	176	31.1049334599284	26.3387127086528	35.871154211204	"Black, eyes"
"White"	"eyes"	176	18.8233129782269	14.105742641056	23.5408833153978	"White, eyes"
"Black"	"forehead"	176	18.7235782436641	13.9852379887707	23.4619184985575	"Black, forehead"
"White"	"forehead"	176	18.3193571352671	13.5886745598721	23.050039710662	"White, forehead"
"Black"	"eyes"	177	31.2766218763064	26.4831222748937	36.0701214777192	"Black, eyes"
"White"	"eyes"	177	18.9278510677365	14.1832238818669	23.6724782536061	"White, eyes"
"Black"	"forehead"	177	18.8251773070447	14.0596002774243	23.5907543366651	"Black, forehead"
"White"	"forehead"	177	18.4222991542018	13.6644662743845	23.180132034019	"White, forehead"
"Black"	"eyes"	178	31.4483102926844	26.6275285543233	36.2690920310456	"Black, eyes"
"White"	"eyes"	178	19.032389157246	14.2607021704712	23.8040761440208	"White, eyes"
"Black"	"forehead"	178	18.9267763704253	14.133959953691	23.7195927871596	"Black, forehead"
"White"	"forehead"	178	18.5252411731365	13.7402551752507	23.3102271710222	"White, forehead"
"Black"	"eyes"	179	31.6199987090625	26.7719316024305	36.4680658156944	"Black, eyes"
"White"	"eyes"	179	19.1369272467555	14.3381775568109	23.9356769367002	"White, eyes"
"Black"	"forehead"	179	19.0283754338059	14.2083170618606	23.8484338057513	"Black, forehead"
"White"	"forehead"	179	18.6281831920712	13.8160413100998	23.4403250740426	"White, forehead"
"Black"	"eyes"	180	31.7916871254405	26.9163314734686	36.6670427774125	"Black, eyes"
"White"	"eyes"	180	19.2414653362651	14.4156500897128	24.0672805828174	"White, eyes"
"Black"	"forehead"	180	19.1299744971865	14.2826716452313	23.9772773491417	"Black, forehead"
"White"	"forehead"	180	18.7311252110059	13.8918247254964	23.5704256965154	"White, forehead"
"Black"	"eyes"	181	31.9633755418185	27.0607282204889	36.8660228631482	"Black, eyes"
"White"	"eyes"	181	19.3460034257746	14.4931198169195	24.1988870346297	"White, eyes"
"Black"	"forehead"	181	19.2315735605671	14.3570237461375	24.1061233749968	"Black, forehead"
"White"	"forehead"	181	18.8340672299406	13.9676054669706	23.7005289929106	"White, forehead"
"Black"	"eyes"	182	32.1350639581966	27.2051218953743	37.0650060210188	"Black, eyes"
"White"	"eyes"	182	19.4505415152842	14.5705867851194	24.3304962454489	"White, eyes"
"Black"	"forehead"	182	19.3331726239477	14.4313734059759	24.2349718419196	"Black, forehead"
