"Electrode"	"AvgAmp"	"Condition"	"Subject"	"faceRace"	"FixArea"
"FCZ"	8.727615	"White_fore"	27	"White"	"fore"
"FC4"	7.260813	"White_fore"	27	"White"	"fore"
"C3"	5.954705	"White_fore"	27	"White"	"fore"
"CZ"	8.036485	"White_fore"	27	"White"	"fore"
"C4"	7.057471	"White_fore"	27	"White"	"fore"
"CP3"	5.077981	"White_fore"	27	"White"	"fore"
"CPZ"	7.30704	"White_fore"	27	"White"	"fore"
"CP4"	6.563493	"White_fore"	27	"White"	"fore"
"P3"	4.460388	"White_fore"	27	"White"	"fore"
"PZ"	6.01407	"White_fore"	27	"White"	"fore"
"P4"	5.518372	"White_fore"	27	"White"	"fore"
"Oz"	0.439359	"White_fore"	27	"White"	"fore"
"FP1"	3.154004	"White_fore"	27	"White"	"fore"
"FP2"	2.995582	"White_fore"	27	"White"	"fore"
"A2"	-0.911738	"White_fore"	27	"White"	"fore"
"P8/T6"	3.762242	"White_fore"	27	"White"	"fore"
"TP7"	1.812469	"White_fore"	27	"White"	"fore"
"TP8"	3.755845	"White_fore"	27	"White"	"fore"
"P7/T5"	1.383978	"White_fore"	27	"White"	"fore"
"VEOG"	10.769841	"White_fore"	27	"White"	"fore"
"HEOG"	5.508673	"White_fore"	27	"White"	"fore"
"Nose"	2.266549	"White_fore"	27	"White"	"fore"
"FZ"	6.84529	"Black_eyes"	28	"Black"	"eyes"
"FC3"	6.410493	"Black_eyes"	28	"Black"	"eyes"
"FCZ"	7.571989	"Black_eyes"	28	"Black"	"eyes"
"FC4"	7.56919	"Black_eyes"	28	"Black"	"eyes"
"C3"	6.536693	"Black_eyes"	28	"Black"	"eyes"
"CZ"	7.964253	"Black_eyes"	28	"Black"	"eyes"
"C4"	7.420605	"Black_eyes"	28	"Black"	"eyes"
"CP3"	5.590614	"Black_eyes"	28	"Black"	"eyes"
"CPZ"	8.135177	"Black_eyes"	28	"Black"	"eyes"
"CP4"	8.218005	"Black_eyes"	28	"Black"	"eyes"
"P3"	5.233095	"Black_eyes"	28	"Black"	"eyes"
"PZ"	7.19269	"Black_eyes"	28	"Black"	"eyes"
"P4"	8.158682	"Black_eyes"	28	"Black"	"eyes"
"Oz"	0.077138	"Black_eyes"	28	"Black"	"eyes"
"FP1"	4.063531	"Black_eyes"	28	"Black"	"eyes"
"FP2"	4.437654	"Black_eyes"	28	"Black"	"eyes"
"A2"	-0.161271	"Black_eyes"	28	"Black"	"eyes"
"P8/T6"	5.652642	"Black_eyes"	28	"Black"	"eyes"
"TP7"	2.762218	"Black_eyes"	28	"Black"	"eyes"
"TP8"	4.825114	"Black_eyes"	28	"Black"	"eyes"
"P7/T5"	2.99573	"Black_eyes"	28	"Black"	"eyes"
"VEOG"	5.445573	"Black_eyes"	28	"Black"	"eyes"
"HEOG"	0.133009	"Black_eyes"	28	"Black"	"eyes"
"Nose"	3.371718	"Black_eyes"	28	"Black"	"eyes"
"FZ"	4.847706	"Black_fore"	28	"Black"	"fore"
"FC3"	4.259859	"Black_fore"	28	"Black"	"fore"
"FCZ"	5.054707	"Black_fore"	28	"Black"	"fore"
"FC4"	4.74919	"Black_fore"	28	"Black"	"fore"
"C3"	3.563708	"Black_fore"	28	"Black"	"fore"
"CZ"	4.304787	"Black_fore"	28	"Black"	"fore"
"C4"	3.809457	"Black_fore"	28	"Black"	"fore"
"CP3"	2.314985	"Black_fore"	28	"Black"	"fore"
"CPZ"	3.640663	"Black_fore"	28	"Black"	"fore"
"CP4"	3.703904	"Black_fore"	28	"Black"	"fore"
"P3"	1.830075	"Black_fore"	28	"Black"	"fore"
"PZ"	3.032247	"Black_fore"	28	"Black"	"fore"
"P4"	3.487341	"Black_fore"	28	"Black"	"fore"
"Oz"	0.289954	"Black_fore"	28	"Black"	"fore"
"FP1"	3.097924	"Black_fore"	28	"Black"	"fore"
"FP2"	4.441419	"Black_fore"	28	"Black"	"fore"
"A2"	-0.575577	"Black_fore"	28	"Black"	"fore"
"P8/T6"	2.617614	"Black_fore"	28	"Black"	"fore"
"TP7"	1.106498	"Black_fore"	28	"Black"	"fore"
"TP8"	1.961519	"Black_fore"	28	"Black"	"fore"
"P7/T5"	0.568676	"Black_fore"	28	"Black"	"fore"
"VEOG"	5.865296	"Black_fore"	28	"Black"	"fore"
"HEOG"	-0.884792	"Black_fore"	28	"Black"	"fore"
"Nose"	3.650722	"Black_fore"	28	"Black"	"fore"
"FZ"	3.510518	"White_eyes"	28	"White"	"eyes"
"FC3"	2.888247	"White_eyes"	28	"White"	"eyes"
"FCZ"	3.592699	"White_eyes"	28	"White"	"eyes"
"FC4"	4.54117	"White_eyes"	28	"White"	"eyes"
"C3"	2.777496	"White_eyes"	28	"White"	"eyes"
"CZ"	3.747796	"White_eyes"	28	"White"	"eyes"
"C4"	4.090139	"White_eyes"	28	"White"	"eyes"
"CP3"	2.42034	"White_eyes"	28	"White"	"eyes"
"CPZ"	3.821997	"White_eyes"	28	"White"	"eyes"
"CP4"	4.487239	"White_eyes"	28	"White"	"eyes"
"P3"	2.451937	"White_eyes"	28	"White"	"eyes"
"PZ"	3.615262	"White_eyes"	28	"White"	"eyes"
"P4"	4.690306	"White_eyes"	28	"White"	"eyes"
"Oz"	0.703351	"White_eyes"	28	"White"	"eyes"
"FP1"	2.016774	"White_eyes"	28	"White"	"eyes"
"FP2"	3.274294	"White_eyes"	28	"White"	"eyes"
"A2"	-1.419864	"White_eyes"	28	"White"	"eyes"
"P8/T6"	4.910708	"White_eyes"	28	"White"	"eyes"
"TP7"	0.965073	"White_eyes"	28	"White"	"eyes"
"TP8"	4.069227	"White_eyes"	28	"White"	"eyes"
"P7/T5"	1.130993	"White_eyes"	28	"White"	"eyes"
"VEOG"	5.885319	"White_eyes"	28	"White"	"eyes"
"HEOG"	0.467219	"White_eyes"	28	"White"	"eyes"
"Nose"	3.236231	"White_eyes"	28	"White"	"eyes"
"FZ"	5.08453	"White_fore"	28	"White"	"fore"
"FC3"	3.951809	"White_fore"	28	"White"	"fore"
"FCZ"	5.44228	"White_fore"	28	"White"	"fore"
"FC4"	5.317704	"White_fore"	28	"White"	"fore"
"C3"	3.804732	"White_fore"	28	"White"	"fore"
"CZ"	5.455328	"White_fore"	28	"White"	"fore"
"C4"	4.695225	"White_fore"	28	"White"	"fore"
"CP3"	3.149633	"White_fore"	28	"White"	"fore"
"CPZ"	5.094027	"White_fore"	28	"White"	"fore"
"CP4"	5.061629	"White_fore"	28	"White"	"fore"
"P3"	3.008414	"White_fore"	28	"White"	"fore"
"PZ"	4.424593	"White_fore"	28	"White"	"fore"
"P4"	4.88575	"White_fore"	28	"White"	"fore"
"Oz"	-0.275425	"White_fore"	28	"White"	"fore"
"FP1"	3.775219	"White_fore"	28	"White"	"fore"
"FP2"	4.391885	"White_fore"	28	"White"	"fore"
"A2"	0.53505	"White_fore"	28	"White"	"fore"
"P8/T6"	3.111687	"White_fore"	28	"White"	"fore"
"TP7"	1.686056	"White_fore"	28	"White"	"fore"
"TP8"	2.417223	"White_fore"	28	"White"	"fore"
"P7/T5"	1.827896	"White_fore"	28	"White"	"fore"
"VEOG"	2.865554	"White_fore"	28	"White"	"fore"
"HEOG"	0.434351	"White_fore"	28	"White"	"fore"
"Nose"	2.465376	"White_fore"	28	"White"	"fore"
"FZ"	-1.250026	"Black_eyes"	29	"Black"	"eyes"
"FC3"	-1.500515	"Black_eyes"	29	"Black"	"eyes"
"FCZ"	-1.843989	"Black_eyes"	29	"Black"	"eyes"
"FC4"	-2.046088	"Black_eyes"	29	"Black"	"eyes"
"C3"	-2.525054	"Black_eyes"	29	"Black"	"eyes"
"CZ"	-3.251472	"Black_eyes"	29	"Black"	"eyes"
"C4"	-3.073093	"Black_eyes"	29	"Black"	"eyes"
"CP3"	-2.707749	"Black_eyes"	29	"Black"	"eyes"
"CPZ"	-3.806201	"Black_eyes"	29	"Black"	"eyes"
"CP4"	-3.813981	"Black_eyes"	29	"Black"	"eyes"
"P3"	-2.58241	"Black_eyes"	29	"Black"	"eyes"
"PZ"	-3.479474	"Black_eyes"	29	"Black"	"eyes"
"P4"	-3.695616	"Black_eyes"	29	"Black"	"eyes"
"Oz"	-0.776801	"Black_eyes"	29	"Black"	"eyes"
"FP1"	2.081716	"Black_eyes"	29	"Black"	"eyes"
"FP2"	1.883792	"Black_eyes"	29	"Black"	"eyes"
"A2"	1.546343	"Black_eyes"	29	"Black"	"eyes"
"P8/T6"	-2.198754	"Black_eyes"	29	"Black"	"eyes"
"TP7"	-0.220791	"Black_eyes"	29	"Black"	"eyes"
"TP8"	-2.707322	"Black_eyes"	29	"Black"	"eyes"
"P7/T5"	0.507193	"Black_eyes"	29	"Black"	"eyes"
"VEOG"	-10.768992	"Black_eyes"	29	"Black"	"eyes"
"HEOG"	-2.003391	"Black_eyes"	29	"Black"	"eyes"
"Nose"	2.36271	"Black_eyes"	29	"Black"	"eyes"
"FZ"	0.216237	"Black_fore"	29	"Black"	"fore"
"FC3"	0.352582	"Black_fore"	29	"Black"	"fore"
"FCZ"	0.469382	"Black_fore"	29	"Black"	"fore"
"FC4"	-0.135255	"Black_fore"	29	"Black"	"fore"
"C3"	0.381047	"Black_fore"	29	"Black"	"fore"
"CZ"	0.09678	"Black_fore"	29	"Black"	"fore"
"C4"	-0.578497	"Black_fore"	29	"Black"	"fore"
"CP3"	0.554966	"Black_fore"	29	"Black"	"fore"
"CPZ"	0.93886	"Black_fore"	29	"Black"	"fore"
"CP4"	-0.241618	"Black_fore"	29	"Black"	"fore"
"P3"	1.262977	"Black_fore"	29	"Black"	"fore"
"PZ"	1.774535	"Black_fore"	29	"Black"	"fore"
"P4"	1.324034	"Black_fore"	29	"Black"	"fore"
"Oz"	-0.511558	"Black_fore"	29	"Black"	"fore"
"FP1"	0.164478	"Black_fore"	29	"Black"	"fore"
"FP2"	-0.571523	"Black_fore"	29	"Black"	"fore"
"A2"	1.020079	"Black_fore"	29	"Black"	"fore"
"P8/T6"	0.399502	"Black_fore"	29	"Black"	"fore"
"TP7"	0.875289	"Black_fore"	29	"Black"	"fore"
"TP8"	-1.445626	"Black_fore"	29	"Black"	"fore"
"P7/T5"	1.603605	"Black_fore"	29	"Black"	"fore"
"VEOG"	0.393951	"Black_fore"	29	"Black"	"fore"
"HEOG"	-0.213675	"Black_fore"	29	"Black"	"fore"
"Nose"	0.530487	"Black_fore"	29	"Black"	"fore"
"FZ"	-0.501785	"White_eyes"	29	"White"	"eyes"
"FC3"	-0.179849	"White_eyes"	29	"White"	"eyes"
"FCZ"	-0.767977	"White_eyes"	29	"White"	"eyes"
"FC4"	-1.709256	"White_eyes"	29	"White"	"eyes"
"C3"	-0.340627	"White_eyes"	29	"White"	"eyes"
"CZ"	-0.325731	"White_eyes"	29	"White"	"eyes"
"C4"	-1.832698	"White_eyes"	29	"White"	"eyes"
"CP3"	-0.235166	"White_eyes"	29	"White"	"eyes"
"CPZ"	0.391437	"White_eyes"	29	"White"	"eyes"
"CP4"	-1.049018	"White_eyes"	29	"White"	"eyes"
"P3"	0.479677	"White_eyes"	29	"White"	"eyes"
"PZ"	1.353732	"White_eyes"	29	"White"	"eyes"
"P4"	0.554065	"White_eyes"	29	"White"	"eyes"
"Oz"	-0.189148	"White_eyes"	29	"White"	"eyes"
"FP1"	2.452042	"White_eyes"	29	"White"	"eyes"
"FP2"	2.007044	"White_eyes"	29	"White"	"eyes"
"A2"	0.392338	"White_eyes"	29	"White"	"eyes"
"P8/T6"	-0.036767	"White_eyes"	29	"White"	"eyes"
"TP7"	-0.621906	"White_eyes"	29	"White"	"eyes"
"TP8"	-1.53695	"White_eyes"	29	"White"	"eyes"
"P7/T5"	0.126715	"White_eyes"	29	"White"	"eyes"
"VEOG"	-37.026655	"White_eyes"	29	"White"	"eyes"
"HEOG"	-1.430302	"White_eyes"	29	"White"	"eyes"
"Nose"	2.636493	"White_eyes"	29	"White"	"eyes"
"FZ"	1.388681	"White_fore"	29	"White"	"fore"
"FC3"	0.806021	"White_fore"	29	"White"	"fore"
"FCZ"	1.18685	"White_fore"	29	"White"	"fore"
"FC4"	0.9548	"White_fore"	29	"White"	"fore"
"C3"	1.153542	"White_fore"	29	"White"	"fore"
"CZ"	0.762189	"White_fore"	29	"White"	"fore"
"C4"	0.181508	"White_fore"	29	"White"	"fore"
"CP3"	0.910968	"White_fore"	29	"White"	"fore"
"CPZ"	1.180816	"White_fore"	29	"White"	"fore"
"CP4"	0.810414	"White_fore"	29	"White"	"fore"
"P3"	1.361166	"White_fore"	29	"White"	"fore"
"PZ"	2.400589	"White_fore"	29	"White"	"fore"
"P4"	2.231197	"White_fore"	29	"White"	"fore"
"Oz"	-0.551572	"White_fore"	29	"White"	"fore"
"FP1"	1.71583	"White_fore"	29	"White"	"fore"
"FP2"	0.721301	"White_fore"	29	"White"	"fore"
"A2"	1.10382	"White_fore"	29	"White"	"fore"
"P8/T6"	1.691308	"White_fore"	29	"White"	"fore"
"TP7"	0.698661	"White_fore"	29	"White"	"fore"
"TP8"	-0.487513	"White_fore"	29	"White"	"fore"
"P7/T5"	1.544846	"White_fore"	29	"White"	"fore"
"VEOG"	1.51482	"White_fore"	29	"White"	"fore"
"HEOG"	1.239613	"White_fore"	29	"White"	"fore"
"Nose"	-0.021723	"White_fore"	29	"White"	"fore"
"FZ"	9.358495	"Black_eyes"	30	"Black"	"eyes"
"FC3"	8.769878	"Black_eyes"	30	"Black"	"eyes"
"FCZ"	9.941121	"Black_eyes"	30	"Black"	"eyes"
"FC4"	9.392935	"Black_eyes"	30	"Black"	"eyes"
"C3"	8.093876	"Black_eyes"	30	"Black"	"eyes"
"CZ"	9.599037	"Black_eyes"	30	"Black"	"eyes"
"C4"	8.74933	"Black_eyes"	30	"Black"	"eyes"
"CP3"	5.812191	"Black_eyes"	30	"Black"	"eyes"
"CPZ"	8.790604	"Black_eyes"	30	"Black"	"eyes"
"CP4"	7.892344	"Black_eyes"	30	"Black"	"eyes"
"P3"	3.766653	"Black_eyes"	30	"Black"	"eyes"
"PZ"	6.686396	"Black_eyes"	30	"Black"	"eyes"
"P4"	5.658812	"Black_eyes"	30	"Black"	"eyes"
"Oz"	-0.102208	"Black_eyes"	30	"Black"	"eyes"
"FP1"	7.563929	"Black_eyes"	30	"Black"	"eyes"
"FP2"	7.454177	"Black_eyes"	30	"Black"	"eyes"
"A2"	0.193809	"Black_eyes"	30	"Black"	"eyes"
"P8/T6"	2.023036	"Black_eyes"	30	"Black"	"eyes"
"TP7"	2.485835	"Black_eyes"	30	"Black"	"eyes"
"TP8"	4.412965	"Black_eyes"	30	"Black"	"eyes"
"P7/T5"	-0.672097	"Black_eyes"	30	"Black"	"eyes"
"VEOG"	9.927408	"Black_eyes"	30	"Black"	"eyes"
"HEOG"	0.114635	"Black_eyes"	30	"Black"	"eyes"
"Nose"	5.493051	"Black_eyes"	30	"Black"	"eyes"
"FZ"	9.489915	"Black_fore"	30	"Black"	"fore"
"FC3"	8.539372	"Black_fore"	30	"Black"	"fore"
"FCZ"	9.57242	"Black_fore"	30	"Black"	"fore"
"FC4"	9.083842	"Black_fore"	30	"Black"	"fore"
"C3"	7.224286	"Black_fore"	30	"Black"	"fore"
"CZ"	8.741441	"Black_fore"	30	"Black"	"fore"
"C4"	8.459748	"Black_fore"	30	"Black"	"fore"
"CP3"	5.118894	"Black_fore"	30	"Black"	"fore"
"CPZ"	7.908184	"Black_fore"	30	"Black"	"fore"
"CP4"	7.29428	"Black_fore"	30	"Black"	"fore"
"P3"	2.823341	"Black_fore"	30	"Black"	"fore"
"PZ"	5.761604	"Black_fore"	30	"Black"	"fore"
"P4"	5.052727	"Black_fore"	30	"Black"	"fore"
"Oz"	0.180831	"Black_fore"	30	"Black"	"fore"
"FP1"	8.217135	"Black_fore"	30	"Black"	"fore"
"FP2"	8.207075	"Black_fore"	30	"Black"	"fore"
"A2"	-0.353923	"Black_fore"	30	"Black"	"fore"
"P8/T6"	2.177149	"Black_fore"	30	"Black"	"fore"
"TP7"	2.439108	"Black_fore"	30	"Black"	"fore"
"TP8"	4.821379	"Black_fore"	30	"Black"	"fore"
"P7/T5"	-1.168091	"Black_fore"	30	"Black"	"fore"
"VEOG"	13.187788	"Black_fore"	30	"Black"	"fore"
"HEOG"	0.328728	"Black_fore"	30	"Black"	"fore"
"Nose"	7.203606	"Black_fore"	30	"Black"	"fore"
"FZ"	9.503309	"White_eyes"	30	"White"	"eyes"
"FC3"	8.593777	"White_eyes"	30	"White"	"eyes"
"FCZ"	10.02824	"White_eyes"	30	"White"	"eyes"
"FC4"	8.89938	"White_eyes"	30	"White"	"eyes"
"C3"	8.205759	"White_eyes"	30	"White"	"eyes"
"CZ"	9.545115	"White_eyes"	30	"White"	"eyes"
"C4"	9.031146	"White_eyes"	30	"White"	"eyes"
"CP3"	6.369298	"White_eyes"	30	"White"	"eyes"
"CPZ"	9.12248	"White_eyes"	30	"White"	"eyes"
"CP4"	8.163642	"White_eyes"	30	"White"	"eyes"
"P3"	4.744531	"White_eyes"	30	"White"	"eyes"
"PZ"	7.491101	"White_eyes"	30	"White"	"eyes"
"P4"	6.539142	"White_eyes"	30	"White"	"eyes"
"Oz"	-0.044869	"White_eyes"	30	"White"	"eyes"
"FP1"	7.635959	"White_eyes"	30	"White"	"eyes"
"FP2"	7.629834	"White_eyes"	30	"White"	"eyes"
"A2"	0.110285	"White_eyes"	30	"White"	"eyes"
"P8/T6"	2.970824	"White_eyes"	30	"White"	"eyes"
"TP7"	3.036818	"White_eyes"	30	"White"	"eyes"
"TP8"	5.117016	"White_eyes"	30	"White"	"eyes"
"P7/T5"	0.159015	"White_eyes"	30	"White"	"eyes"
"VEOG"	9.337637	"White_eyes"	30	"White"	"eyes"
"HEOG"	-0.423167	"White_eyes"	30	"White"	"eyes"
"Nose"	5.845742	"White_eyes"	30	"White"	"eyes"
"FZ"	8.872944	"White_fore"	30	"White"	"fore"
"FC3"	7.845031	"White_fore"	30	"White"	"fore"
"FCZ"	8.995149	"White_fore"	30	"White"	"fore"
"FC4"	8.195181	"White_fore"	30	"White"	"fore"
"C3"	7.269338	"White_fore"	30	"White"	"fore"
"CZ"	8.606259	"White_fore"	30	"White"	"fore"
"C4"	7.856255	"White_fore"	30	"White"	"fore"
"CP3"	5.346635	"White_fore"	30	"White"	"fore"
"CPZ"	8.048342	"White_fore"	30	"White"	"fore"
"CP4"	7.14853	"White_fore"	30	"White"	"fore"
"P3"	3.3178	"White_fore"	30	"White"	"fore"
"PZ"	6.170407	"White_fore"	30	"White"	"fore"
"P4"	5.571741	"White_fore"	30	"White"	"fore"
"Oz"	-0.074555	"White_fore"	30	"White"	"fore"
"FP1"	6.942336	"White_fore"	30	"White"	"fore"
"FP2"	7.841624	"White_fore"	30	"White"	"fore"
"A2"	0.137929	"White_fore"	30	"White"	"fore"
"P8/T6"	2.04434	"White_fore"	30	"White"	"fore"
"TP7"	2.627458	"White_fore"	30	"White"	"fore"
"TP8"	4.019279	"White_fore"	30	"White"	"fore"
"P7/T5"	-0.625527	"White_fore"	30	"White"	"fore"
"VEOG"	7.047202	"White_fore"	30	"White"	"fore"
"HEOG"	-0.284942	"White_fore"	30	"White"	"fore"
"Nose"	5.891012	"White_fore"	30	"White"	"fore"
"FZ"	4.742268	"Black_eyes"	31	"Black"	"eyes"
"FC3"	4.910114	"Black_eyes"	31	"Black"	"eyes"
"FCZ"	6.231497	"Black_eyes"	31	"Black"	"eyes"
"FC4"	5.340915	"Black_eyes"	31	"Black"	"eyes"
"C3"	5.849825	"Black_eyes"	31	"Black"	"eyes"
"CZ"	7.288016	"Black_eyes"	31	"Black"	"eyes"
"C4"	5.869352	"Black_eyes"	31	"Black"	"eyes"
"CP3"	6.120324	"Black_eyes"	31	"Black"	"eyes"
"CPZ"	7.362398	"Black_eyes"	31	"Black"	"eyes"
"CP4"	5.915996	"Black_eyes"	31	"Black"	"eyes"
"P3"	4.655992	"Black_eyes"	31	"Black"	"eyes"
"PZ"	5.611325	"Black_eyes"	31	"Black"	"eyes"
"P4"	5.174755	"Black_eyes"	31	"Black"	"eyes"
"Oz"	0.149828	"Black_eyes"	31	"Black"	"eyes"
"FP1"	3.000958	"Black_eyes"	31	"Black"	"eyes"
"FP2"	4.673123	"Black_eyes"	31	"Black"	"eyes"
"A2"	-0.290558	"Black_eyes"	31	"Black"	"eyes"
"P8/T6"	-1.522203	"Black_eyes"	31	"Black"	"eyes"
"TP7"	2.643829	"Black_eyes"	31	"Black"	"eyes"
"TP8"	1.0701	"Black_eyes"	31	"Black"	"eyes"
"P7/T5"	0.850284	"Black_eyes"	31	"Black"	"eyes"
"VEOG"	5.724184	"Black_eyes"	31	"Black"	"eyes"
"HEOG"	-1.341131	"Black_eyes"	31	"Black"	"eyes"
"Nose"	0.599446	"Black_eyes"	31	"Black"	"eyes"
"FZ"	4.060031	"Black_fore"	31	"Black"	"fore"
"FC3"	4.781623	"Black_fore"	31	"Black"	"fore"
"FCZ"	5.960429	"Black_fore"	31	"Black"	"fore"
"FC4"	4.192062	"Black_fore"	31	"Black"	"fore"
"C3"	5.784914	"Black_fore"	31	"Black"	"fore"
"CZ"	7.409296	"Black_fore"	31	"Black"	"fore"
"C4"	5.108656	"Black_fore"	31	"Black"	"fore"
"CP3"	5.658386	"Black_fore"	31	"Black"	"fore"
"CPZ"	6.683149	"Black_fore"	31	"Black"	"fore"
"CP4"	5.517334	"Black_fore"	31	"Black"	"fore"
"P3"	4.133963	"Black_fore"	31	"Black"	"fore"
"PZ"	4.69664	"Black_fore"	31	"Black"	"fore"
"P4"	4.817619	"Black_fore"	31	"Black"	"fore"
"Oz"	0.438945	"Black_fore"	31	"Black"	"fore"
"FP1"	2.638995	"Black_fore"	31	"Black"	"fore"
"FP2"	4.18286	"Black_fore"	31	"Black"	"fore"
"A2"	-0.883665	"Black_fore"	31	"Black"	"fore"
"P8/T6"	-0.490774	"Black_fore"	31	"Black"	"fore"
"TP7"	2.103429	"Black_fore"	31	"Black"	"fore"
"TP8"	1.357118	"Black_fore"	31	"Black"	"fore"
"P7/T5"	0.577652	"Black_fore"	31	"Black"	"fore"
"VEOG"	7.060116	"Black_fore"	31	"Black"	"fore"
"HEOG"	-0.288375	"Black_fore"	31	"Black"	"fore"
"Nose"	0.526004	"Black_fore"	31	"Black"	"fore"
"FZ"	6.960112	"White_eyes"	31	"White"	"eyes"
"FC3"	5.907698	"White_eyes"	31	"White"	"eyes"
"FCZ"	7.527975	"White_eyes"	31	"White"	"eyes"
"FC4"	6.516159	"White_eyes"	31	"White"	"eyes"
"C3"	6.005537	"White_eyes"	31	"White"	"eyes"
"CZ"	6.921905	"White_eyes"	31	"White"	"eyes"
"C4"	6.243617	"White_eyes"	31	"White"	"eyes"
"CP3"	5.617067	"White_eyes"	31	"White"	"eyes"
"CPZ"	6.522429	"White_eyes"	31	"White"	"eyes"
"CP4"	6.118758	"White_eyes"	31	"White"	"eyes"
"P3"	4.36893	"White_eyes"	31	"White"	"eyes"
"PZ"	4.895611	"White_eyes"	31	"White"	"eyes"
"P4"	5.249528	"White_eyes"	31	"White"	"eyes"
"Oz"	0.481753	"White_eyes"	31	"White"	"eyes"
"FP1"	3.468395	"White_eyes"	31	"White"	"eyes"
"FP2"	4.486166	"White_eyes"	31	"White"	"eyes"
"A2"	-0.932562	"White_eyes"	31	"White"	"eyes"
"P8/T6"	-0.463304	"White_eyes"	31	"White"	"eyes"
"TP7"	2.564612	"White_eyes"	31	"White"	"eyes"
"TP8"	2.433213	"White_eyes"	31	"White"	"eyes"
"P7/T5"	0.959672	"White_eyes"	31	"White"	"eyes"
"VEOG"	5.710937	"White_eyes"	31	"White"	"eyes"
"HEOG"	0.324281	"White_eyes"	31	"White"	"eyes"
"Nose"	2.644589	"White_eyes"	31	"White"	"eyes"
"FZ"	3.499745	"White_fore"	31	"White"	"fore"
"FC3"	3.387381	"White_fore"	31	"White"	"fore"
"FCZ"	3.968282	"White_fore"	31	"White"	"fore"
"FC4"	3.462216	"White_fore"	31	"White"	"fore"
"C3"	3.599118	"White_fore"	31	"White"	"fore"
"CZ"	3.888937	"White_fore"	31	"White"	"fore"
"C4"	3.579767	"White_fore"	31	"White"	"fore"
"CP3"	3.456397	"White_fore"	31	"White"	"fore"
"CPZ"	3.001663	"White_fore"	31	"White"	"fore"
"CP4"	2.896607	"White_fore"	31	"White"	"fore"
"P3"	1.953941	"White_fore"	31	"White"	"fore"
"PZ"	1.557352	"White_fore"	31	"White"	"fore"
"P4"	2.488876	"White_fore"	31	"White"	"fore"
"Oz"	0.843068	"White_fore"	31	"White"	"fore"
"FP1"	0.993818	"White_fore"	31	"White"	"fore"
"FP2"	1.490998	"White_fore"	31	"White"	"fore"
"A2"	-1.646124	"White_fore"	31	"White"	"fore"
"P8/T6"	-0.539852	"White_fore"	31	"White"	"fore"
"TP7"	1.330955	"White_fore"	31	"White"	"fore"
"TP8"	1.908156	"White_fore"	31	"White"	"fore"
"P7/T5"	-0.243583	"White_fore"	31	"White"	"fore"
"VEOG"	6.953751	"White_fore"	31	"White"	"fore"
"HEOG"	0.620009	"White_fore"	31	"White"	"fore"
"Nose"	3.108614	"White_fore"	31	"White"	"fore"
"FZ"	-0.466821	"Black_eyes"	32	"Black"	"eyes"
"FC3"	-0.173445	"Black_eyes"	32	"Black"	"eyes"
"FCZ"	-0.349356	"Black_eyes"	32	"Black"	"eyes"
"FC4"	-0.550507	"Black_eyes"	32	"Black"	"eyes"
"C3"	0.177904	"Black_eyes"	32	"Black"	"eyes"
"CZ"	0.123537	"Black_eyes"	32	"Black"	"eyes"
"C4"	-0.735242	"Black_eyes"	32	"Black"	"eyes"
"CP3"	-0.527355	"Black_eyes"	32	"Black"	"eyes"
"CPZ"	-1.211077	"Black_eyes"	32	"Black"	"eyes"
"CP4"	-0.66038	"Black_eyes"	32	"Black"	"eyes"
"P3"	-0.823293	"Black_eyes"	32	"Black"	"eyes"
"PZ"	-1.032888	"Black_eyes"	32	"Black"	"eyes"
"P4"	-0.841605	"Black_eyes"	32	"Black"	"eyes"
"Oz"	-0.133025	"Black_eyes"	32	"Black"	"eyes"
"FP1"	-0.796916	"Black_eyes"	32	"Black"	"eyes"
"FP2"	-1.509576	"Black_eyes"	32	"Black"	"eyes"
"A2"	0.28996	"Black_eyes"	32	"Black"	"eyes"
"P8/T6"	-0.529728	"Black_eyes"	32	"Black"	"eyes"
"TP7"	0.986586	"Black_eyes"	32	"Black"	"eyes"
"TP8"	-0.452019	"Black_eyes"	32	"Black"	"eyes"
"P7/T5"	0.407235	"Black_eyes"	32	"Black"	"eyes"
"VEOG"	10.110746	"Black_eyes"	32	"Black"	"eyes"
"HEOG"	1.318009	"Black_eyes"	32	"Black"	"eyes"
"Nose"	0.506197	"Black_eyes"	32	"Black"	"eyes"
"FZ"	-2.026359	"Black_fore"	32	"Black"	"fore"
"FC3"	-1.066423	"Black_fore"	32	"Black"	"fore"
"FCZ"	-2.36196	"Black_fore"	32	"Black"	"fore"
"FC4"	-2.174119	"Black_fore"	32	"Black"	"fore"
"C3"	-1.283247	"Black_fore"	32	"Black"	"fore"
"CZ"	-2.204111	"Black_fore"	32	"Black"	"fore"
"C4"	-2.519993	"Black_fore"	32	"Black"	"fore"
"CP3"	-1.719924	"Black_fore"	32	"Black"	"fore"
"CPZ"	-2.678118	"Black_fore"	32	"Black"	"fore"
"CP4"	-2.879717	"Black_fore"	32	"Black"	"fore"
"P3"	-2.298491	"Black_fore"	32	"Black"	"fore"
"PZ"	-2.938051	"Black_fore"	32	"Black"	"fore"
"P4"	-3.723812	"Black_fore"	32	"Black"	"fore"
"Oz"	-0.095572	"Black_fore"	32	"Black"	"fore"
"FP1"	-0.738984	"Black_fore"	32	"Black"	"fore"
