"Subject"	"Condition"	"Electrode"	"meanAmp_factor"	"Race"	"Fix"
25	"BE"	"P3"	-0.427467524590164	"Black"	"eyes"
25	"BF"	"P3"	-0.543999950819672	"Black"	"fore"
25	"WE"	"P3"	-3.18189442622951	"White"	"eyes"
25	"WF"	"P3"	-0.526889016393443	"White"	"fore"
26	"BE"	"P3"	-2.0480393442623	"Black"	"eyes"
26	"BF"	"P3"	0.391048213114754	"Black"	"fore"
26	"WE"	"P3"	-1.86838344262295	"White"	"eyes"
26	"WF"	"P3"	0.0278395672131148	"White"	"fore"
27	"BE"	"P3"	-0.897520983606557	"Black"	"eyes"
27	"BF"	"P3"	0.0744204918032787	"Black"	"fore"
27	"WE"	"P3"	-0.144285229508197	"White"	"eyes"
27	"WF"	"P3"	1.25436245901639	"White"	"fore"
28	"BE"	"P3"	-0.432766737704918	"Black"	"eyes"
28	"BF"	"P3"	-2.41853737704918	"Black"	"fore"
28	"WE"	"P3"	-1.93686606557377	"White"	"eyes"
28	"WF"	"P3"	-0.37217593442623	"White"	"fore"
29	"BE"	"P3"	-1.80785606557377	"Black"	"eyes"
29	"BF"	"P3"	2.17544819672131	"Black"	"fore"
29	"WE"	"P3"	-2.83726295081967	"White"	"eyes"
29	"WF"	"P3"	0.515186786885246	"White"	"fore"
30	"BE"	"P3"	-2.24407704918033	"Black"	"eyes"
30	"BF"	"P3"	-1.04041245901639	"Black"	"fore"
30	"WE"	"P3"	-1.2609162295082	"White"	"eyes"
30	"WF"	"P3"	-0.660704557377049	"White"	"fore"
31	"BE"	"P3"	-0.368439180327869	"Black"	"eyes"
31	"BF"	"P3"	0.400906409836066	"Black"	"fore"
31	"WE"	"P3"	-0.458901163934426	"White"	"eyes"
31	"WF"	"P3"	-1.55505393442623	"White"	"fore"
32	"BE"	"P3"	-0.0754982295081967	"Black"	"eyes"
32	"BF"	"P3"	-1.11370737704918	"Black"	"fore"
32	"WE"	"P3"	-1.24878803278689	"White"	"eyes"
32	"WF"	"P3"	-0.268443213114754	"White"	"fore"
33	"BE"	"P3"	1.66415508196721	"Black"	"eyes"
33	"BF"	"P3"	1.42999819672131	"Black"	"fore"
33	"WE"	"P3"	1.95066983606557	"White"	"eyes"
33	"WF"	"P3"	2.79796098360656	"White"	"fore"
34	"BE"	"P3"	-0.0493464819672131	"Black"	"eyes"
34	"BF"	"P3"	-0.326733967213115	"Black"	"fore"
34	"WE"	"P3"	-2.64515180327869	"White"	"eyes"
34	"WF"	"P3"	0.347107475409836	"White"	"fore"
35	"BE"	"P3"	-1.03505508196721	"Black"	"eyes"
35	"BF"	"P3"	0.119414049180328	"Black"	"fore"
35	"WE"	"P3"	-1.0816162295082	"White"	"eyes"
35	"WF"	"P3"	0.0491122459016393	"White"	"fore"
36	"BE"	"P3"	-1.43233524590164	"Black"	"eyes"
36	"BF"	"P3"	-0.875192786885246	"Black"	"fore"
36	"WE"	"P3"	-0.993416393442623	"White"	"eyes"
36	"WF"	"P3"	-0.0141592409836066	"White"	"fore"
37	"BE"	"P3"	-4.2547031147541	"Black"	"eyes"
37	"BF"	"P3"	-1.62119836065574	"Black"	"fore"
37	"WE"	"P3"	-2.53960508196721	"White"	"eyes"
37	"WF"	"P3"	-1.53089196721311	"White"	"fore"
38	"BE"	"P3"	0.843395409836066	"Black"	"eyes"
38	"BF"	"P3"	1.88365868852459	"Black"	"fore"
38	"WE"	"P3"	3.39648918032787	"White"	"eyes"
38	"WF"	"P3"	1.33003098360656	"White"	"fore"
39	"BE"	"P3"	-0.563980786885246	"Black"	"eyes"
39	"BF"	"P3"	1.98520508196721	"Black"	"fore"
39	"WE"	"P3"	0.809623606557377	"White"	"eyes"
39	"WF"	"P3"	1.85364704918033	"White"	"fore"
40	"BE"	"P3"	-2.80013114754098	"Black"	"eyes"
40	"BF"	"P3"	-2.74920213114754	"Black"	"fore"
40	"WE"	"P3"	-4.09795409836066	"White"	"eyes"
40	"WF"	"P3"	-3.70815754098361	"White"	"fore"
41	"BE"	"P3"	-0.555055163934426	"Black"	"eyes"
41	"BF"	"P3"	1.17087639344262	"Black"	"fore"
41	"WE"	"P3"	-0.381513573770492	"White"	"eyes"
41	"WF"	"P3"	0.0125768098360656	"White"	"fore"
42	"BE"	"P3"	-0.886398360655738	"Black"	"eyes"
42	"BF"	"P3"	-0.346153606557377	"Black"	"fore"
42	"WE"	"P3"	-1.08724508196721	"White"	"eyes"
42	"WF"	"P3"	-0.840593442622951	"White"	"fore"
43	"BE"	"P3"	-1.3856068852459	"Black"	"eyes"
43	"BF"	"P3"	-0.804913606557377	"Black"	"fore"
43	"WE"	"P3"	-0.829201147540984	"White"	"eyes"
43	"WF"	"P3"	-1.70177278688525	"White"	"fore"
44	"BE"	"P3"	-0.0317486491803279	"Black"	"eyes"
44	"BF"	"P3"	1.45831131147541	"Black"	"fore"
44	"WE"	"P3"	0.117818	"White"	"eyes"
44	"WF"	"P3"	0.119796868852459	"White"	"fore"
45	"BE"	"P3"	-1.08923344262295	"Black"	"eyes"
45	"BF"	"P3"	1.88653442622951	"Black"	"fore"
45	"WE"	"P3"	-1.02321475409836	"White"	"eyes"
45	"WF"	"P3"	0.0851232950819672	"White"	"fore"
46	"BE"	"P3"	0.323048967213115	"Black"	"eyes"
46	"BF"	"P3"	-1.65966819672131	"Black"	"fore"
46	"WE"	"P3"	0.429704229508197	"White"	"eyes"
46	"WF"	"P3"	-1.7259937704918	"White"	"fore"
47	"BE"	"P3"	-0.283022754098361	"Black"	"eyes"
47	"BF"	"P3"	-1.97464590163934	"Black"	"fore"
47	"WE"	"P3"	-1.60720475409836	"White"	"eyes"
47	"WF"	"P3"	-0.307219721311475	"White"	"fore"
48	"BE"	"P3"	-0.266755245901639	"Black"	"eyes"
48	"BF"	"P3"	0.997489016393443	"Black"	"fore"
48	"WE"	"P3"	-0.974003278688525	"White"	"eyes"
48	"WF"	"P3"	1.57749	"White"	"fore"
49	"BE"	"P3"	-0.874656393442623	"Black"	"eyes"
49	"BF"	"P3"	-0.98311868852459	"Black"	"fore"
49	"WE"	"P3"	-0.889293442622951	"White"	"eyes"
49	"WF"	"P3"	-1.35373131147541	"White"	"fore"
50	"BE"	"P3"	0.838299672131148	"Black"	"eyes"
50	"BF"	"P3"	0.738528032786885	"Black"	"fore"
50	"WE"	"P3"	0.518941196721311	"White"	"eyes"
50	"WF"	"P3"	0.0337974950819672	"White"	"fore"
51	"BE"	"P3"	-0.765417868852459	"Black"	"eyes"
51	"BF"	"P3"	0.567549770491803	"Black"	"fore"
51	"WE"	"P3"	-1.35033901639344	"White"	"eyes"
51	"WF"	"P3"	-2.71137508196721	"White"	"fore"
52	"BE"	"P3"	-3.46942147540984	"Black"	"eyes"
52	"BF"	"P3"	0.386875967213115	"Black"	"fore"
52	"WE"	"P3"	-2.10114770491803	"White"	"eyes"
52	"WF"	"P3"	-2.96600967213115	"White"	"fore"
53	"BE"	"P3"	-0.840279180327869	"Black"	"eyes"
53	"BF"	"P3"	1.64441098360656	"Black"	"fore"
53	"WE"	"P3"	-0.924490163934426	"White"	"eyes"
53	"WF"	"P3"	1.42918213114754	"White"	"fore"
54	"BE"	"P3"	-0.368239213114754	"Black"	"eyes"
54	"BF"	"P3"	0.615857704918033	"Black"	"fore"
54	"WE"	"P3"	-1.44049393442623	"White"	"eyes"
54	"WF"	"P3"	0.342237508196721	"White"	"fore"
55	"BE"	"P3"	-4.83193639344262	"Black"	"eyes"
55	"BF"	"P3"	-3.16944803278689	"Black"	"fore"
55	"WE"	"P3"	-4.02223672131148	"White"	"eyes"
55	"WF"	"P3"	-3.74817426229508	"White"	"fore"
56	"BE"	"P3"	-2.27443196721311	"Black"	"eyes"
56	"BF"	"P3"	-1.97659491803279	"Black"	"fore"
56	"WE"	"P3"	-2.88117672131148	"White"	"eyes"
56	"WF"	"P3"	-1.79810983606557	"White"	"fore"
57	"BE"	"P3"	0.00517751147540984	"Black"	"eyes"
57	"BF"	"P3"	0.092712131147541	"Black"	"fore"
57	"WE"	"P3"	-1.05310409836066	"White"	"eyes"
57	"WF"	"P3"	0.330020508196721	"White"	"fore"
58	"BE"	"P3"	-2.0132431147541	"Black"	"eyes"
58	"BF"	"P3"	0.138011049180328	"Black"	"fore"
58	"WE"	"P3"	-1.09029081967213	"White"	"eyes"
58	"WF"	"P3"	0.303726918032787	"White"	"fore"
59	"BE"	"P3"	-3.9347831147541	"Black"	"eyes"
59	"BF"	"P3"	-1.40714327868852	"Black"	"fore"
59	"WE"	"P3"	-0.624072918032787	"White"	"eyes"
59	"WF"	"P3"	-2.04115295081967	"White"	"fore"
60	"BE"	"P3"	-1.47883016393443	"Black"	"eyes"
60	"BF"	"P3"	-1.5410862295082	"Black"	"fore"
60	"WE"	"P3"	-1.07750278688525	"White"	"eyes"
60	"WF"	"P3"	-2.06928606557377	"White"	"fore"
61	"BE"	"P3"	-2.2780293442623	"Black"	"eyes"
61	"BF"	"P3"	-0.0141965639344262	"Black"	"fore"
61	"WE"	"P3"	-2.58340508196721	"White"	"eyes"
61	"WF"	"P3"	-0.475637737704918	"White"	"fore"
62	"BE"	"P3"	-1.05893557377049	"Black"	"eyes"
62	"BF"	"P3"	0.248712213114754	"Black"	"fore"
62	"WE"	"P3"	-1.69149475409836	"White"	"eyes"
62	"WF"	"P3"	-0.657467803278688	"White"	"fore"
63	"BE"	"P3"	-5.32701836065574	"Black"	"eyes"
63	"BF"	"P3"	-3.14864737704918	"Black"	"fore"
63	"WE"	"P3"	-4.60973229508197	"White"	"eyes"
63	"WF"	"P3"	-4.18050770491803	"White"	"fore"
64	"BE"	"P3"	-3.39154327868852	"Black"	"eyes"
64	"BF"	"P3"	-1.56847229508197	"Black"	"fore"
64	"WE"	"P3"	-1.46580163934426	"White"	"eyes"
64	"WF"	"P3"	-0.234033721311475	"White"	"fore"
66	"BE"	"P3"	-2.24060803278689	"Black"	"eyes"
66	"BF"	"P3"	-2.31738114754098	"Black"	"fore"
66	"WE"	"P3"	-3.9279668852459	"White"	"eyes"
66	"WF"	"P3"	-1.66557049180328	"White"	"fore"
1	"BE"	"P4"	0.625809032786885	"Black"	"eyes"
1	"BF"	"P4"	2.32149016393443	"Black"	"fore"
1	"WE"	"P4"	4.0845231147541	"White"	"eyes"
1	"WF"	"P4"	1.28118672131148	"White"	"fore"
2	"BE"	"P4"	-2.0854062295082	"Black"	"eyes"
2	"BF"	"P4"	-1.64714327868852	"Black"	"fore"
2	"WE"	"P4"	-2.50781459016393	"White"	"eyes"
2	"WF"	"P4"	-0.760418524590164	"White"	"fore"
3	"BE"	"P4"	-1.87654262295082	"Black"	"eyes"
3	"BF"	"P4"	-0.97297606557377	"Black"	"fore"
3	"WE"	"P4"	-0.231304426229508	"White"	"eyes"
3	"WF"	"P4"	-0.539940016393443	"White"	"fore"
4	"BE"	"P4"	1.22962344262295	"Black"	"eyes"
4	"BF"	"P4"	-0.134182836065574	"Black"	"fore"
4	"WE"	"P4"	-0.0755482459016393	"White"	"eyes"
4	"WF"	"P4"	0.770400327868852	"White"	"fore"
5	"BE"	"P4"	-2.32743491803279	"Black"	"eyes"
5	"BF"	"P4"	-2.74830967213115	"Black"	"fore"
5	"WE"	"P4"	-2.17988950819672	"White"	"eyes"
5	"WF"	"P4"	-1.10088475409836	"White"	"fore"
6	"BE"	"P4"	-2.71747721311475	"Black"	"eyes"
6	"BF"	"P4"	-0.0118406786885246	"Black"	"fore"
6	"WE"	"P4"	-1.68679049180328	"White"	"eyes"
6	"WF"	"P4"	-2.24245213114754	"White"	"fore"
7	"BE"	"P4"	1.24138475409836	"Black"	"eyes"
7	"BF"	"P4"	3.08420786885246	"Black"	"fore"
7	"WE"	"P4"	-0.695538196721311	"White"	"eyes"
7	"WF"	"P4"	2.44679065573771	"White"	"fore"
8	"BE"	"P4"	-0.994745081967213	"Black"	"eyes"
8	"BF"	"P4"	0.913598852459016	"Black"	"fore"
8	"WE"	"P4"	-1.42776098360656	"White"	"eyes"
8	"WF"	"P4"	-0.956446557377049	"White"	"fore"
9	"BE"	"P4"	1.35556672131148	"Black"	"eyes"
9	"BF"	"P4"	1.3651193442623	"Black"	"fore"
9	"WE"	"P4"	1.04111491803279	"White"	"eyes"
9	"WF"	"P4"	1.97950950819672	"White"	"fore"
10	"BE"	"P4"	-0.00841921147540984	"Black"	"eyes"
10	"BF"	"P4"	2.36137409836066	"Black"	"fore"
10	"WE"	"P4"	0.0119929344262295	"White"	"eyes"
10	"WF"	"P4"	1.40354672131148	"White"	"fore"
11	"BE"	"P4"	-0.655603344262295	"Black"	"eyes"
11	"BF"	"P4"	1.14479655737705	"Black"	"fore"
11	"WE"	"P4"	-0.363295442622951	"White"	"eyes"
11	"WF"	"P4"	0.644735245901639	"White"	"fore"
12	"BE"	"P4"	-2.38820672131148	"Black"	"eyes"
12	"BF"	"P4"	0.691359180327869	"Black"	"fore"
12	"WE"	"P4"	-0.932295245901639	"White"	"eyes"
12	"WF"	"P4"	-0.981297868852459	"White"	"fore"
13	"BE"	"P4"	-2.50173016393443	"Black"	"eyes"
13	"BF"	"P4"	-0.399992016393443	"Black"	"fore"
13	"WE"	"P4"	-1.16357836065574	"White"	"eyes"
13	"WF"	"P4"	-0.681755032786885	"White"	"fore"
14	"BE"	"P4"	-2.67646950819672	"Black"	"eyes"
14	"BF"	"P4"	-0.220097852459016	"Black"	"fore"
14	"WE"	"P4"	-0.726640655737705	"White"	"eyes"
14	"WF"	"P4"	0.0885736229508197	"White"	"fore"
15	"BE"	"P4"	-0.761966393442623	"Black"	"eyes"
15	"BF"	"P4"	-2.22896918032787	"Black"	"fore"
15	"WE"	"P4"	-1.31397967213115	"White"	"eyes"
15	"WF"	"P4"	-1.70447163934426	"White"	"fore"
16	"BE"	"P4"	-0.717614426229508	"Black"	"eyes"
16	"BF"	"P4"	-0.584799704918033	"Black"	"fore"
16	"WE"	"P4"	-1.32095245901639	"White"	"eyes"
16	"WF"	"P4"	-0.851988032786885	"White"	"fore"
17	"BE"	"P4"	-0.645548655737705	"Black"	"eyes"
17	"BF"	"P4"	-3.97813524590164	"Black"	"fore"
17	"WE"	"P4"	-3.37135442622951	"White"	"eyes"
17	"WF"	"P4"	-3.17144950819672	"White"	"fore"
18	"BE"	"P4"	-4.47433901639344	"Black"	"eyes"
18	"BF"	"P4"	-4.92501540983607	"Black"	"fore"
18	"WE"	"P4"	-4.08677327868852	"White"	"eyes"
18	"WF"	"P4"	-2.80825524590164	"White"	"fore"
19	"BE"	"P4"	1.44464213114754	"Black"	"eyes"
19	"BF"	"P4"	1.13753868852459	"Black"	"fore"
19	"WE"	"P4"	1.0169906557377	"White"	"eyes"
19	"WF"	"P4"	-0.132209081967213	"White"	"fore"
20	"BE"	"P4"	-2.89842819672131	"Black"	"eyes"
20	"BF"	"P4"	-1.05761721311475	"Black"	"fore"
20	"WE"	"P4"	-2.68349344262295	"White"	"eyes"
20	"WF"	"P4"	-2.27386295081967	"White"	"fore"
21	"BE"	"P4"	-0.875799016393443	"Black"	"eyes"
21	"BF"	"P4"	0.323713360655738	"Black"	"fore"
21	"WE"	"P4"	-1.07674672131148	"White"	"eyes"
21	"WF"	"P4"	-0.577699131147541	"White"	"fore"
22	"BE"	"P4"	-2.3699931147541	"Black"	"eyes"
22	"BF"	"P4"	-0.435446950819672	"Black"	"fore"
22	"WE"	"P4"	-1.66772655737705	"White"	"eyes"
22	"WF"	"P4"	-1.93671459016393	"White"	"fore"
23	"BE"	"P4"	-0.891392786885246	"Black"	"eyes"
23	"BF"	"P4"	-0.0608478754098361	"Black"	"fore"
23	"WE"	"P4"	-0.167319360655738	"White"	"eyes"
23	"WF"	"P4"	-1.69972393442623	"White"	"fore"
24	"BE"	"P4"	-1.80350491803279	"Black"	"eyes"
24	"BF"	"P4"	-0.446877196721311	"Black"	"fore"
24	"WE"	"P4"	-1.38954524590164	"White"	"eyes"
24	"WF"	"P4"	0.374451540983607	"White"	"fore"
25	"BE"	"P4"	-0.394484196721311	"Black"	"eyes"
25	"BF"	"P4"	-0.502025229508197	"Black"	"fore"
25	"WE"	"P4"	-2.93638262295082	"White"	"eyes"
25	"WF"	"P4"	-0.486235655737705	"White"	"fore"
26	"BE"	"P4"	-1.8900206557377	"Black"	"eyes"
26	"BF"	"P4"	0.360875508196721	"Black"	"fore"
26	"WE"	"P4"	-1.72421721311475	"White"	"eyes"
26	"WF"	"P4"	0.0256914950819672	"White"	"fore"
27	"BE"	"P4"	-0.828271639344262	"Black"	"eyes"
27	"BF"	"P4"	0.0686789672131148	"Black"	"fore"
27	"WE"	"P4"	-0.133152557377049	"White"	"eyes"
27	"WF"	"P4"	1.15757672131148	"White"	"fore"
28	"BE"	"P4"	-0.399374885245902	"Black"	"eyes"
28	"BF"	"P4"	-2.23192	"Black"	"fore"
28	"WE"	"P4"	-1.7874168852459	"White"	"eyes"
28	"WF"	"P4"	-0.343459229508197	"White"	"fore"
29	"BE"	"P4"	-1.66836295081967	"Black"	"eyes"
29	"BF"	"P4"	2.00759704918033	"Black"	"fore"
29	"WE"	"P4"	-2.6183393442623	"White"	"eyes"
29	"WF"	"P4"	0.475435967213115	"White"	"fore"
30	"BE"	"P4"	-2.07092950819672	"Black"	"eyes"
30	"BF"	"P4"	-0.960129836065574	"Black"	"fore"
30	"WE"	"P4"	-1.16363114754098	"White"	"eyes"
30	"WF"	"P4"	-0.609725508196721	"White"	"fore"
31	"BE"	"P4"	-0.340010278688525	"Black"	"eyes"
31	"BF"	"P4"	0.369972426229508	"Black"	"fore"
31	"WE"	"P4"	-0.423493491803279	"White"	"eyes"
31	"WF"	"P4"	-1.43506524590164	"White"	"fore"
32	"BE"	"P4"	-0.0696731639344262	"Black"	"eyes"
32	"BF"	"P4"	-1.02777737704918	"Black"	"fore"
32	"WE"	"P4"	-1.15243770491803	"White"	"eyes"
32	"WF"	"P4"	-0.247730327868852	"White"	"fore"
33	"BE"	"P4"	1.5357537704918	"Black"	"eyes"
33	"BF"	"P4"	1.31966409836066	"Black"	"fore"
33	"WE"	"P4"	1.80015836065574	"White"	"eyes"
33	"WF"	"P4"	2.58207327868852	"White"	"fore"
34	"BE"	"P4"	-0.0455389278688525	"Black"	"eyes"
34	"BF"	"P4"	-0.301523885245902	"Black"	"fore"
34	"WE"	"P4"	-2.44105836065574	"White"	"eyes"
34	"WF"	"P4"	0.320325967213115	"White"	"fore"
35	"BE"	"P4"	-0.955192295081967	"Black"	"eyes"
35	"BF"	"P4"	0.110200016393443	"Black"	"fore"
35	"WE"	"P4"	-0.998164754098361	"White"	"eyes"
35	"WF"	"P4"	0.0453228786885246	"White"	"fore"
36	"BE"	"P4"	-1.32181786885246	"Black"	"eyes"
36	"BF"	"P4"	-0.807664754098361	"Black"	"fore"
36	"WE"	"P4"	-0.916771475409836	"White"	"eyes"
36	"WF"	"P4"	-0.013066768852459	"White"	"fore"
37	"BE"	"P4"	-3.92641918032787	"Black"	"eyes"
37	"BF"	"P4"	-1.49610508196721	"Black"	"fore"
37	"WE"	"P4"	-2.3436562295082	"White"	"eyes"
37	"WF"	"P4"	-1.41276852459016	"White"	"fore"
38	"BE"	"P4"	0.778316557377049	"Black"	"eyes"
38	"BF"	"P4"	1.73832098360656	"Black"	"fore"
38	"WE"	"P4"	3.13442081967213	"White"	"eyes"
38	"WF"	"P4"	1.22740475409836	"White"	"fore"
39	"BE"	"P4"	-0.52046562295082	"Black"	"eyes"
39	"BF"	"P4"	1.83203360655738	"Black"	"fore"
39	"WE"	"P4"	0.747151967213115	"White"	"eyes"
39	"WF"	"P4"	1.71062426229508	"White"	"fore"
40	"BE"	"P4"	-2.58407754098361	"Black"	"eyes"
40	"BF"	"P4"	-2.5370768852459	"Black"	"fore"
40	"WE"	"P4"	-3.78176278688525	"White"	"eyes"
40	"WF"	"P4"	-3.42203868852459	"White"	"fore"
41	"BE"	"P4"	-0.512228081967213	"Black"	"eyes"
41	"BF"	"P4"	1.08053590163934	"Black"	"fore"
41	"WE"	"P4"	-0.352076344262295	"White"	"eyes"
41	"WF"	"P4"	0.0116063672131148	"White"	"fore"
42	"BE"	"P4"	-0.818005409836066	"Black"	"eyes"
42	"BF"	"P4"	-0.319444786885246	"Black"	"fore"
42	"WE"	"P4"	-1.00334819672131	"White"	"eyes"
42	"WF"	"P4"	-0.775735737704918	"White"	"fore"
43	"BE"	"P4"	-1.27870098360656	"Black"	"eyes"
43	"BF"	"P4"	-0.74280868852459	"Black"	"fore"
43	"WE"	"P4"	-0.765219672131147	"White"	"eyes"
43	"WF"	"P4"	-1.57046901639344	"White"	"fore"
44	"BE"	"P4"	-0.0292989655737705	"Black"	"eyes"
44	"BF"	"P4"	1.34578721311475	"Black"	"fore"
44	"WE"	"P4"	0.108726983606557	"White"	"eyes"
44	"WF"	"P4"	0.11055337704918	"White"	"fore"
45	"BE"	"P4"	-1.00519131147541	"Black"	"eyes"
45	"BF"	"P4"	1.74097770491803	"Black"	"fore"
45	"WE"	"P4"	-0.944267868852459	"White"	"eyes"
45	"WF"	"P4"	0.0785555737704918	"White"	"fore"
46	"BE"	"P4"	0.298122852459016	"Black"	"eyes"
46	"BF"	"P4"	-1.53160868852459	"Black"	"fore"
46	"WE"	"P4"	0.396549393442623	"White"	"eyes"
46	"WF"	"P4"	-1.59282459016393	"White"	"fore"
47	"BE"	"P4"	-0.26118593442623	"Black"	"eyes"
47	"BF"	"P4"	-1.8222768852459	"Black"	"fore"
47	"WE"	"P4"	-1.48319540983607	"White"	"eyes"
47	"WF"	"P4"	-0.283515245901639	"White"	"fore"
48	"BE"	"P4"	-0.246172442622951	"Black"	"eyes"
48	"BF"	"P4"	0.920517049180328	"Black"	"fore"
48	"WE"	"P4"	-0.898856229508197	"White"	"eyes"
48	"WF"	"P4"	1.45577344262295	"White"	"fore"
49	"BE"	"P4"	-0.80716868852459	"Black"	"eyes"
49	"BF"	"P4"	-0.907259344262295	"Black"	"fore"
49	"WE"	"P4"	-0.820674426229508	"White"	"eyes"
49	"WF"	"P4"	-1.24928098360656	"White"	"fore"
50	"BE"	"P4"	0.773618196721311	"Black"	"eyes"
50	"BF"	"P4"	0.681544196721312	"Black"	"fore"
50	"WE"	"P4"	0.478900344262295	"White"	"eyes"
50	"WF"	"P4"	0.031189731147541	"White"	"fore"
51	"BE"	"P4"	-0.706355901639344	"Black"	"eyes"
51	"BF"	"P4"	0.523759229508197	"Black"	"fore"
51	"WE"	"P4"	-1.24615081967213	"White"	"eyes"
51	"WF"	"P4"	-2.50216704918033	"White"	"fore"
52	"BE"	"P4"	-3.20172770491803	"Black"	"eyes"
52	"BF"	"P4"	0.357024950819672	"Black"	"fore"
52	"WE"	"P4"	-1.93903229508197	"White"	"eyes"
52	"WF"	"P4"	-2.73716032786885	"White"	"fore"
53	"BE"	"P4"	-0.775442950819672	"Black"	"eyes"
53	"BF"	"P4"	1.51753229508197	"Black"	"fore"
53	"WE"	"P4"	-0.85316131147541	"White"	"eyes"
53	"WF"	"P4"	1.31890803278689	"White"	"fore"
54	"BE"	"P4"	-0.339825983606557	"Black"	"eyes"
54	"BF"	"P4"	0.568338901639344	"Black"	"fore"
54	"WE"	"P4"	-1.32934540983607	"White"	"eyes"
54	"WF"	"P4"	0.315831049180328	"White"	"fore"
55	"BE"	"P4"	-4.45910770491803	"Black"	"eyes"
55	"BF"	"P4"	-2.92489983606557	"Black"	"fore"
55	"WE"	"P4"	-3.71188131147541	"White"	"eyes"
55	"WF"	"P4"	-3.45897327868852	"White"	"fore"
56	"BE"	"P4"	-2.0989337704918	"Black"	"eyes"
56	"BF"	"P4"	-1.82408491803279	"Black"	"fore"
56	"WE"	"P4"	-2.65886655737705	"White"	"eyes"
56	"WF"	"P4"	-1.65937327868852	"White"	"fore"
57	"BE"	"P4"	0.00477801836065574	"Black"	"eyes"
57	"BF"	"P4"	0.0855586721311475	"Black"	"fore"
57	"WE"	"P4"	-0.971846721311475	"White"	"eyes"
57	"WF"	"P4"	0.304556360655738	"White"	"fore"
58	"BE"	"P4"	-1.85789885245902	"Black"	"eyes"
58	"BF"	"P4"	0.127361819672131	"Black"	"fore"
58	"WE"	"P4"	-1.00616836065574	"White"	"eyes"
58	"WF"	"P4"	0.28029168852459	"White"	"fore"
59	"BE"	"P4"	-3.63117852459016	"Black"	"eyes"
59	"BF"	"P4"	-1.29857016393443	"Black"	"fore"
59	"WE"	"P4"	-0.575922918032787	"White"	"eyes"
59	"WF"	"P4"	-1.88365868852459	"White"	"fore"
60	"BE"	"P4"	-1.36472098360656	"Black"	"eyes"
60	"BF"	"P4"	-1.42217540983607	"Black"	"fore"
60	"WE"	"P4"	-0.994365573770492	"White"	"eyes"
60	"WF"	"P4"	-1.90962393442623	"White"	"fore"
61	"BE"	"P4"	-2.10226032786885	"Black"	"eyes"
61	"BF"	"P4"	-0.0131011655737705	"Black"	"fore"
61	"WE"	"P4"	-2.38407213114754	"White"	"eyes"
61	"WF"	"P4"	-0.438938754098361	"White"	"fore"
62	"BE"	"P4"	-0.97722868852459	"Black"	"eyes"
62	"BF"	"P4"	0.229521737704918	"Black"	"fore"
62	"WE"	"P4"	-1.56098180327869	"White"	"eyes"
62	"WF"	"P4"	-0.60673837704918	"White"	"fore"
63	"BE"	"P4"	-4.91598426229508	"Black"	"eyes"
63	"BF"	"P4"	-2.90569639344262	"Black"	"fore"
63	"WE"	"P4"	-4.25405426229508	"White"	"eyes"
63	"WF"	"P4"	-3.8579331147541	"White"	"fore"
64	"BE"	"P4"	-3.12985983606557	"Black"	"eyes"
64	"BF"	"P4"	-1.4474562295082	"Black"	"fore"
64	"WE"	"P4"	-1.35269803278689	"White"	"eyes"
64	"WF"	"P4"	-0.21597568852459	"White"	"fore"
66	"BE"	"P4"	-2.06772918032787	"Black"	"eyes"
66	"BF"	"P4"	-2.1385768852459	"Black"	"fore"
66	"WE"	"P4"	-3.62489393442623	"White"	"eyes"
66	"WF"	"P4"	-1.53704836065574	"White"	"fore"
1	"BE"	"CP3"	0.633221836065574	"Black"	"eyes"
1	"BF"	"CP3"	2.34899508196721	"Black"	"fore"
1	"WE"	"CP3"	4.13292704918033	"White"	"eyes"
1	"WF"	"CP3"	1.2963631147541	"White"	"fore"
2	"BE"	"CP3"	-2.11012524590164	"Black"	"eyes"
2	"BF"	"CP3"	-1.66666229508197	"Black"	"fore"
2	"WE"	"CP3"	-2.53753409836066	"White"	"eyes"
2	"WF"	"CP3"	-0.769428196721311	"White"	"fore"
3	"BE"	"CP3"	-1.89878967213115	"Black"	"eyes"
3	"BF"	"CP3"	-0.984504918032787	"Black"	"fore"
3	"WE"	"CP3"	-0.234046491803279	"White"	"eyes"
3	"WF"	"CP3"	-0.546339672131148	"White"	"fore"
4	"BE"	"CP3"	1.24419491803279	"Black"	"eyes"
4	"BF"	"CP3"	-0.135773606557377	"Black"	"fore"
4	"WE"	"CP3"	-0.0764432786885246	"White"	"eyes"
4	"WF"	"CP3"	0.779524590163934	"White"	"fore"
5	"BE"	"CP3"	-2.35501557377049	"Black"	"eyes"
5	"BF"	"CP3"	-2.78088032786885	"Black"	"fore"
5	"WE"	"CP3"	-2.20572327868852	"White"	"eyes"
5	"WF"	"CP3"	-1.11392442622951	"White"	"fore"
6	"BE"	"CP3"	-2.74968360655738	"Black"	"eyes"
6	"BF"	"CP3"	-0.0119809262295082	"Black"	"fore"
6	"WE"	"CP3"	-1.7067831147541	"White"	"eyes"
6	"WF"	"CP3"	-2.26902049180328	"White"	"fore"
7	"BE"	"CP3"	1.25609803278689	"Black"	"eyes"
7	"BF"	"CP3"	3.1207606557377	"Black"	"fore"
7	"WE"	"CP3"	-0.703780819672131	"White"	"eyes"
7	"WF"	"CP3"	2.47578180327869	"White"	"fore"
