"Subject"	"Condition"	"Electrode"	"meanAmp_factor"	"Race"	"Fix"
28	"WF"	"CPz"	2.37278142424242	"White"	"fore"
29	"BE"	"CPz"	-1.32107407575758	"Black"	"eyes"
29	"BF"	"CPz"	-0.494960303030303	"Black"	"fore"
29	"WE"	"CPz"	0.374375757575758	"White"	"eyes"
29	"WF"	"CPz"	0.550802227272727	"White"	"fore"
30	"BE"	"CPz"	7.26017	"Black"	"eyes"
30	"BF"	"CPz"	6.41269090909091	"Black"	"fore"
30	"WE"	"CPz"	7.36353484848485	"White"	"eyes"
30	"WF"	"CPz"	6.23255333333333	"White"	"fore"
31	"BE"	"CPz"	4.47711666666667	"Black"	"eyes"
31	"BF"	"CPz"	2.87310590909091	"Black"	"fore"
31	"WE"	"CPz"	4.55095803030303	"White"	"eyes"
31	"WF"	"CPz"	2.46041339393939	"White"	"fore"
32	"BE"	"CPz"	0.375290045454545	"Black"	"eyes"
32	"BF"	"CPz"	-0.462744924242424	"Black"	"fore"
32	"WE"	"CPz"	0.152211062121212	"White"	"eyes"
32	"WF"	"CPz"	0.387718257575758	"White"	"fore"
33	"BE"	"CPz"	3.19048484848485	"Black"	"eyes"
33	"BF"	"CPz"	-0.472112484848485	"Black"	"fore"
33	"WE"	"CPz"	1.80848177272727	"White"	"eyes"
33	"WF"	"CPz"	0.543875212121212	"White"	"fore"
34	"BE"	"CPz"	-1.42672213636364	"Black"	"eyes"
34	"BF"	"CPz"	-2.75725166666667	"Black"	"fore"
34	"WE"	"CPz"	-2.80880575757576	"White"	"eyes"
34	"WF"	"CPz"	-2.72914468181818	"White"	"fore"
35	"BE"	"CPz"	-0.636594984848485	"Black"	"eyes"
35	"BF"	"CPz"	-0.825673227272727	"Black"	"fore"
35	"WE"	"CPz"	-0.440770560606061	"White"	"eyes"
35	"WF"	"CPz"	-0.599542166666667	"White"	"fore"
36	"BE"	"CPz"	-0.127968268181818	"Black"	"eyes"
36	"BF"	"CPz"	-1.82646896969697	"Black"	"fore"
36	"WE"	"CPz"	-0.217251351515152	"White"	"eyes"
36	"WF"	"CPz"	-1.65850434848485	"White"	"fore"
37	"BE"	"CPz"	2.09311607575758	"Black"	"eyes"
37	"BF"	"CPz"	2.81998303030303	"Black"	"fore"
37	"WE"	"CPz"	1.34922036363636	"White"	"eyes"
37	"WF"	"CPz"	2.04646822727273	"White"	"fore"
38	"BE"	"CPz"	6.57651196969697	"Black"	"eyes"
38	"BF"	"CPz"	5.60904939393939	"Black"	"fore"
38	"WE"	"CPz"	7.10803818181818	"White"	"eyes"
38	"WF"	"CPz"	4.40443909090909	"White"	"fore"
39	"BE"	"CPz"	1.93946646969697	"Black"	"eyes"
39	"BF"	"CPz"	0.417793742424242	"Black"	"fore"
39	"WE"	"CPz"	1.24040922727273	"White"	"eyes"
39	"WF"	"CPz"	-0.0982301439393939	"White"	"fore"
40	"BE"	"CPz"	-0.246776896969697	"Black"	"eyes"
40	"BF"	"CPz"	-0.299876242424242	"Black"	"fore"
40	"WE"	"CPz"	0.310805696969697	"White"	"eyes"
40	"WF"	"CPz"	0.0668788196969697	"White"	"fore"
41	"BE"	"CPz"	5.01328681818182	"Black"	"eyes"
41	"BF"	"CPz"	5.19212924242424	"Black"	"fore"
41	"WE"	"CPz"	4.71942863636364	"White"	"eyes"
41	"WF"	"CPz"	3.81289636363636	"White"	"fore"
42	"BE"	"CPz"	0.133663412121212	"Black"	"eyes"
42	"BF"	"CPz"	0.597434878787879	"Black"	"fore"
42	"WE"	"CPz"	0.610105333333333	"White"	"eyes"
42	"WF"	"CPz"	0.719248454545454	"White"	"fore"
43	"BE"	"CPz"	5.11965045454545	"Black"	"eyes"
43	"BF"	"CPz"	3.24128393939394	"Black"	"fore"
43	"WE"	"CPz"	2.21389346969697	"White"	"eyes"
43	"WF"	"CPz"	3.23173	"White"	"fore"
44	"BE"	"CPz"	0.666865106060606	"Black"	"eyes"
44	"BF"	"CPz"	0.171489606060606	"Black"	"fore"
44	"WE"	"CPz"	0.615129106060606	"White"	"eyes"
44	"WF"	"CPz"	-0.450468212121212	"White"	"fore"
45	"BE"	"CPz"	0.62189396969697	"Black"	"eyes"
45	"BF"	"CPz"	0.106713474242424	"Black"	"fore"
45	"WE"	"CPz"	0.889135893939394	"White"	"eyes"
45	"WF"	"CPz"	-1.50206456060606	"White"	"fore"
46	"BE"	"CPz"	1.09833877272727	"Black"	"eyes"
46	"BF"	"CPz"	0.139027215151515	"Black"	"fore"
46	"WE"	"CPz"	0.578611621212121	"White"	"eyes"
46	"WF"	"CPz"	1.97309016666667	"White"	"fore"
47	"BE"	"CPz"	0.410354954545455	"Black"	"eyes"
47	"BF"	"CPz"	0.0313412515151515	"Black"	"fore"
47	"WE"	"CPz"	-0.730316818181818	"White"	"eyes"
47	"WF"	"CPz"	1.51086007575758	"White"	"fore"
48	"BE"	"CPz"	-2.15644828787879	"Black"	"eyes"
48	"BF"	"CPz"	-1.93240621212121	"Black"	"fore"
48	"WE"	"CPz"	-0.842530151515152	"White"	"eyes"
48	"WF"	"CPz"	-1.74555721212121	"White"	"fore"
49	"BE"	"CPz"	-0.163860533333333	"Black"	"eyes"
49	"BF"	"CPz"	0.0757118060606061	"Black"	"fore"
49	"WE"	"CPz"	-0.285445333333333	"White"	"eyes"
49	"WF"	"CPz"	-0.0509997257575758	"White"	"fore"
50	"BE"	"CPz"	3.87558287878788	"Black"	"eyes"
50	"BF"	"CPz"	2.2571408030303	"Black"	"fore"
50	"WE"	"CPz"	2.47206286363636	"White"	"eyes"
50	"WF"	"CPz"	2.08485681818182	"White"	"fore"
51	"BE"	"CPz"	-0.573136590909091	"Black"	"eyes"
51	"BF"	"CPz"	-0.417534378787879	"Black"	"fore"
51	"WE"	"CPz"	-0.633615151515152	"White"	"eyes"
51	"WF"	"CPz"	-0.371578757575758	"White"	"fore"
52	"BE"	"CPz"	-1.99923246969697	"Black"	"eyes"
52	"BF"	"CPz"	0.403842393939394	"Black"	"fore"
52	"WE"	"CPz"	-1.16526759090909	"White"	"eyes"
52	"WF"	"CPz"	-2.08321698484848	"White"	"fore"
53	"BE"	"CPz"	-1.36819309090909	"Black"	"eyes"
53	"BF"	"CPz"	0.0294753727272727	"Black"	"fore"
53	"WE"	"CPz"	-2.21021916666667	"White"	"eyes"
53	"WF"	"CPz"	0.177631312121212	"White"	"fore"
54	"BE"	"CPz"	4.10041863636364	"Black"	"eyes"
54	"BF"	"CPz"	2.05925072727273	"Black"	"fore"
54	"WE"	"CPz"	2.96839606060606	"White"	"eyes"
54	"WF"	"CPz"	3.18750318181818	"White"	"fore"
55	"BE"	"CPz"	0.625329651515152	"Black"	"eyes"
55	"BF"	"CPz"	-0.454465772727273	"Black"	"fore"
55	"WE"	"CPz"	0.456636772727273	"White"	"eyes"
55	"WF"	"CPz"	-0.848861272727273	"White"	"fore"
56	"BE"	"CPz"	0.783092348484848	"Black"	"eyes"
56	"BF"	"CPz"	-0.524005333333333	"Black"	"fore"
56	"WE"	"CPz"	0.732531772727273	"White"	"eyes"
56	"WF"	"CPz"	0.0973327454545455	"White"	"fore"
57	"BE"	"CPz"	2.53646034848485	"Black"	"eyes"
57	"BF"	"CPz"	2.37475463636364	"Black"	"fore"
57	"WE"	"CPz"	1.76810131818182	"White"	"eyes"
57	"WF"	"CPz"	2.43728322727273	"White"	"fore"
58	"BE"	"CPz"	-0.745187651515152	"Black"	"eyes"
58	"BF"	"CPz"	-0.704033	"Black"	"fore"
58	"WE"	"CPz"	-0.569235712121212	"White"	"eyes"
58	"WF"	"CPz"	-1.29325996969697	"White"	"fore"
59	"BE"	"CPz"	1.93540407575758	"Black"	"eyes"
59	"BF"	"CPz"	2.34450172727273	"Black"	"fore"
59	"WE"	"CPz"	3.48561515151515	"White"	"eyes"
59	"WF"	"CPz"	2.27429087878788	"White"	"fore"
60	"BE"	"CPz"	-2.61756859090909	"Black"	"eyes"
60	"BF"	"CPz"	-2.51663624242424	"Black"	"fore"
60	"WE"	"CPz"	-1.50622095454545	"White"	"eyes"
60	"WF"	"CPz"	-2.60570234848485	"White"	"fore"
61	"BE"	"CPz"	1.35473781818182	"Black"	"eyes"
61	"BF"	"CPz"	-0.154704709090909	"Black"	"fore"
61	"WE"	"CPz"	0.170062651515152	"White"	"eyes"
61	"WF"	"CPz"	0.132299825757576	"White"	"fore"
62	"BE"	"CPz"	1.66451918181818	"Black"	"eyes"
62	"BF"	"CPz"	0.856070818181818	"Black"	"fore"
62	"WE"	"CPz"	0.386412333333333	"White"	"eyes"
62	"WF"	"CPz"	-1.68635456060606	"White"	"fore"
63	"BE"	"CPz"	1.3655166969697	"Black"	"eyes"
63	"BF"	"CPz"	0.443112606060606	"Black"	"fore"
63	"WE"	"CPz"	0.123365715151515	"White"	"eyes"
63	"WF"	"CPz"	-0.277969848484849	"White"	"fore"
64	"BE"	"CPz"	1.17657154545455	"Black"	"eyes"
64	"BF"	"CPz"	0.112771163636364	"Black"	"fore"
64	"WE"	"CPz"	1.22040487878788	"White"	"eyes"
64	"WF"	"CPz"	1.65788612121212	"White"	"fore"
66	"BE"	"CPz"	0.156233295454545	"Black"	"eyes"
66	"BF"	"CPz"	-2.53108981818182	"Black"	"fore"
66	"WE"	"CPz"	-3.20514378787879	"White"	"eyes"
66	"WF"	"CPz"	-2.25908763636364	"White"	"fore"
1	"BE"	"FC4"	1.88187121212121	"Black"	"eyes"
1	"BF"	"FC4"	0.184888148484848	"Black"	"fore"
1	"WE"	"FC4"	4.17793439393939	"White"	"eyes"
1	"WF"	"FC4"	0.443369166666667	"White"	"fore"
2	"BE"	"FC4"	2.05392203030303	"Black"	"eyes"
2	"BF"	"FC4"	-0.231016445454545	"Black"	"fore"
2	"WE"	"FC4"	0.407594848484849	"White"	"eyes"
2	"WF"	"FC4"	1.14620743939394	"White"	"fore"
3	"BE"	"FC4"	1.40744971212121	"Black"	"eyes"
3	"BF"	"FC4"	1.44542477272727	"Black"	"fore"
3	"WE"	"FC4"	2.07176566666667	"White"	"eyes"
3	"WF"	"FC4"	1.00636196969697	"White"	"fore"
4	"BE"	"FC4"	1.41743465151515	"Black"	"eyes"
4	"BF"	"FC4"	1.37289839393939	"Black"	"fore"
4	"WE"	"FC4"	0.304770060606061	"White"	"eyes"
4	"WF"	"FC4"	1.23248593939394	"White"	"fore"
5	"BE"	"FC4"	6.31085	"Black"	"eyes"
5	"BF"	"FC4"	3.82295954545455	"Black"	"fore"
5	"WE"	"FC4"	5.03347984848485	"White"	"eyes"
5	"WF"	"FC4"	4.96594984848485	"White"	"fore"
6	"BE"	"FC4"	0.959184363636364	"Black"	"eyes"
6	"BF"	"FC4"	2.40799887878788	"Black"	"fore"
6	"WE"	"FC4"	1.69225296969697	"White"	"eyes"
6	"WF"	"FC4"	1.74090389393939	"White"	"fore"
7	"BE"	"FC4"	0.262507166666667	"Black"	"eyes"
7	"BF"	"FC4"	-1.03871077272727	"Black"	"fore"
7	"WE"	"FC4"	-1.74042136363636	"White"	"eyes"
7	"WF"	"FC4"	-0.701948136363636	"White"	"fore"
8	"BE"	"FC4"	-0.0753681121212121	"Black"	"eyes"
8	"BF"	"FC4"	-0.647548803030303	"Black"	"fore"
8	"WE"	"FC4"	-0.635769439393939	"White"	"eyes"
8	"WF"	"FC4"	-0.225500933333333	"White"	"fore"
9	"BE"	"FC4"	2.03689551515152	"Black"	"eyes"
9	"BF"	"FC4"	1.06386713636364	"Black"	"fore"
9	"WE"	"FC4"	1.73490209090909	"White"	"eyes"
9	"WF"	"FC4"	1.95736695454545	"White"	"fore"
10	"BE"	"FC4"	1.67722315151515	"Black"	"eyes"
10	"BF"	"FC4"	1.15345346969697	"Black"	"fore"
10	"WE"	"FC4"	0.492432893939394	"White"	"eyes"
10	"WF"	"FC4"	0.821612454545455	"White"	"fore"
11	"BE"	"FC4"	-1.32129836363636	"Black"	"eyes"
11	"BF"	"FC4"	-1.15894693939394	"Black"	"fore"
11	"WE"	"FC4"	-2.12556353030303	"White"	"eyes"
11	"WF"	"FC4"	-2.05966822727273	"White"	"fore"
12	"BE"	"FC4"	-1.26279890909091	"Black"	"eyes"
12	"BF"	"FC4"	-2.67959356060606	"Black"	"fore"
12	"WE"	"FC4"	-2.21387239393939	"White"	"eyes"
12	"WF"	"FC4"	-1.72065893939394	"White"	"fore"
13	"BE"	"FC4"	1.05734981818182	"Black"	"eyes"
13	"BF"	"FC4"	0.16927405	"Black"	"fore"
13	"WE"	"FC4"	1.00650603030303	"White"	"eyes"
13	"WF"	"FC4"	0.963384636363636	"White"	"fore"
14	"BE"	"FC4"	0.23848223030303	"Black"	"eyes"
14	"BF"	"FC4"	0.831452681818182	"Black"	"fore"
14	"WE"	"FC4"	0.54009896969697	"White"	"eyes"
14	"WF"	"FC4"	1.39757753030303	"White"	"fore"
15	"BE"	"FC4"	3.01072060606061	"Black"	"eyes"
15	"BF"	"FC4"	0.176906563636364	"Black"	"fore"
15	"WE"	"FC4"	1.74656686363636	"White"	"eyes"
15	"WF"	"FC4"	1.06838666666667	"White"	"fore"
16	"BE"	"FC4"	3.34544939393939	"Black"	"eyes"
16	"BF"	"FC4"	0.843171181818182	"Black"	"fore"
16	"WE"	"FC4"	1.863106	"White"	"eyes"
16	"WF"	"FC4"	1.94858953030303	"White"	"fore"
17	"BE"	"FC4"	2.1839483030303	"Black"	"eyes"
17	"BF"	"FC4"	1.32760218181818	"Black"	"fore"
17	"WE"	"FC4"	2.44662792424242	"White"	"eyes"
17	"WF"	"FC4"	0.659724484848485	"White"	"fore"
18	"BE"	"FC4"	3.45682545454545	"Black"	"eyes"
18	"BF"	"FC4"	0.705760378787879	"Black"	"fore"
18	"WE"	"FC4"	2.34554018181818	"White"	"eyes"
18	"WF"	"FC4"	1.14664251515152	"White"	"fore"
19	"BE"	"FC4"	2.58059668181818	"Black"	"eyes"
19	"BF"	"FC4"	3.23006212121212	"Black"	"fore"
19	"WE"	"FC4"	2.26037834848485	"White"	"eyes"
19	"WF"	"FC4"	2.36198804545455	"White"	"fore"
20	"BE"	"FC4"	0.694581409090909	"Black"	"eyes"
20	"BF"	"FC4"	-0.578399212121212	"Black"	"fore"
20	"WE"	"FC4"	-0.735792348484849	"White"	"eyes"
20	"WF"	"FC4"	-1.43265707575758	"White"	"fore"
21	"BE"	"FC4"	0.209414846969697	"Black"	"eyes"
21	"BF"	"FC4"	-0.448319772727273	"Black"	"fore"
21	"WE"	"FC4"	-0.568643151515152	"White"	"eyes"
21	"WF"	"FC4"	-1.49159886363636	"White"	"fore"
22	"BE"	"FC4"	-0.202423413636364	"Black"	"eyes"
22	"BF"	"FC4"	1.33818166666667	"Black"	"fore"
22	"WE"	"FC4"	0.758597378787879	"White"	"eyes"
22	"WF"	"FC4"	-0.268740028787879	"White"	"fore"
23	"BE"	"FC4"	7.12203045454545	"Black"	"eyes"
23	"BF"	"FC4"	4.36530909090909	"Black"	"fore"
23	"WE"	"FC4"	2.83159212121212	"White"	"eyes"
23	"WF"	"FC4"	3.93751257575758	"White"	"fore"
24	"BE"	"FC4"	1.03414766666667	"Black"	"eyes"
24	"BF"	"FC4"	0.917360242424242	"Black"	"fore"
24	"WE"	"FC4"	0.494733196969697	"White"	"eyes"
24	"WF"	"FC4"	1.687767	"White"	"fore"
25	"BE"	"FC4"	-0.487241909090909	"Black"	"eyes"
25	"BF"	"FC4"	-1.55540368181818	"Black"	"fore"
25	"WE"	"FC4"	-1.60954824242424	"White"	"eyes"
25	"WF"	"FC4"	-0.371807848484848	"White"	"fore"
26	"BE"	"FC4"	-1.13380453030303	"Black"	"eyes"
26	"BF"	"FC4"	-0.255196709090909	"Black"	"fore"
26	"WE"	"FC4"	-1.09962759090909	"White"	"eyes"
26	"WF"	"FC4"	-0.441763227272727	"White"	"fore"
27	"BE"	"FC4"	3.67327590909091	"Black"	"eyes"
27	"BF"	"FC4"	3.74883363636364	"Black"	"fore"
27	"WE"	"FC4"	3.06909606060606	"White"	"eyes"
27	"WF"	"FC4"	4.22552545454545	"White"	"fore"
28	"BE"	"FC4"	3.42369196969697	"Black"	"eyes"
28	"BF"	"FC4"	1.31990727272727	"Black"	"fore"
28	"WE"	"FC4"	2.61418990909091	"White"	"eyes"
28	"WF"	"FC4"	2.36493466666667	"White"	"fore"
29	"BE"	"FC4"	-1.31670583333333	"Black"	"eyes"
29	"BF"	"FC4"	-0.493325015151515	"Black"	"fore"
29	"WE"	"FC4"	0.373138378787879	"White"	"eyes"
29	"WF"	"FC4"	0.548980772727273	"White"	"fore"
30	"BE"	"FC4"	7.23619984848485	"Black"	"eyes"
30	"BF"	"FC4"	6.39152787878788	"Black"	"fore"
30	"WE"	"FC4"	7.33919257575758	"White"	"eyes"
30	"WF"	"FC4"	6.211955	"White"	"fore"
31	"BE"	"FC4"	4.46232257575758	"Black"	"eyes"
31	"BF"	"FC4"	2.86361772727273	"Black"	"fore"
31	"WE"	"FC4"	4.53591378787879	"White"	"eyes"
31	"WF"	"FC4"	2.45227951515152	"White"	"fore"
32	"BE"	"FC4"	0.374050606060606	"Black"	"eyes"
32	"BF"	"FC4"	-0.461215333333333	"Black"	"fore"
32	"WE"	"FC4"	0.15170776969697	"White"	"eyes"
32	"WF"	"FC4"	0.386437575757576	"White"	"fore"
33	"BE"	"FC4"	3.17993378787879	"Black"	"eyes"
33	"BF"	"FC4"	-0.470551712121212	"Black"	"fore"
33	"WE"	"FC4"	1.80250696969697	"White"	"eyes"
33	"WF"	"FC4"	0.542080393939394	"White"	"fore"
34	"BE"	"FC4"	-1.42200093939394	"Black"	"eyes"
34	"BF"	"FC4"	-2.74813242424242	"Black"	"fore"
34	"WE"	"FC4"	-2.79952757575758	"White"	"eyes"
34	"WF"	"FC4"	-2.72012471212121	"White"	"fore"
35	"BE"	"FC4"	-0.634494696969697	"Black"	"eyes"
35	"BF"	"FC4"	-0.822940727272727	"Black"	"fore"
35	"WE"	"FC4"	-0.439313878787879	"White"	"eyes"
35	"WF"	"FC4"	-0.597562772727273	"White"	"fore"
36	"BE"	"FC4"	-0.127545509090909	"Black"	"eyes"
36	"BF"	"FC4"	-1.82042928787879	"Black"	"fore"
36	"WE"	"FC4"	-0.216533274242424	"White"	"eyes"
36	"WF"	"FC4"	-1.6530291969697	"White"	"fore"
37	"BE"	"FC4"	2.08619922727273	"Black"	"eyes"
37	"BF"	"FC4"	2.81066227272727	"Black"	"fore"
37	"WE"	"FC4"	1.34476515151515	"White"	"eyes"
37	"WF"	"FC4"	2.03969963636364	"White"	"fore"
38	"BE"	"FC4"	6.55474378787879	"Black"	"eyes"
38	"BF"	"FC4"	5.59050787878788	"Black"	"fore"
38	"WE"	"FC4"	7.08454545454545	"White"	"eyes"
38	"WF"	"FC4"	4.3898796969697	"White"	"fore"
39	"BE"	"FC4"	1.93306762121212	"Black"	"eyes"
39	"BF"	"FC4"	0.416413318181818	"Black"	"fore"
39	"WE"	"FC4"	1.23630365151515	"White"	"eyes"
39	"WF"	"FC4"	-0.0979054196969697	"White"	"fore"
40	"BE"	"FC4"	-0.245960962121212	"Black"	"eyes"
40	"BF"	"FC4"	-0.298884787878788	"Black"	"fore"
40	"WE"	"FC4"	0.309778984848485	"White"	"eyes"
40	"WF"	"FC4"	0.0666574333333333	"White"	"fore"
41	"BE"	"FC4"	4.99672181818182	"Black"	"eyes"
41	"BF"	"FC4"	5.17497424242424	"Black"	"fore"
41	"WE"	"FC4"	4.70383075757576	"White"	"eyes"
41	"WF"	"FC4"	3.8002896969697	"White"	"fore"
42	"BE"	"FC4"	0.133221474242424	"Black"	"eyes"
42	"BF"	"FC4"	0.595461257575758	"Black"	"fore"
42	"WE"	"FC4"	0.608089333333333	"White"	"eyes"
42	"WF"	"FC4"	0.716872984848485	"White"	"fore"
43	"BE"	"FC4"	5.10273621212121	"Black"	"eyes"
43	"BF"	"FC4"	3.23057151515152	"Black"	"fore"
43	"WE"	"FC4"	2.20657866666667	"White"	"eyes"
43	"WF"	"FC4"	3.22104454545455	"White"	"fore"
44	"BE"	"FC4"	0.664659590909091	"Black"	"eyes"
44	"BF"	"FC4"	0.170923081818182	"Black"	"fore"
44	"WE"	"FC4"	0.61309553030303	"White"	"eyes"
44	"WF"	"FC4"	-0.448979257575758	"White"	"fore"
45	"BE"	"FC4"	0.619838575757576	"Black"	"eyes"
45	"BF"	"FC4"	0.106361187878788	"Black"	"fore"
45	"WE"	"FC4"	0.886206393939394	"White"	"eyes"
45	"WF"	"FC4"	-1.49710325757576	"White"	"fore"
46	"BE"	"FC4"	1.09471303030303	"Black"	"eyes"
46	"BF"	"FC4"	0.138568295454545	"Black"	"fore"
46	"WE"	"FC4"	0.576699666666667	"White"	"eyes"
46	"WF"	"FC4"	1.966574	"White"	"fore"
47	"BE"	"FC4"	0.408999348484848	"Black"	"eyes"
47	"BF"	"FC4"	0.0312376515151515	"Black"	"fore"
47	"WE"	"FC4"	-0.727903636363636	"White"	"eyes"
47	"WF"	"FC4"	1.5058648030303	"White"	"fore"
48	"BE"	"FC4"	-2.14932496969697	"Black"	"eyes"
48	"BF"	"FC4"	-1.92601662121212	"Black"	"fore"
48	"WE"	"FC4"	-0.839743378787879	"White"	"eyes"
48	"WF"	"FC4"	-1.73979084848485	"White"	"fore"
49	"BE"	"FC4"	-0.16331928030303	"Black"	"eyes"
49	"BF"	"FC4"	0.0754617060606061	"Black"	"fore"
49	"WE"	"FC4"	-0.284501803030303	"White"	"eyes"
49	"WF"	"FC4"	-0.0508312454545455	"White"	"fore"
50	"BE"	"FC4"	3.86277363636364	"Black"	"eyes"
50	"BF"	"FC4"	2.24968593939394	"Black"	"fore"
50	"WE"	"FC4"	2.46389654545455	"White"	"eyes"
50	"WF"	"FC4"	2.07796621212121	"White"	"fore"
51	"BE"	"FC4"	-0.571239681818182	"Black"	"eyes"
51	"BF"	"FC4"	-0.416155636363636	"Black"	"fore"
51	"WE"	"FC4"	-0.631519787878788	"White"	"eyes"
51	"WF"	"FC4"	-0.370350681818182	"White"	"fore"
52	"BE"	"FC4"	-1.99263154545455	"Black"	"eyes"
52	"BF"	"FC4"	0.402508272727273	"Black"	"fore"
52	"WE"	"FC4"	-1.16141618181818	"White"	"eyes"
52	"WF"	"FC4"	-2.07633560606061	"White"	"fore"
53	"BE"	"FC4"	-1.36366992424242	"Black"	"eyes"
53	"BF"	"FC4"	0.0293779575757576	"Black"	"fore"
53	"WE"	"FC4"	-2.20291756060606	"White"	"eyes"
53	"WF"	"FC4"	0.177044034848485	"White"	"fore"
54	"BE"	"FC4"	4.08687045454545	"Black"	"eyes"
54	"BF"	"FC4"	2.05243893939394	"Black"	"fore"
54	"WE"	"FC4"	2.95858090909091	"White"	"eyes"
54	"WF"	"FC4"	3.17696863636364	"White"	"fore"
55	"BE"	"FC4"	0.623260833333333	"Black"	"eyes"
55	"BF"	"FC4"	-0.452964	"Black"	"fore"
55	"WE"	"FC4"	0.455127772727273	"White"	"eyes"
55	"WF"	"FC4"	-0.846052636363636	"White"	"fore"
56	"BE"	"FC4"	0.780505181818182	"Black"	"eyes"
56	"BF"	"FC4"	-0.522273272727273	"Black"	"fore"
56	"WE"	"FC4"	0.730105984848485	"White"	"eyes"
56	"WF"	"FC4"	0.0970115606060606	"White"	"fore"
57	"BE"	"FC4"	2.52807527272727	"Black"	"eyes"
57	"BF"	"FC4"	2.36690696969697	"Black"	"fore"
57	"WE"	"FC4"	1.76226295454545	"White"	"eyes"
57	"WF"	"FC4"	2.42923589393939	"White"	"fore"
58	"BE"	"FC4"	-0.742728984848485	"Black"	"eyes"
58	"BF"	"FC4"	-0.701707681818182	"Black"	"fore"
58	"WE"	"FC4"	-0.567354742424242	"White"	"eyes"
58	"WF"	"FC4"	-1.28899187878788	"White"	"fore"
59	"BE"	"FC4"	1.92900812121212	"Black"	"eyes"
59	"BF"	"FC4"	2.33674639393939	"Black"	"fore"
59	"WE"	"FC4"	3.47409484848485	"White"	"eyes"
59	"WF"	"FC4"	2.26677778787879	"White"	"fore"
60	"BE"	"FC4"	-2.60891654545455	"Black"	"eyes"
60	"BF"	"FC4"	-2.50832316666667	"Black"	"fore"
60	"WE"	"FC4"	-1.50124616666667	"White"	"eyes"
60	"WF"	"FC4"	-2.5970885	"White"	"fore"
61	"BE"	"FC4"	1.35026151515152	"Black"	"eyes"
61	"BF"	"FC4"	-0.154193563636364	"Black"	"fore"
61	"WE"	"FC4"	0.169500539393939	"White"	"eyes"
61	"WF"	"FC4"	0.131862803030303	"White"	"fore"
62	"BE"	"FC4"	1.65901918181818	"Black"	"eyes"
62	"BF"	"FC4"	0.853246803030303	"Black"	"fore"
62	"WE"	"FC4"	0.385135257575758	"White"	"eyes"
62	"WF"	"FC4"	-1.68077678787879	"White"	"fore"
63	"BE"	"FC4"	1.36100368181818	"Black"	"eyes"
63	"BF"	"FC4"	0.441648348484848	"Black"	"fore"
63	"WE"	"FC4"	0.122958359090909	"White"	"eyes"
63	"WF"	"FC4"	-0.277051515151515	"White"	"fore"
64	"BE"	"FC4"	1.17268887878788	"Black"	"eyes"
64	"BF"	"FC4"	0.112398348484848	"Black"	"fore"
64	"WE"	"FC4"	1.21637353030303	"White"	"eyes"
64	"WF"	"FC4"	1.6524025	"White"	"fore"
66	"BE"	"FC4"	0.155716313636364	"Black"	"eyes"
66	"BF"	"FC4"	-2.52271959090909	"Black"	"fore"
66	"WE"	"FC4"	-3.19454575757576	"White"	"eyes"
66	"WF"	"FC4"	-2.25162201515152	"White"	"fore"
1	"BE"	"FC3"	1.87752213636364	"Black"	"eyes"
1	"BF"	"FC3"	0.184460383333333	"Black"	"fore"
1	"WE"	"FC3"	4.16827348484849	"White"	"eyes"
1	"WF"	"FC3"	0.442344590909091	"White"	"fore"
2	"BE"	"FC3"	2.04917289393939	"Black"	"eyes"
2	"BF"	"FC3"	-0.230482604545455	"Black"	"fore"
2	"WE"	"FC3"	0.406652060606061	"White"	"eyes"
2	"WF"	"FC3"	1.14356046969697	"White"	"fore"
3	"BE"	"FC3"	1.40419468181818	"Black"	"eyes"
3	"BF"	"FC3"	1.44207933333333	"Black"	"fore"
3	"WE"	"FC3"	2.06698242424242	"White"	"eyes"
3	"WF"	"FC3"	1.0040336969697	"White"	"fore"
4	"BE"	"FC3"	1.41415974242424	"Black"	"eyes"
4	"BF"	"FC3"	1.36971984848485	"Black"	"fore"
4	"WE"	"FC3"	0.304065181818182	"White"	"eyes"
4	"WF"	"FC3"	1.2296316969697	"White"	"fore"
5	"BE"	"FC3"	6.29627363636364	"Black"	"eyes"
5	"BF"	"FC3"	3.81412378787879	"Black"	"fore"
5	"WE"	"FC3"	5.02184878787879	"White"	"eyes"
5	"WF"	"FC3"	4.9544646969697	"White"	"fore"
6	"BE"	"FC3"	0.956970848484848	"Black"	"eyes"
6	"BF"	"FC3"	2.40243353030303	"Black"	"fore"
6	"WE"	"FC3"	1.68834731818182	"White"	"eyes"
6	"WF"	"FC3"	1.73687895454545	"White"	"fore"
7	"BE"	"FC3"	0.261899589393939	"Black"	"eyes"
7	"BF"	"FC3"	-1.0363148030303	"Black"	"fore"
7	"WE"	"FC3"	-1.73639731818182	"White"	"eyes"
7	"WF"	"FC3"	-0.700324681818182	"White"	"fore"
8	"BE"	"FC3"	-0.0751937	"Black"	"eyes"
8	"BF"	"FC3"	-0.646055712121212	"Black"	"fore"
8	"WE"	"FC3"	-0.634297166666667	"White"	"eyes"
8	"WF"	"FC3"	-0.224980024242424	"White"	"fore"
9	"BE"	"FC3"	2.03218640909091	"Black"	"eyes"
9	"BF"	"FC3"	1.06140287878788	"Black"	"fore"
9	"WE"	"FC3"	1.73089063636364	"White"	"eyes"
9	"WF"	"FC3"	1.95284172727273	"White"	"fore"
10	"BE"	"FC3"	1.67334753030303	"Black"	"eyes"
