"Subject"	"Condition"	"Electrode"	"meanAmp_factor"	"Race"	"Fix"
48	"BE"	"FCz"	0.0123328810465116	"Black"	"eyes"
48	"BF"	"FCz"	-1.34067736046512	"Black"	"fore"
48	"WE"	"FCz"	-1.30243260465116	"White"	"eyes"
48	"WF"	"FCz"	-0.597283476744186	"White"	"fore"
49	"BE"	"FCz"	2.0444088372093	"Black"	"eyes"
49	"BF"	"FCz"	1.70036965116279	"Black"	"fore"
49	"WE"	"FCz"	0.709868	"White"	"eyes"
49	"WF"	"FCz"	0.694174395348837	"White"	"fore"
50	"BE"	"FCz"	4.54523941860465	"Black"	"eyes"
50	"BF"	"FCz"	4.33449127906977	"Black"	"fore"
50	"WE"	"FCz"	1.58858953488372	"White"	"eyes"
50	"WF"	"FCz"	2.02488988372093	"White"	"fore"
51	"BE"	"FCz"	2.39293697674419	"Black"	"eyes"
51	"BF"	"FCz"	3.02898406976744	"Black"	"fore"
51	"WE"	"FCz"	1.26517531395349	"White"	"eyes"
51	"WF"	"FCz"	2.43613348837209	"White"	"fore"
52	"BE"	"FCz"	-0.381314988372093	"Black"	"eyes"
52	"BF"	"FCz"	2.81253151162791	"Black"	"fore"
52	"WE"	"FCz"	1.39734441860465	"White"	"eyes"
52	"WF"	"FCz"	-0.290551825581395	"White"	"fore"
53	"BE"	"FCz"	1.06162948837209	"Black"	"eyes"
53	"BF"	"FCz"	0.960371906976744	"Black"	"fore"
53	"WE"	"FCz"	0.267040430232558	"White"	"eyes"
53	"WF"	"FCz"	1.60229476744186	"White"	"fore"
54	"BE"	"FCz"	3.62865197674419	"Black"	"eyes"
54	"BF"	"FCz"	3.37859395348837	"Black"	"fore"
54	"WE"	"FCz"	1.9829761627907	"White"	"eyes"
54	"WF"	"FCz"	3.00484046511628	"White"	"fore"
55	"BE"	"FCz"	1.75291965116279	"Black"	"eyes"
55	"BF"	"FCz"	2.89959406976744	"Black"	"fore"
55	"WE"	"FCz"	0.772382860465116	"White"	"eyes"
55	"WF"	"FCz"	0.902700151162791	"White"	"fore"
56	"BE"	"FCz"	2.03977813953488	"Black"	"eyes"
56	"BF"	"FCz"	-0.757492418604651	"Black"	"fore"
56	"WE"	"FCz"	-0.0445658186046512	"White"	"eyes"
56	"WF"	"FCz"	0.905149058139535	"White"	"fore"
57	"BE"	"FCz"	2.649155	"Black"	"eyes"
57	"BF"	"FCz"	2.08378953488372	"Black"	"fore"
57	"WE"	"FCz"	-0.241731023255814	"White"	"eyes"
57	"WF"	"FCz"	0.0853390825581395	"White"	"fore"
58	"BE"	"FCz"	3.00551406976744	"Black"	"eyes"
58	"BF"	"FCz"	1.45823837209302	"Black"	"fore"
58	"WE"	"FCz"	0.918277104651163	"White"	"eyes"
58	"WF"	"FCz"	1.20001144186047	"White"	"fore"
59	"BE"	"FCz"	1.81861941860465	"Black"	"eyes"
59	"BF"	"FCz"	1.89892209302326	"Black"	"fore"
59	"WE"	"FCz"	3.0561373255814	"White"	"eyes"
59	"WF"	"FCz"	0.824882011627907	"White"	"fore"
60	"BE"	"FCz"	0.579326302325581	"Black"	"eyes"
60	"BF"	"FCz"	0.658917465116279	"Black"	"fore"
60	"WE"	"FCz"	0.756469662790698	"White"	"eyes"
60	"WF"	"FCz"	0.465644744186047	"White"	"fore"
61	"BE"	"FCz"	3.79538697674419	"Black"	"eyes"
61	"BF"	"FCz"	1.83323302325581	"Black"	"fore"
61	"WE"	"FCz"	1.63955953488372	"White"	"eyes"
61	"WF"	"FCz"	1.52467569767442	"White"	"fore"
62	"BE"	"FCz"	3.8205261627907	"Black"	"eyes"
62	"BF"	"FCz"	4.49994802325581	"Black"	"fore"
62	"WE"	"FCz"	0.824421255813954	"White"	"eyes"
62	"WF"	"FCz"	0.522834372093023	"White"	"fore"
63	"BE"	"FCz"	0.92951723255814	"Black"	"eyes"
63	"BF"	"FCz"	1.72369418604651	"Black"	"fore"
63	"WE"	"FCz"	-1.26389108139535	"White"	"eyes"
63	"WF"	"FCz"	-0.693725965116279	"White"	"fore"
64	"BE"	"FCz"	-0.621654906976744	"Black"	"eyes"
64	"BF"	"FCz"	0.367363860465116	"Black"	"fore"
64	"WE"	"FCz"	-0.226108069767442	"White"	"eyes"
64	"WF"	"FCz"	1.11025195348837	"White"	"fore"
66	"BE"	"FCz"	1.13046253488372	"Black"	"eyes"
66	"BF"	"FCz"	1.70818058139535	"Black"	"fore"
66	"WE"	"FCz"	1.44746034883721	"White"	"eyes"
66	"WF"	"FCz"	-0.960662686046512	"White"	"fore"
1	"BE"	"CPz"	-0.142921337209302	"Black"	"eyes"
1	"BF"	"CPz"	1.50220255813953	"Black"	"fore"
1	"WE"	"CPz"	1.17599109302326	"White"	"eyes"
1	"WF"	"CPz"	-1.50879279069767	"White"	"fore"
2	"BE"	"CPz"	1.60519593023256	"Black"	"eyes"
2	"BF"	"CPz"	2.756625	"Black"	"fore"
2	"WE"	"CPz"	1.65167534883721	"White"	"eyes"
2	"WF"	"CPz"	3.08078895348837	"White"	"fore"
3	"BE"	"CPz"	3.52148639534884	"Black"	"eyes"
3	"BF"	"CPz"	2.79369697674419	"Black"	"fore"
3	"WE"	"CPz"	4.5998726744186	"White"	"eyes"
3	"WF"	"CPz"	3.04321813953488	"White"	"fore"
4	"BE"	"CPz"	2.52940860465116	"Black"	"eyes"
4	"BF"	"CPz"	2.14704430232558	"Black"	"fore"
4	"WE"	"CPz"	0.179772581395349	"White"	"eyes"
4	"WF"	"CPz"	0.539467593023256	"White"	"fore"
5	"BE"	"CPz"	1.87457209302326	"Black"	"eyes"
5	"BF"	"CPz"	1.68330941860465	"Black"	"fore"
5	"WE"	"CPz"	-0.107612246511628	"White"	"eyes"
5	"WF"	"CPz"	1.79946779069767	"White"	"fore"
6	"BE"	"CPz"	5.42442906976744	"Black"	"eyes"
6	"BF"	"CPz"	5.42235395348837	"Black"	"fore"
6	"WE"	"CPz"	4.1113473255814	"White"	"eyes"
6	"WF"	"CPz"	3.09746465116279	"White"	"fore"
7	"BE"	"CPz"	4.13923162790698	"Black"	"eyes"
7	"BF"	"CPz"	1.94586162790698	"Black"	"fore"
7	"WE"	"CPz"	1.27933036046512	"White"	"eyes"
7	"WF"	"CPz"	3.70241046511628	"White"	"fore"
8	"BE"	"CPz"	2.09031593023256	"Black"	"eyes"
8	"BF"	"CPz"	2.24106372093023	"Black"	"fore"
8	"WE"	"CPz"	-0.184140046511628	"White"	"eyes"
8	"WF"	"CPz"	1.07132843023256	"White"	"fore"
9	"BE"	"CPz"	2.27010651162791	"Black"	"eyes"
9	"BF"	"CPz"	2.5162	"Black"	"fore"
9	"WE"	"CPz"	0.623726360465116	"White"	"eyes"
9	"WF"	"CPz"	2.41469930232558	"White"	"fore"
10	"BE"	"CPz"	5.34683441860465	"Black"	"eyes"
10	"BF"	"CPz"	4.64994848837209	"Black"	"fore"
10	"WE"	"CPz"	4.2813738372093	"White"	"eyes"
10	"WF"	"CPz"	3.99144476744186	"White"	"fore"
11	"BE"	"CPz"	4.98032127906977	"Black"	"eyes"
11	"BF"	"CPz"	4.70810325581395	"Black"	"fore"
11	"WE"	"CPz"	3.88470395348837	"White"	"eyes"
11	"WF"	"CPz"	2.15093476744186	"White"	"fore"
12	"BE"	"CPz"	6.86952348837209	"Black"	"eyes"
12	"BF"	"CPz"	8.08802534883721	"Black"	"fore"
12	"WE"	"CPz"	6.19869220930233	"White"	"eyes"
12	"WF"	"CPz"	7.60784848837209	"White"	"fore"
13	"BE"	"CPz"	2.30510453488372	"Black"	"eyes"
13	"BF"	"CPz"	3.97797104651163	"Black"	"fore"
13	"WE"	"CPz"	1.96272174418605	"White"	"eyes"
13	"WF"	"CPz"	1.89967465116279	"White"	"fore"
14	"BE"	"CPz"	2.76110686046512	"Black"	"eyes"
14	"BF"	"CPz"	2.49792813953488	"Black"	"fore"
14	"WE"	"CPz"	0.981163744186046	"White"	"eyes"
14	"WF"	"CPz"	2.91428593023256	"White"	"fore"
15	"BE"	"CPz"	6.08171093023256	"Black"	"eyes"
15	"BF"	"CPz"	5.06483395348837	"Black"	"fore"
15	"WE"	"CPz"	5.80631953488372	"White"	"eyes"
15	"WF"	"CPz"	4.29214186046512	"White"	"fore"
16	"BE"	"CPz"	4.83338279069767	"Black"	"eyes"
16	"BF"	"CPz"	4.66918744186047	"Black"	"fore"
16	"WE"	"CPz"	4.21221348837209	"White"	"eyes"
16	"WF"	"CPz"	5.9156723255814	"White"	"fore"
17	"BE"	"CPz"	2.13542360465116	"Black"	"eyes"
17	"BF"	"CPz"	2.3235926744186	"Black"	"fore"
17	"WE"	"CPz"	0.359414197674419	"White"	"eyes"
17	"WF"	"CPz"	0.352580337209302	"White"	"fore"
18	"BE"	"CPz"	3.8864426744186	"Black"	"eyes"
18	"BF"	"CPz"	2.7313026744186	"Black"	"fore"
18	"WE"	"CPz"	0.859085290697674	"White"	"eyes"
18	"WF"	"CPz"	0.796653139534884	"White"	"fore"
19	"BE"	"CPz"	4.01758523255814	"Black"	"eyes"
19	"BF"	"CPz"	3.9651861627907	"Black"	"fore"
19	"WE"	"CPz"	1.71323058139535	"White"	"eyes"
19	"WF"	"CPz"	1.077962	"White"	"fore"
20	"BE"	"CPz"	2.37737244186046	"Black"	"eyes"
20	"BF"	"CPz"	2.99851860465116	"Black"	"fore"
20	"WE"	"CPz"	1.733935	"White"	"eyes"
20	"WF"	"CPz"	2.06664918604651	"White"	"fore"
21	"BE"	"CPz"	1.00386325581395	"Black"	"eyes"
21	"BF"	"CPz"	1.35211960465116	"Black"	"fore"
21	"WE"	"CPz"	0.224985453488372	"White"	"eyes"
21	"WF"	"CPz"	0.615594093023256	"White"	"fore"
22	"BE"	"CPz"	1.62887337209302	"Black"	"eyes"
22	"BF"	"CPz"	1.35857813953488	"Black"	"fore"
22	"WE"	"CPz"	2.64879104651163	"White"	"eyes"
22	"WF"	"CPz"	-0.0756284860465116	"White"	"fore"
23	"BE"	"CPz"	5.71481348837209	"Black"	"eyes"
23	"BF"	"CPz"	6.69088709302326	"Black"	"fore"
23	"WE"	"CPz"	4.50940744186047	"White"	"eyes"
23	"WF"	"CPz"	3.24775034883721	"White"	"fore"
24	"BE"	"CPz"	5.89930720930233	"Black"	"eyes"
24	"BF"	"CPz"	5.26643488372093	"Black"	"fore"
24	"WE"	"CPz"	5.01864174418605	"White"	"eyes"
24	"WF"	"CPz"	5.14778848837209	"White"	"fore"
25	"BE"	"CPz"	0.949894151162791	"Black"	"eyes"
25	"BF"	"CPz"	-1.32847888372093	"Black"	"fore"
25	"WE"	"CPz"	-0.45316888372093	"White"	"eyes"
25	"WF"	"CPz"	-1.95490488372093	"White"	"fore"
26	"BE"	"CPz"	-0.214728965116279	"Black"	"eyes"
26	"BF"	"CPz"	1.36313639534884	"Black"	"fore"
26	"WE"	"CPz"	-0.885681918604651	"White"	"eyes"
26	"WF"	"CPz"	-0.864835197674419	"White"	"fore"
27	"BE"	"CPz"	2.94309779069767	"Black"	"eyes"
27	"BF"	"CPz"	2.40822802325581	"Black"	"fore"
27	"WE"	"CPz"	1.40290662790698	"White"	"eyes"
27	"WF"	"CPz"	2.73473802325581	"White"	"fore"
28	"BE"	"CPz"	4.15914220930233	"Black"	"eyes"
28	"BF"	"CPz"	3.15385837209302	"Black"	"fore"
28	"WE"	"CPz"	1.06414498837209	"White"	"eyes"
28	"WF"	"CPz"	2.65275604651163	"White"	"fore"
29	"BE"	"CPz"	-1.12000403488372	"Black"	"eyes"
29	"BF"	"CPz"	0.839802360465116	"Black"	"fore"
29	"WE"	"CPz"	-1.37116209302326	"White"	"eyes"
29	"WF"	"CPz"	0.377895046511628	"White"	"fore"
30	"BE"	"CPz"	2.31736069767442	"Black"	"eyes"
30	"BF"	"CPz"	2.91964418604651	"Black"	"fore"
30	"WE"	"CPz"	1.80910465116279	"White"	"eyes"
30	"WF"	"CPz"	2.39773151162791	"White"	"fore"
31	"BE"	"CPz"	1.27070074418605	"Black"	"eyes"
31	"BF"	"CPz"	2.38965523255814	"Black"	"fore"
31	"WE"	"CPz"	1.28963058139535	"White"	"eyes"
31	"WF"	"CPz"	0.802079581395349	"White"	"fore"
32	"BE"	"CPz"	-1.52966279069767	"Black"	"eyes"
32	"BF"	"CPz"	-2.5460088372093	"Black"	"fore"
32	"WE"	"CPz"	-1.24783802325581	"White"	"eyes"
32	"WF"	"CPz"	-0.332526279069767	"White"	"fore"
33	"BE"	"CPz"	4.86901360465116	"Black"	"eyes"
33	"BF"	"CPz"	2.29297825581395	"Black"	"fore"
33	"WE"	"CPz"	3.95911046511628	"White"	"eyes"
33	"WF"	"CPz"	2.79265488372093	"White"	"fore"
34	"BE"	"CPz"	3.38262976744186	"Black"	"eyes"
34	"BF"	"CPz"	1.28486009302326	"Black"	"fore"
34	"WE"	"CPz"	-0.148092360465116	"White"	"eyes"
34	"WF"	"CPz"	1.14185008139535	"White"	"fore"
35	"BE"	"CPz"	-1.2144025	"Black"	"eyes"
35	"BF"	"CPz"	-0.606396779069767	"Black"	"fore"
35	"WE"	"CPz"	-0.433377988372093	"White"	"eyes"
35	"WF"	"CPz"	-0.246497511627907	"White"	"fore"
36	"BE"	"CPz"	2.22665279069767	"Black"	"eyes"
36	"BF"	"CPz"	1.98348279069767	"Black"	"fore"
36	"WE"	"CPz"	1.22509609302326	"White"	"eyes"
36	"WF"	"CPz"	0.699287813953488	"White"	"fore"
37	"BE"	"CPz"	4.51650476744186	"Black"	"eyes"
37	"BF"	"CPz"	6.00420581395349	"Black"	"fore"
37	"WE"	"CPz"	3.4553673255814	"White"	"eyes"
37	"WF"	"CPz"	4.13071953488372	"White"	"fore"
38	"BE"	"CPz"	1.37566860465116	"Black"	"eyes"
38	"BF"	"CPz"	2.72823686046512	"Black"	"fore"
38	"WE"	"CPz"	2.08001941860465	"White"	"eyes"
38	"WF"	"CPz"	0.511275348837209	"White"	"fore"
39	"BE"	"CPz"	6.64084930232558	"Black"	"eyes"
39	"BF"	"CPz"	7.46369255813953	"Black"	"fore"
39	"WE"	"CPz"	6.04900825581395	"White"	"eyes"
39	"WF"	"CPz"	4.68234441860465	"White"	"fore"
40	"BE"	"CPz"	5.11190372093023	"Black"	"eyes"
40	"BF"	"CPz"	6.19184325581395	"Black"	"fore"
40	"WE"	"CPz"	4.21754860465116	"White"	"eyes"
40	"WF"	"CPz"	3.48969825581395	"White"	"fore"
41	"BE"	"CPz"	5.64562755813953	"Black"	"eyes"
41	"BF"	"CPz"	5.26932453488372	"Black"	"fore"
41	"WE"	"CPz"	4.73126465116279	"White"	"eyes"
41	"WF"	"CPz"	3.58592186046512	"White"	"fore"
42	"BE"	"CPz"	0.872840337209302	"Black"	"eyes"
42	"BF"	"CPz"	1.20494160465116	"Black"	"fore"
42	"WE"	"CPz"	0.360485162790698	"White"	"eyes"
42	"WF"	"CPz"	-0.166683197674419	"White"	"fore"
43	"BE"	"CPz"	7.57883523255814	"Black"	"eyes"
43	"BF"	"CPz"	5.94101220930233	"Black"	"fore"
43	"WE"	"CPz"	4.20179848837209	"White"	"eyes"
43	"WF"	"CPz"	4.19379511627907	"White"	"fore"
44	"BE"	"CPz"	4.42343488372093	"Black"	"eyes"
44	"BF"	"CPz"	5.01669360465116	"Black"	"fore"
44	"WE"	"CPz"	3.57603209302326	"White"	"eyes"
44	"WF"	"CPz"	2.66972546511628	"White"	"fore"
45	"BE"	"CPz"	7.30793895348837	"Black"	"eyes"
45	"BF"	"CPz"	4.79320220930233	"Black"	"fore"
45	"WE"	"CPz"	6.00816069767442	"White"	"eyes"
45	"WF"	"CPz"	3.56140720930233	"White"	"fore"
46	"BE"	"CPz"	2.85873930232558	"Black"	"eyes"
46	"BF"	"CPz"	3.05391953488372	"Black"	"fore"
46	"WE"	"CPz"	1.4791838372093	"White"	"eyes"
46	"WF"	"CPz"	1.59097790697674	"White"	"fore"
47	"BE"	"CPz"	2.8502988372093	"Black"	"eyes"
47	"BF"	"CPz"	-0.512943186046512	"Black"	"fore"
47	"WE"	"CPz"	0.445599872093023	"White"	"eyes"
47	"WF"	"CPz"	1.79328930232558	"White"	"fore"
48	"BE"	"CPz"	0.0123156639534884	"Black"	"eyes"
48	"BF"	"CPz"	-1.33880447674419	"Black"	"fore"
48	"WE"	"CPz"	-1.30061546511628	"White"	"eyes"
48	"WF"	"CPz"	-0.59645	"White"	"fore"
49	"BE"	"CPz"	2.04154837209302	"Black"	"eyes"
49	"BF"	"CPz"	1.69799930232558	"Black"	"fore"
49	"WE"	"CPz"	0.708879697674419	"White"	"eyes"
49	"WF"	"CPz"	0.69320388372093	"White"	"fore"
50	"BE"	"CPz"	4.53889697674419	"Black"	"eyes"
50	"BF"	"CPz"	4.32844325581395	"Black"	"fore"
50	"WE"	"CPz"	1.58637313953488	"White"	"eyes"
50	"WF"	"CPz"	2.02207069767442	"White"	"fore"
51	"BE"	"CPz"	2.38959872093023	"Black"	"eyes"
51	"BF"	"CPz"	3.02475569767442	"Black"	"fore"
51	"WE"	"CPz"	1.26340926744186	"White"	"eyes"
51	"WF"	"CPz"	2.43273523255814	"White"	"fore"
52	"BE"	"CPz"	-0.380783651162791	"Black"	"eyes"
52	"BF"	"CPz"	2.80861476744186	"Black"	"fore"
52	"WE"	"CPz"	1.39539465116279	"White"	"eyes"
52	"WF"	"CPz"	-0.290145151162791	"White"	"fore"
53	"BE"	"CPz"	1.06015039534884	"Black"	"eyes"
53	"BF"	"CPz"	0.959028069767442	"Black"	"fore"
53	"WE"	"CPz"	0.26666826744186	"White"	"eyes"
53	"WF"	"CPz"	1.60006162790698	"White"	"fore"
54	"BE"	"CPz"	3.62359209302326	"Black"	"eyes"
54	"BF"	"CPz"	3.37387790697674	"Black"	"fore"
54	"WE"	"CPz"	1.98020593023256	"White"	"eyes"
54	"WF"	"CPz"	3.00064441860465	"White"	"fore"
55	"BE"	"CPz"	1.75046813953488	"Black"	"eyes"
55	"BF"	"CPz"	2.89554279069767	"Black"	"fore"
55	"WE"	"CPz"	0.771306709302326	"White"	"eyes"
55	"WF"	"CPz"	0.901437104651163	"White"	"fore"
56	"BE"	"CPz"	2.0369223255814	"Black"	"eyes"
56	"BF"	"CPz"	-0.756437058139535	"Black"	"fore"
56	"WE"	"CPz"	-0.0445035872093023	"White"	"eyes"
56	"WF"	"CPz"	0.903886569767442	"White"	"fore"
57	"BE"	"CPz"	2.64545895348837	"Black"	"eyes"
57	"BF"	"CPz"	2.08088337209302	"Black"	"fore"
57	"WE"	"CPz"	-0.241393918604651	"White"	"eyes"
57	"WF"	"CPz"	0.085220276744186	"White"	"fore"
58	"BE"	"CPz"	3.0013238372093	"Black"	"eyes"
58	"BF"	"CPz"	1.45620651162791	"Black"	"fore"
58	"WE"	"CPz"	0.916994930232558	"White"	"eyes"
58	"WF"	"CPz"	1.19833419767442	"White"	"fore"
59	"BE"	"CPz"	1.81608174418605	"Black"	"eyes"
59	"BF"	"CPz"	1.89627011627907	"Black"	"fore"
59	"WE"	"CPz"	3.05186453488372	"White"	"eyes"
59	"WF"	"CPz"	0.823734418604651	"White"	"fore"
60	"BE"	"CPz"	0.578518011627907	"Black"	"eyes"
60	"BF"	"CPz"	0.657998988372093	"Black"	"fore"
60	"WE"	"CPz"	0.755418976744186	"White"	"eyes"
60	"WF"	"CPz"	0.464995453488372	"White"	"fore"
61	"BE"	"CPz"	3.79009011627907	"Black"	"eyes"
61	"BF"	"CPz"	1.83067639534884	"Black"	"fore"
61	"WE"	"CPz"	1.63727546511628	"White"	"eyes"
61	"WF"	"CPz"	1.52254802325581	"White"	"fore"
62	"BE"	"CPz"	3.81519604651163	"Black"	"eyes"
62	"BF"	"CPz"	4.49366011627907	"Black"	"fore"
62	"WE"	"CPz"	0.823271581395349	"White"	"eyes"
62	"WF"	"CPz"	0.522104546511628	"White"	"fore"
63	"BE"	"CPz"	0.928217895348837	"Black"	"eyes"
63	"BF"	"CPz"	1.72129046511628	"Black"	"fore"
63	"WE"	"CPz"	-1.26212887209302	"White"	"eyes"
63	"WF"	"CPz"	-0.692761825581395	"White"	"fore"
64	"BE"	"CPz"	-0.620785011627907	"Black"	"eyes"
64	"BF"	"CPz"	0.366852151162791	"Black"	"fore"
64	"WE"	"CPz"	-0.225793046511628	"White"	"eyes"
64	"WF"	"CPz"	1.10870219767442	"White"	"fore"
66	"BE"	"CPz"	1.1288858372093	"Black"	"eyes"
66	"BF"	"CPz"	1.70579604651163	"Black"	"fore"
66	"WE"	"CPz"	1.44543837209302	"White"	"eyes"
66	"WF"	"CPz"	-0.959314430232558	"White"	"fore"
1	"BE"	"C3"	-0.130229365116279	"Black"	"eyes"
1	"BF"	"C3"	1.36879558139535	"Black"	"fore"
1	"WE"	"C3"	1.0715578255814	"White"	"eyes"
1	"WF"	"C3"	-1.37480279069767	"White"	"fore"
2	"BE"	"C3"	1.46265139534884	"Black"	"eyes"
2	"BF"	"C3"	2.51182093023256	"Black"	"fore"
2	"WE"	"C3"	1.505	"White"	"eyes"
2	"WF"	"C3"	2.80719488372093	"White"	"fore"
3	"BE"	"C3"	3.20875581395349	"Black"	"eyes"
3	"BF"	"C3"	2.54560441860465	"Black"	"fore"
3	"WE"	"C3"	4.19137337209302	"White"	"eyes"
3	"WF"	"C3"	2.77296581395349	"White"	"fore"
4	"BE"	"C3"	2.30477813953488	"Black"	"eyes"
4	"BF"	"C3"	1.95638023255814	"Black"	"fore"
4	"WE"	"C3"	0.16380738372093	"White"	"eyes"
4	"WF"	"C3"	0.491559476744186	"White"	"fore"
5	"BE"	"C3"	1.70809348837209	"Black"	"eyes"
5	"BF"	"C3"	1.53382465116279	"Black"	"fore"
5	"WE"	"C3"	-0.0980559209302326	"White"	"eyes"
5	"WF"	"C3"	1.63966686046512	"White"	"fore"
6	"BE"	"C3"	4.94271139534884	"Black"	"eyes"
6	"BF"	"C3"	4.94081139534884	"Black"	"fore"
6	"WE"	"C3"	3.74622744186047	"White"	"eyes"
6	"WF"	"C3"	2.82238593023256	"White"	"fore"
7	"BE"	"C3"	3.77164034883721	"Black"	"eyes"
7	"BF"	"C3"	1.77305802325581	"Black"	"fore"
7	"WE"	"C3"	1.165716	"White"	"eyes"
7	"WF"	"C3"	3.37362	"White"	"fore"
8	"BE"	"C3"	1.90468418604651	"Black"	"eyes"
8	"BF"	"C3"	2.04204244186047	"Black"	"fore"
8	"WE"	"C3"	-0.167787209302326	"White"	"eyes"
8	"WF"	"C3"	0.976184023255814	"White"	"fore"
9	"BE"	"C3"	2.06850906976744	"Black"	"eyes"
9	"BF"	"C3"	2.29275081395349	"Black"	"fore"
9	"WE"	"C3"	0.568334965116279	"White"	"eyes"
9	"WF"	"C3"	2.20025476744186	"White"	"fore"
10	"BE"	"C3"	4.87200081395349	"Black"	"eyes"
10	"BF"	"C3"	4.23700151162791	"Black"	"fore"
10	"WE"	"C3"	3.90116174418605	"White"	"eyes"
10	"WF"	"C3"	3.63698546511628	"White"	"fore"
11	"BE"	"C3"	4.53804406976744	"Black"	"eyes"
11	"BF"	"C3"	4.28998965116279	"Black"	"fore"
11	"WE"	"C3"	3.53971848837209	"White"	"eyes"
11	"WF"	"C3"	1.95991558139535	"White"	"fore"
12	"BE"	"C3"	6.25945	"Black"	"eyes"
12	"BF"	"C3"	7.36975709302326	"Black"	"fore"
12	"WE"	"C3"	5.64820441860465	"White"	"eyes"
12	"WF"	"C3"	6.93224558139535	"White"	"fore"
13	"BE"	"C3"	2.10039011627907	"Black"	"eyes"
13	"BF"	"C3"	3.62470244186047	"Black"	"fore"
13	"WE"	"C3"	1.78841953488372	"White"	"eyes"
13	"WF"	"C3"	1.73096930232558	"White"	"fore"
14	"BE"	"C3"	2.51590174418605	"Black"	"eyes"
14	"BF"	"C3"	2.27610151162791	"Black"	"fore"
14	"WE"	"C3"	0.894033151162791	"White"	"eyes"
14	"WF"	"C3"	2.65549093023256	"White"	"fore"
15	"BE"	"C3"	5.54161639534884	"Black"	"eyes"
15	"BF"	"C3"	4.61504523255814	"Black"	"fore"
15	"WE"	"C3"	5.29067744186047	"White"	"eyes"
15	"WF"	"C3"	3.9109723255814	"White"	"fore"
16	"BE"	"C3"	4.40415	"Black"	"eyes"
16	"BF"	"C3"	4.25453697674419	"Black"	"fore"
16	"WE"	"C3"	3.8381388372093	"White"	"eyes"
16	"WF"	"C3"	5.3903226744186	"White"	"fore"
17	"BE"	"C3"	1.94578186046512	"Black"	"eyes"
17	"BF"	"C3"	2.11723988372093	"Black"	"fore"
17	"WE"	"C3"	0.327496348837209	"White"	"eyes"
17	"WF"	"C3"	0.321268918604651	"White"	"fore"
18	"BE"	"C3"	3.54130255813953	"Black"	"eyes"
18	"BF"	"C3"	2.48874465116279	"Black"	"fore"
18	"WE"	"C3"	0.78279073255814	"White"	"eyes"
18	"WF"	"C3"	0.725901162790698	"White"	"fore"
19	"BE"	"C3"	3.66079197674419	"Black"	"eyes"
19	"BF"	"C3"	3.61305406976744	"Black"	"fore"
19	"WE"	"C3"	1.5610838372093	"White"	"eyes"
19	"WF"	"C3"	0.982230069767442	"White"	"fore"
20	"BE"	"C3"	2.16624058139535	"Black"	"eyes"
20	"BF"	"C3"	2.73223139534884	"Black"	"fore"
20	"WE"	"C3"	1.57995953488372	"White"	"eyes"
20	"WF"	"C3"	1.88311	"White"	"fore"
21	"BE"	"C3"	0.914712709302326	"Black"	"eyes"
21	"BF"	"C3"	1.2320398255814	"Black"	"fore"
21	"WE"	"C3"	0.205005337209302	"White"	"eyes"
21	"WF"	"C3"	0.560923593023256	"White"	"fore"
22	"BE"	"C3"	1.48421825581395	"Black"	"eyes"
22	"BF"	"C3"	1.23792812790698	"Black"	"fore"
22	"WE"	"C3"	2.41355825581395	"White"	"eyes"
22	"WF"	"C3"	-0.0689121186046512	"White"	"fore"
23	"BE"	"C3"	5.20730220930233	"Black"	"eyes"
23	"BF"	"C3"	6.09667767441861	"Black"	"fore"
23	"WE"	"C3"	4.10894	"White"	"eyes"
23	"WF"	"C3"	2.95932209302326	"White"	"fore"
24	"BE"	"C3"	5.37540790697674	"Black"	"eyes"
24	"BF"	"C3"	4.79873081395349	"Black"	"fore"
24	"WE"	"C3"	4.57295930232558	"White"	"eyes"
24	"WF"	"C3"	4.69064069767442	"White"	"fore"
25	"BE"	"C3"	0.865540081395349	"Black"	"eyes"
25	"BF"	"C3"	-1.21050031395349	"Black"	"fore"
25	"WE"	"C3"	-0.41292473255814	"White"	"eyes"
25	"WF"	"C3"	-1.78129197674419	"White"	"fore"
26	"BE"	"C3"	-0.195660139534884	"Black"	"eyes"
26	"BF"	"C3"	1.24208377906977	"Black"	"fore"
26	"WE"	"C3"	-0.807027860465116	"White"	"eyes"
26	"WF"	"C3"	-0.788032395348837	"White"	"fore"
27	"BE"	"C3"	2.68173860465116	"Black"	"eyes"
27	"BF"	"C3"	2.19436488372093	"Black"	"fore"
27	"WE"	"C3"	1.27832240697674	"White"	"eyes"
27	"WF"	"C3"	2.49187313953488	"White"	"fore"
28	"BE"	"C3"	3.78978941860465	"Black"	"eyes"
28	"BF"	"C3"	2.87377034883721	"Black"	"fore"
28	"WE"	"C3"	0.969642837209302	"White"	"eyes"
28	"WF"	"C3"	2.41717813953488	"White"	"fore"
29	"BE"	"C3"	-1.02054108139535	"Black"	"eyes"
29	"BF"	"C3"	0.76522326744186	"Black"	"fore"
29	"WE"	"C3"	-1.24939074418605	"White"	"eyes"
29	"WF"	"C3"	0.344335651162791	"White"	"fore"
30	"BE"	"C3"	2.11156848837209	"Black"	"eyes"
30	"BF"	"C3"	2.66035837209302	"Black"	"fore"
30	"WE"	"C3"	1.64844360465116	"White"	"eyes"
30	"WF"	"C3"	2.18479523255814	"White"	"fore"
31	"BE"	"C3"	1.15785041860465	"Black"	"eyes"
