"Source.File"	"Sweep.Number"	"Electrode"	"Marker"	"Latency"	"Peak"	"Subject"	"faceRace"	"FixArea"	"Hemisphere"	"Coronal"
"Sub44_Black_fore.avg"	1	"P8/T6"	"N170"	169	-10.969776	44	"Black"	"fore"	"right"	"posterior"
"Sub44_Black_fore.avg"	1	"TP7"	"N170"	200	-1.467947	44	"Black"	"fore"	"left"	"anterior"
"Sub44_Black_fore.avg"	1	"TP8"	"N170"	166	-6.981284	44	"Black"	"fore"	"right"	"anterior"
"Sub44_Black_fore.avg"	1	"P7/T5"	"N170"	167	-5.883168	44	"Black"	"fore"	"left"	"posterior"
"Sub44_White_eyes.avg"	1	"P8/T6"	"N170"	169	-10.374661	44	"White"	"eyes"	"right"	"posterior"
"Sub44_White_eyes.avg"	1	"TP7"	"N170"	158	-2.422201	44	"White"	"eyes"	"left"	"anterior"
"Sub44_White_eyes.avg"	1	"TP8"	"N170"	155	-8.175291	44	"White"	"eyes"	"right"	"anterior"
"Sub44_White_eyes.avg"	1	"P7/T5"	"N170"	155	-5.321898	44	"White"	"eyes"	"left"	"posterior"
"Sub44_White_fore.avg"	1	"P8/T6"	"N170"	169	-10.288176	44	"White"	"fore"	"right"	"posterior"
"Sub44_White_fore.avg"	1	"TP7"	"N170"	181	-3.147813	44	"White"	"fore"	"left"	"anterior"
"Sub44_White_fore.avg"	1	"TP8"	"N170"	167	-7.476056	44	"White"	"fore"	"right"	"anterior"
"Sub44_White_fore.avg"	1	"P7/T5"	"N170"	169	-4.98312	44	"White"	"fore"	"left"	"posterior"
"Sub45_Black_eyes.avg"	1	"P8/T6"	"N170"	161	-13.387906	45	"Black"	"eyes"	"right"	"posterior"
"Sub45_Black_eyes.avg"	1	"TP7"	"N170"	166	-2.002781	45	"Black"	"eyes"	"left"	"anterior"
"Sub45_Black_eyes.avg"	1	"TP8"	"N170"	161	-4.358324	45	"Black"	"eyes"	"right"	"anterior"
"Sub45_Black_eyes.avg"	1	"P7/T5"	"N170"	164	-6.611452	45	"Black"	"eyes"	"left"	"posterior"
"Sub45_Black_fore.avg"	1	"P8/T6"	"N170"	166	-12.126186	45	"Black"	"fore"	"right"	"posterior"
"Sub45_Black_fore.avg"	1	"TP7"	"N170"	191	-2.603096	45	"Black"	"fore"	"left"	"anterior"
"Sub45_Black_fore.avg"	1	"TP8"	"N170"	167	-5.394651	45	"Black"	"fore"	"right"	"anterior"
"Sub45_Black_fore.avg"	1	"P7/T5"	"N170"	168	-5.786294	45	"Black"	"fore"	"left"	"posterior"
"Sub45_White_eyes.avg"	1	"P8/T6"	"N170"	165	-10.78849	45	"White"	"eyes"	"right"	"posterior"
"Sub45_White_eyes.avg"	1	"TP7"	"N170"	179	-1.067852	45	"White"	"eyes"	"left"	"anterior"
"Sub45_White_eyes.avg"	1	"TP8"	"N170"	167	-3.550825	45	"White"	"eyes"	"right"	"anterior"
"Sub45_White_eyes.avg"	1	"P7/T5"	"N170"	169	-4.743115	45	"White"	"eyes"	"left"	"posterior"
"Sub45_White_fore.avg"	1	"P8/T6"	"N170"	168	-12.520773	45	"White"	"fore"	"right"	"posterior"
"Sub45_White_fore.avg"	1	"TP7"	"N170"	175	-2.826891	45	"White"	"fore"	"left"	"anterior"
"Sub45_White_fore.avg"	1	"TP8"	"N170"	172	-5.927638	45	"White"	"fore"	"right"	"anterior"
"Sub45_White_fore.avg"	1	"P7/T5"	"N170"	172	-6.466514	45	"White"	"fore"	"left"	"posterior"
"Sub46_Black_eyes.avg"	1	"P8/T6"	"N170"	170	-4.860703	46	"Black"	"eyes"	"right"	"posterior"
"Sub46_Black_eyes.avg"	1	"TP7"	"N170"	188	-0.722768	46	"Black"	"eyes"	"left"	"anterior"
"Sub46_Black_eyes.avg"	1	"TP8"	"N170"	170	-4.624347	46	"Black"	"eyes"	"right"	"anterior"
"Sub46_Black_eyes.avg"	1	"P7/T5"	"N170"	186	-2.757481	46	"Black"	"eyes"	"left"	"posterior"
"Sub46_Black_fore.avg"	1	"P8/T6"	"N170"	166	-0.856717	46	"Black"	"fore"	"right"	"posterior"
"Sub46_Black_fore.avg"	1	"TP7"	"N170"	205	1.300812	46	"Black"	"fore"	"left"	"anterior"
"Sub46_Black_fore.avg"	1	"TP8"	"N170"	167	-0.944138	46	"Black"	"fore"	"right"	"anterior"
"Sub46_Black_fore.avg"	1	"P7/T5"	"N170"	204	1.332283	46	"Black"	"fore"	"left"	"posterior"
"Sub46_White_eyes.avg"	1	"P8/T6"	"N170"	162	-2.870521	46	"White"	"eyes"	"right"	"posterior"
"Sub46_White_eyes.avg"	1	"TP7"	"N170"	205	0.859786	46	"White"	"eyes"	"left"	"anterior"
"Sub46_White_eyes.avg"	1	"TP8"	"N170"	161	-3.007539	46	"White"	"eyes"	"right"	"anterior"
"Sub46_White_eyes.avg"	1	"P7/T5"	"N170"	203	1.12012	46	"White"	"eyes"	"left"	"posterior"
"Sub46_White_fore.avg"	1	"P8/T6"	"N170"	168	-7.255087	46	"White"	"fore"	"right"	"posterior"
"Sub46_White_fore.avg"	1	"TP7"	"N170"	172	-0.417904	46	"White"	"fore"	"left"	"anterior"
"Sub46_White_fore.avg"	1	"TP8"	"N170"	168	-5.617725	46	"White"	"fore"	"right"	"anterior"
"Sub46_White_fore.avg"	1	"P7/T5"	"N170"	170	-2.048414	46	"White"	"fore"	"left"	"posterior"
"Sub47_Black_eyes.avg"	1	"P8/T6"	"N170"	177	-7.862971	47	"Black"	"eyes"	"right"	"posterior"
"Sub47_Black_eyes.avg"	1	"TP7"	"N170"	141	-0.292656	47	"Black"	"eyes"	"left"	"anterior"
"Sub47_Black_eyes.avg"	1	"TP8"	"N170"	190	-5.909064	47	"Black"	"eyes"	"right"	"anterior"
"Sub47_Black_eyes.avg"	1	"P7/T5"	"N170"	145	-0.378731	47	"Black"	"eyes"	"left"	"posterior"
"Sub47_Black_fore.avg"	1	"P8/T6"	"N170"	179	-10.311381	47	"Black"	"fore"	"right"	"posterior"
"Sub47_Black_fore.avg"	1	"TP7"	"N170"	181	-2.573649	47	"Black"	"fore"	"left"	"anterior"
"Sub47_Black_fore.avg"	1	"TP8"	"N170"	181	-7.407633	47	"Black"	"fore"	"right"	"anterior"
"Sub47_Black_fore.avg"	1	"P7/T5"	"N170"	178	-3.222656	47	"Black"	"fore"	"left"	"posterior"
"Sub47_White_eyes.avg"	1	"P8/T6"	"N170"	182	-5.221393	47	"White"	"eyes"	"right"	"posterior"
"Sub47_White_eyes.avg"	1	"TP7"	"N170"	144	1.977869	47	"White"	"eyes"	"left"	"anterior"
"Sub47_White_eyes.avg"	1	"TP8"	"N170"	185	-2.594819	47	"White"	"eyes"	"right"	"anterior"
"Sub47_White_eyes.avg"	1	"P7/T5"	"N170"	147	1.433501	47	"White"	"eyes"	"left"	"posterior"
"Sub47_White_fore.avg"	1	"P8/T6"	"N170"	182	-5.339123	47	"White"	"fore"	"right"	"posterior"
"Sub47_White_fore.avg"	1	"TP7"	"N170"	152	-2.589634	47	"White"	"fore"	"left"	"anterior"
"Sub47_White_fore.avg"	1	"TP8"	"N170"	184	-3.277007	47	"White"	"fore"	"right"	"anterior"
"Sub47_White_fore.avg"	1	"P7/T5"	"N170"	154	-3.013247	47	"White"	"fore"	"left"	"posterior"
"Sub48_Black_eyes.avg"	1	"P8/T6"	"N170"	197	-3.451803	48	"Black"	"eyes"	"right"	"posterior"
"Sub48_Black_eyes.avg"	1	"TP7"	"N170"	189	-6.892661	48	"Black"	"eyes"	"left"	"anterior"
"Sub48_Black_eyes.avg"	1	"TP8"	"N170"	198	-3.090568	48	"Black"	"eyes"	"right"	"anterior"
"Sub48_Black_eyes.avg"	1	"P7/T5"	"N170"	189	-7.232003	48	"Black"	"eyes"	"left"	"posterior"
"Sub48_Black_fore.avg"	1	"P8/T6"	"N170"	214	-2.400208	48	"Black"	"fore"	"right"	"posterior"
"Sub48_Black_fore.avg"	1	"TP7"	"N170"	181	-6.24054	48	"Black"	"fore"	"left"	"anterior"
"Sub48_Black_fore.avg"	1	"TP8"	"N170"	214	-4.823914	48	"Black"	"fore"	"right"	"anterior"
"Sub48_Black_fore.avg"	1	"P7/T5"	"N170"	183	-6.290894	48	"Black"	"fore"	"left"	"posterior"
"Sub48_White_eyes.avg"	1	"P8/T6"	"N170"	195	-0.067784	48	"White"	"eyes"	"right"	"posterior"
"Sub48_White_eyes.avg"	1	"TP7"	"N170"	192	-2.604851	48	"White"	"eyes"	"left"	"anterior"
"Sub48_White_eyes.avg"	1	"TP8"	"N170"	208	-1.923781	48	"White"	"eyes"	"right"	"anterior"
"Sub48_White_eyes.avg"	1	"P7/T5"	"N170"	190	-2.424093	48	"White"	"eyes"	"left"	"posterior"
"Sub48_White_fore.avg"	1	"P8/T6"	"N170"	175	-1.316445	48	"White"	"fore"	"right"	"posterior"
"Sub48_White_fore.avg"	1	"TP7"	"N170"	181	-5.380967	48	"White"	"fore"	"left"	"anterior"
"Sub48_White_fore.avg"	1	"TP8"	"N170"	173	-1.313153	48	"White"	"fore"	"right"	"anterior"
"Sub48_White_fore.avg"	1	"P7/T5"	"N170"	181	-4.949831	48	"White"	"fore"	"left"	"posterior"
"Sub49_Black_eyes.avg"	1	"P8/T6"	"N170"	165	-2.794153	49	"Black"	"eyes"	"right"	"posterior"
"Sub49_Black_eyes.avg"	1	"TP7"	"N170"	214	-0.049367	49	"Black"	"eyes"	"left"	"anterior"
"Sub49_Black_eyes.avg"	1	"TP8"	"N170"	214	-3.350351	49	"Black"	"eyes"	"right"	"anterior"
"Sub49_Black_eyes.avg"	1	"P7/T5"	"N170"	214	0.309364	49	"Black"	"eyes"	"left"	"posterior"
"Sub49_Black_fore.avg"	1	"P8/T6"	"N170"	170	-5.465088	49	"Black"	"fore"	"right"	"posterior"
"Sub49_Black_fore.avg"	1	"TP7"	"N170"	205	-1.255493	49	"Black"	"fore"	"left"	"anterior"
"Sub49_Black_fore.avg"	1	"TP8"	"N170"	206	-3.168945	49	"Black"	"fore"	"right"	"anterior"
"Sub49_Black_fore.avg"	1	"P7/T5"	"N170"	173	-1.63147	49	"Black"	"fore"	"left"	"posterior"
"Sub49_White_eyes.avg"	1	"P8/T6"	"N170"	169	-7.061271	49	"White"	"eyes"	"right"	"posterior"
"Sub49_White_eyes.avg"	1	"TP7"	"N170"	212	-2.509893	49	"White"	"eyes"	"left"	"anterior"
"Sub49_White_eyes.avg"	1	"TP8"	"N170"	172	-2.564541	49	"White"	"eyes"	"right"	"anterior"
"Sub49_White_eyes.avg"	1	"P7/T5"	"N170"	177	-3.255445	49	"White"	"eyes"	"left"	"posterior"
"Sub49_White_fore.avg"	1	"P8/T6"	"N170"	164	-6.126404	49	"White"	"fore"	"right"	"posterior"
"Sub49_White_fore.avg"	1	"TP7"	"N170"	196	-2.937317	49	"White"	"fore"	"left"	"anterior"
"Sub49_White_fore.avg"	1	"TP8"	"N170"	162	-3.141652	49	"White"	"fore"	"right"	"anterior"
"Sub49_White_fore.avg"	1	"P7/T5"	"N170"	167	-2.477563	49	"White"	"fore"	"left"	"posterior"
"Sub50_Black_eyes.avg"	1	"P8/T6"	"N170"	166	-11.581421	50	"Black"	"eyes"	"right"	"posterior"
"Sub50_Black_eyes.avg"	1	"TP7"	"N170"	178	-5.518388	50	"Black"	"eyes"	"left"	"anterior"
"Sub50_Black_eyes.avg"	1	"TP8"	"N170"	170	-7.621609	50	"Black"	"eyes"	"right"	"anterior"
"Sub50_Black_eyes.avg"	1	"P7/T5"	"N170"	177	-8.337527	50	"Black"	"eyes"	"left"	"posterior"
"Sub50_Black_fore.avg"	1	"P8/T6"	"N170"	169	-10.718209	50	"Black"	"fore"	"right"	"posterior"
"Sub50_Black_fore.avg"	1	"TP7"	"N170"	185	-4.453075	50	"Black"	"fore"	"left"	"anterior"
"Sub50_Black_fore.avg"	1	"TP8"	"N170"	172	-5.093633	50	"Black"	"fore"	"right"	"anterior"
"Sub50_Black_fore.avg"	1	"P7/T5"	"N170"	183	-8.567032	50	"Black"	"fore"	"left"	"posterior"
"Sub50_White_eyes.avg"	1	"P8/T6"	"N170"	166	-12.801538	50	"White"	"eyes"	"right"	"posterior"
"Sub50_White_eyes.avg"	1	"TP7"	"N170"	180	-7.136712	50	"White"	"eyes"	"left"	"anterior"
"Sub50_White_eyes.avg"	1	"TP8"	"N170"	167	-8.227715	50	"White"	"eyes"	"right"	"anterior"
"Sub50_White_eyes.avg"	1	"P7/T5"	"N170"	178	-9.415553	50	"White"	"eyes"	"left"	"posterior"
"Sub50_White_fore.avg"	1	"P8/T6"	"N170"	164	-12.59215	50	"White"	"fore"	"right"	"posterior"
"Sub50_White_fore.avg"	1	"TP7"	"N170"	186	-7.352414	50	"White"	"fore"	"left"	"anterior"
"Sub50_White_fore.avg"	1	"TP8"	"N170"	169	-8.673295	50	"White"	"fore"	"right"	"anterior"
"Sub50_White_fore.avg"	1	"P7/T5"	"N170"	183	-9.103858	50	"White"	"fore"	"left"	"posterior"
"Sub51_Black_eyes.avg"	1	"P8/T6"	"N170"	183	-0.285339	51	"Black"	"eyes"	"right"	"posterior"
"Sub51_Black_eyes.avg"	1	"TP7"	"N170"	156	0.033569	51	"Black"	"eyes"	"left"	"anterior"
"Sub51_Black_eyes.avg"	1	"TP8"	"N170"	186	-2.257538	51	"Black"	"eyes"	"right"	"anterior"
"Sub51_Black_eyes.avg"	1	"P7/T5"	"N170"	171	0.134277	51	"Black"	"eyes"	"left"	"posterior"
"Sub51_Black_fore.avg"	1	"P8/T6"	"N170"	201	-1.550113	51	"Black"	"fore"	"right"	"posterior"
"Sub51_Black_fore.avg"	1	"TP7"	"N170"	208	-3.218707	51	"Black"	"fore"	"left"	"anterior"
"Sub51_Black_fore.avg"	1	"TP8"	"N170"	204	0.276453	51	"Black"	"fore"	"right"	"anterior"
"Sub51_Black_fore.avg"	1	"P7/T5"	"N170"	209	-2.84352	51	"Black"	"fore"	"left"	"posterior"
"Sub51_White_eyes.avg"	1	"P8/T6"	"N170"	188	1.812744	51	"White"	"eyes"	"right"	"posterior"
"Sub51_White_eyes.avg"	1	"TP7"	"N170"	191	-6.109619	51	"White"	"eyes"	"left"	"anterior"
"Sub51_White_eyes.avg"	1	"TP8"	"N170"	191	1.465861	51	"White"	"eyes"	"right"	"anterior"
"Sub51_White_eyes.avg"	1	"P7/T5"	"N170"	191	-6.07605	51	"White"	"eyes"	"left"	"posterior"
"Sub51_White_fore.avg"	1	"P8/T6"	"N170"	193	-4.571354	51	"White"	"fore"	"right"	"posterior"
"Sub51_White_fore.avg"	1	"TP7"	"N170"	195	-11.137121	51	"White"	"fore"	"left"	"anterior"
"Sub51_White_fore.avg"	1	"TP8"	"N170"	193	-3.52478	51	"White"	"fore"	"right"	"anterior"
"Sub51_White_fore.avg"	1	"P7/T5"	"N170"	195	-11.502434	51	"White"	"fore"	"left"	"posterior"
